NFos	FossilName	CrownvsStem	CalibratedTaxon	MinAge	MaxAge	BestPracticeScore	NUsrcrFos	DcrFos
1	F_1	Crown	Afrotheria	56	164.6			
2	F_2	Crown	Hyracoidea	47.8	56
3	F_3	Crown	Macroscelidea	63.3	66
4	F_4	Crown	Tenrecidae	15.97	23.03
