Prolimnocyon_atavus	extinct	55.8	56.8	pbdb
Prolimnocyon_atavus	extinct	50.3	55.8	pbdb
Prototomus_martis	extinct	50.3	55.8	pbdb
Prototomus_martis	extinct	50.3	55.8	pbdb
Tritemnodon_strenuus	extinct	50.3	55.8	pbdb
Prototomus_martis	extinct	50.3	55.8	pbdb
Tritemnodon_strenuus	extinct	50.3	55.8	pbdb
Prolimnocyon_atavus	extinct	50.3	55.8	pbdb
Prolimnocyon_atavus	extinct	50.3	55.8	pbdb
Prolimnocyon_atavus	extinct	50.3	55.8	pbdb
Prototomus_martis	extinct	50.3	55.8	pbdb
Prolimnocyon_atavus	extinct	50.3	55.8	pbdb
Prolimnocyon_atavus	extinct	50.3	55.8	pbdb
Prototomus_martis	extinct	50.3	55.8	pbdb
Prototomus_viverrinus	extinct	50.3	55.8	pbdb
Gazinocyon_vulpeculus	extinct	50.3	55.8	pbdb
Prototomus_secundarius	extinct	50.3	55.8	pbdb
Acarictis_ryani	extinct	50.3	55.8	pbdb
Arfia_junnei	extinct	50.3	55.8	pbdb
Prototomus_martis	extinct	50.3	55.8	pbdb
Prolimnocyon_atavus	extinct	50.3	55.8	pbdb
Prototomus_deimos	extinct	50.3	55.8	pbdb
Prototomus_martis	extinct	50.3	55.8	pbdb
Prolimnocyon_haematus	extinct	50.3	55.8	pbdb
Arfia_opisthotoma	extinct	50.3	55.8	pbdb
Arfia_shoshoniensis	extinct	50.3	55.8	pbdb
Prototomus_deimos	extinct	50.3	55.8	pbdb
Prototomus_phobos	extinct	50.3	55.8	pbdb
Prototomus_martis	extinct	50.3	55.8	pbdb
Prolimnocyon_haematus	extinct	50.3	55.8	pbdb
Arfia_zele	extinct	50.3	55.8	pbdb
Arfia_zele	extinct	50.3	55.8	pbdb
Prolimnocyon_haematus	extinct	50.3	55.8	pbdb
Arfia_zele	extinct	50.3	55.8	pbdb
Prolimnocyon_atavus	extinct	50.3	55.8	pbdb
Arfia_shoshoniensis	extinct	50.3	55.8	pbdb
Prolimnocyon_atavus	extinct	50.3	55.8	pbdb
Arfia_shoshoniensis	extinct	50.3	55.8	pbdb
Arfia_shoshoniensis	extinct	50.3	55.8	pbdb
Arfia_zele	extinct	50.3	55.8	pbdb
Prolimnocyon_atavus	extinct	50.3	55.8	pbdb
Prolimnocyon_atavus	extinct	50.3	55.8	pbdb
Tritemnodon_strenuus	extinct	50.3	55.8	pbdb
Prolimnocyon_atavus	extinct	50.3	55.8	pbdb
Tritemnodon_strenuus	extinct	50.3	55.8	pbdb
Tritemnodon_strenuus	extinct	50.3	55.8	pbdb
Prolimnocyon_atavus	extinct	50.3	55.8	pbdb
Tritemnodon_strenuus	extinct	50.3	55.8	pbdb
Prolimnocyon_atavus	extinct	50.3	55.8	pbdb
Tritemnodon_strenuus	extinct	50.3	55.8	pbdb
Prolimnocyon_atavus	extinct	50.3	55.8	pbdb
Prototomus_viverrinus	extinct	50.3	55.8	pbdb
Prototomus_robustus	extinct	50.3	55.8	pbdb
Prolimnocyon_atavus	extinct	50.3	55.8	pbdb
Tritemnodon_strenuus	extinct	50.3	55.8	pbdb
Tritemnodon_strenuus	extinct	50.3	55.8	pbdb
Tritemnodon_strenuus	extinct	50.3	55.8	pbdb
Prolimnocyon_atavus	extinct	50.3	55.8	pbdb
Prototomus_robustus	extinct	50.3	55.8	pbdb
Prolimnocyon_atavus	extinct	50.3	55.8	pbdb
Prototomus_secundarius	extinct	50.3	55.8	pbdb
Tritemnodon_strenuus	extinct	50.3	55.8	pbdb
Prolimnocyon_atavus	extinct	50.3	55.8	pbdb
Tritemnodon_strenuus	extinct	50.3	55.8	pbdb
Tritemnodon_strenuus	extinct	50.3	55.8	pbdb
Tritemnodon_strenuus	extinct	50.3	55.8	pbdb
Tritemnodon_strenuus	extinct	50.3	55.8	pbdb
Tritemnodon_strenuus	extinct	50.3	55.8	pbdb
Tritemnodon_strenuus	extinct	50.3	55.8	pbdb
Prolimnocyon_antiquus	extinct	50.3	55.8	pbdb
