Isoodon_macrourus	extant	0.0	0.0117	pbdb
Perameles_nasuta	extant	0.0	0.0117	pbdb
Isoodon_obesulus	extant	0.0117	2.588	pbdb
Perameles_nasuta	extant	0.0117	2.588	pbdb
Perameles_nasuta	extant	0.0117	2.588	pbdb
Perameles_bougainville	extant	0.0117	2.588	pbdb
Isoodon_obesulus	extant	0.0117	2.588	pbdb
Perameles_allinghamensis	extinct	3.6	5.333	pbdb
Perameles_bowensis	extinct	2.588	5.333	pbdb
Peroryctes_tedfordi	extinct	3.6	5.333	pbdb
Isoodon_obesulus	extant	0.126	0.781	pbdb
Perameles_gunnii	extant	0.126	0.781	pbdb
Perameles_bougainville	extant	0.126	0.781	pbdb
Perameles_gunnii	extant	0.0	0.126	pbdb
Isoodon_obesulus	extant	0.0117	2.588	pbdb
Perameles_gunnii	extant	0.0117	2.588	pbdb
Isoodon_obesulus	extant	0.0117	2.588	pbdb
Perameles_gunnii	extant	0.0117	2.588	pbdb
Isoodon_obesulus	extant	0.0117	2.588	pbdb
Perameles_gunnii	extant	0.0117	2.588	pbdb
Isoodon_obesulus	extant	0.0117	2.588	pbdb
Perameles_gunnii	extant	0.0117	2.588	pbdb
Isoodon_obesulus	extant	0.0117	2.588	pbdb
Perameles_bougainville	extant	0.0117	2.588	pbdb
Perameles_gunnii	extant	0.0117	2.588	pbdb
Macrotis_lagotis	extant	0.0	2.588	pbdb
Isoodon_obesulus	extant	0.781	2.588	pbdb
Isoodon_obesulus	extant	0.0	2.588	pbdb
Perameles_bougainville	extant	0.0117	0.126	pbdb
Isoodon_obesulus	extant	0.0117	0.126	pbdb
Perameles_bowensis	extinct	3.6	5.333	pbdb
Isoodon_obesulus	extant	0.0117	0.126	pbdb
Perameles_nasuta	extant	0.0117	0.126	pbdb
Perameles_gunnii	extant	0.0117	2.588	pbdb
Perameles_nasuta	extant	0.0117	2.588	pbdb
Isoodon_obesulus	extant	0.0117	2.588	pbdb
Ischnodon_australis	extinct	3.6	5.333	pbdb
Perameles_allinghamensis	extinct	3.6	5.333	pbdb
Isoodon_obesulus	extant	0.0117	0.126	pbdb
Perameles_gunnii	extant	0.781	2.588	pbdb
Perameles_bougainville	extant	0.781	2.588	pbdb
