Coelodonta_antiquitatis	extinct	0.0235	0.0295	now
Equus_ferus	extant	0.04	0.07	now
Stephanorhinus_hemitoechus	extinct	0.04	0.07	now
Cremohipparion_mediterraneum	extinct	5.3	9.0	now
Hippotherium_brachypus	extinct	5.3	9.0	now
Lartetotherium_sansaniensis	extinct	17.0	18.0	now
Eurygnathohippus_feibeli	extinct	5.7	5.7	now
Equus_stenonis	extinct	1.95	2.6	now
Brachypotherium_brachypus	extinct	17.0	18.0	now
Prosantorhinus_douvillei	extinct	17.0	18.0	now
Eurygnathohippus_feibeli	extinct	4.9	5.2	now
Ceratotherium_mauritanicum	extinct	1.81	2.2	now
Equus_numidicus	extinct	1.95	2.6	now
Ceratotherium_mauritanicum	extinct	1.95	2.6	now
Eurygnathohippus_libycum	extinct	1.95	2.6	now
Ceratotherium_mauritanicum	extinct	2.6	3.4	now
Eurygnathohippus_libycum	extinct	2.6	3.4	now
Equus_numidicus	extinct	2.6	3.56	now
Hipparion_sitifense	extinct	2.6	3.56	now
Equus_numidicus	extinct	2.6	3.56	now
Hipparion_sitifense	extinct	2.6	3.56	now
Equus_tabeti	extinct	0.8	1.8	now
Ceratotherium_mauritanicum	extinct	0.8	1.8	now
Eurygnathohippus_libycum	extinct	0.8	1.8	now
Equus_tabeti	extinct	1.81	2.59	now
Equus_numidicus	extinct	1.81	2.59	now
Hipparion_sitifense	extinct	1.81	2.59	now
Eurygnathohippus_libycum	extinct	1.81	2.59	now
Equus_mauritanicus	extinct	0.126	0.8	now
Equus_algericus	extinct	0.126	0.8	now
Stephanorhinus_etruscus	extinct	0.01	1.95	now
Dihoplus_pikermiensis	extinct	3.875	4.825	now
Hipparion_houfenense	extinct	3.875	4.825	now
Hipparion_hippidiodus	extinct	3.875	4.825	now
Hoploaceratherium_tetradactylum	extinct	17.0	18.0	now
Subchilotherium_intermedium	extinct	7.1	11.2	now
Chalicotherium_goldfussi	extinct	7.1	11.2	now
Acerorhinus_zernowi	extinct	7.1	11.2	now
Pliodiceros_neumayri	extinct	7.1	11.2	now
Cremohipparion_matthewi	extinct	7.1	8.2	now
Cremohipparion_mediterraneum	extinct	7.1	8.2	now
Ancylotherium_pentelicum	extinct	7.1	8.2	now
Pliodiceros_neumayri	extinct	7.1	8.2	now
Stephanorhinus_etruscus	extinct	0.01	1.95	now
Equus_suessenbornensis	extinct	0.01	1.95	now
Equus_hipparionoides	extinct	0.01	1.95	now
Equus_caballus	extant	0.0	0.01	now
Chilotherium_habereri	extinct	8.2	11.2	now
Pliodiceros_neumayri	extinct	8.2	11.2	now
Dihoplus_pikermiensis	extinct	7.1	8.2	now
Hipparion_dietrichi	extinct	7.1	8.2	now
Cremohipparion_moldavicum	extinct	7.1	8.2	now
Plesiohipparion_longipes	extinct	7.1	8.2	now
Ancylotherium_pentelicum	extinct	7.1	8.2	now
Pliodiceros_neumayri	extinct	7.1	8.2	now
Hippotherium_brachypus	extinct	7.1	8.2	now
Zaisanamynodon_borisovi	extinct	40.0	43.6	now
Diaceratherium_aurelianense	extinct	17.0	20.0	now
Anchitherium_aurelianense	extinct	11.2	17.0	now
Anchitherium_gobiensis	extinct	11.2	17.0	now
Dicerorhinus_primaevus	extinct	12.5	15.2	now
Chilotherium_schlosseri	extinct	2.33	2.59	now
Alicornops_simorrensis	extinct	11.2	12.5	now
Eurygnathohippus_feibeli	extinct	5.7	5.7	now
Chalicotherium_goldfussi	extinct	5.3	7.1	now
Ceratotherium_praecox	extinct	5.3	7.1	now
Diceros_bicornis	extant	5.3	7.1	now
Eurygnathohippus_turkanense	extinct	5.3	7.1	now
Hipparion_sitifense	extinct	5.3	7.1	now
Diceros_bicornis	extant	2.6	3.56	now
Hoploaceratherium_tetradactylum	extinct	16.4	20.5	now
Aceratherium_acutirostratum	extinct	16.4	20.5	now
Brachypotherium_heinzelini	extinct	16.4	20.5	now
Hoploaceratherium_tetradactylum	extinct	5.3	7.1	now
Aceratherium_acutirostratum	extinct	5.3	7.1	now
Brachypotherium_heinzelini	extinct	5.3	7.1	now
Brachypotherium_heinzelini	extinct	5.3	7.1	now
Ceratotherium_praecox	extinct	2.59	5.33	now
Diceros_bicornis	extant	2.59	5.33	now
Eurygnathohippus_turkanense	extinct	2.59	5.33	now
Hipparion_sitifense	extinct	2.59	5.33	now
Eurygnathohippus_woldegabrieli	extinct	2.6	3.56	now
Ancylotherium_hennigi	extinct	2.6	3.56	now
Ceratotherium_praecox	extinct	2.6	3.56	now
Eurygnathohippus_woldegabrieli	extinct	2.6	3.56	now
Equus_numidicus	extinct	2.6	3.56	now
Hipparion_macrodon	extinct	7.1	11.2	now
Hipparion_sitifense	extinct	5.3	7.1	now
Palaeotherium_castrense	extinct	23.8	34.0	now
Dihoplus_schleiermacheri	extinct	4.2	5.3	now
Plesiohipparion_crassum	extinct	4.2	5.3	now
Hipparion_gromovae	extinct	4.2	5.3	now
Dihoplus_schleiermacheri	extinct	4.2	5.3	now
Plesiohipparion_crassum	extinct	4.2	5.3	now
Aceratherium_acutirostratum	extinct	11.2	14.8	now
Dicerorhinus_leakeyi	extinct	11.2	14.8	now
Alicornops_simorrensis	extinct	12.5	15.2	now
Anchitherium_cursor	extinct	12.5	15.2	now
Cremohipparion_mediterraneum	extinct	5.3	9.0	now
Equus_stenonis	extinct	1.95	3.4	now
Hippotherium_primigenium	extinct	7.1	8.2	now
Hippotherium_primigenium	extinct	8.2	9.0	now
Hipparion_hippidiodus	extinct	8.2	9.0	now
Hipparion_hippidiodus	extinct	8.2	9.0	now
Hipparion_theobaldi	extinct	8.2	9.0	now
Chilotherium_wimani	extinct	8.2	9.0	now
Hipparion_theobaldi	extinct	8.2	9.0	now
Chilotherium_schlosseri	extinct	5.3	7.1	now
Pliodiceros_neumayri	extinct	5.3	7.1	now
Eurygnathohippus_woldegabrieli	extinct	5.2	5.2	now
Eurygnathohippus_feibeli	extinct	5.2	5.2	now
Eurygnathohippus_feibeli	extinct	5.2	5.2	now
Eurygnathohippus_cornelianus	extinct	0.8	1.8	now
Dihoplus_schleiermacheri	extinct	5.3	7.1	now
Equus_asinus	extant	0.003	0.007	now
Equus_caballus	extant	0.003	0.007	now
Stephanorhinus_megarhinus	extinct	3.4	4.2	now
Anchitherium_aurelianense	extinct	11.2	12.5	now
Ceratotherium_praecox	extinct	4.2	5.3	now
Diceros_bicornis	extant	4.2	5.3	now
Brachypotherium_lewisi	extinct	4.2	5.3	now
Plesiohipparion_crassum	extinct	3.4	4.2	now
Equus_apolloniensis	extinct	0.3	1.95	now
Stephanorhinus_elatus	extinct	2.6	3.4	now
Eurygnathohippus_woldegabrieli	extinct	4.4	4.4	now
Hipparion_gromovae	extinct	5.3	7.1	now
Alicornops_simorrensis	extinct	17.0	18.0	now
Hispanotherium_matritense	extinct	17.0	18.0	now
Dihoplus_schleiermacheri	extinct	5.3	7.1	now
Hippotherium_primigenium	extinct	5.3	7.1	now
Hipparion_concudense	extinct	5.3	7.1	now
Cremohipparion_periafricanum	extinct	5.3	7.1	now
Hippotherium_primigenium	extinct	5.3	7.1	now
Hipparion_gromovae	extinct	5.3	7.1	now
Chilotheridium_pattersoni	extinct	15.2	17.0	now
Diceros_australis	extinct	15.2	17.0	now
Anchitherium_cursor	extinct	15.2	17.0	now
Alicornops_simorrensis	extinct	12.5	15.2	now
Anchitherium_aurelianense	extinct	17.0	18.0	now
Protaceratherium_minutum	extinct	17.0	18.0	now
Plesiaceratherium_platyodon	extinct	17.0	18.0	now
Diaceratherium_aurelianense	extinct	17.0	18.0	now
Prosantorhinus_douvillei	extinct	17.0	18.0	now
Diaceratherium_aurelianense	extinct	17.0	18.0	now
Eurygnathohippus_woldegabrieli	extinct	3.77	4.12	now
Eurygnathohippus_woldegabrieli	extinct	5.7	5.7	now
Eurygnathohippus_feibeli	extinct	5.7	5.7	now
Diceros_douariensis	extinct	5.7	5.7	now
Chilotherium_schlosseri	extinct	7.1	9.5	now
Chilotherium_schlosseri	extinct	7.1	8.2	now
Protapirus_gromovae	extinct	5.3	11.2	now
Stephanorhinus_etruscus	extinct	0.01	1.95	now
Stephanorhinus_hemitoechus	extinct	0.01	1.95	now
Equus_caballus	extant	0.242	0.364	now
Stephanorhinus_hemitoechus	extinct	0.242	0.364	now
Equus_caballus	extant	0.242	0.364	now
Stephanorhinus_hemitoechus	extinct	0.242	0.364	now
Stephanorhinus_etruscus	extinct	0.659	0.787	now
Equus_altidens	extinct	0.659	0.787	now
Stephanorhinus_etruscus	extinct	0.01	1.95	now
Equus_altidens	extinct	0.01	1.95	now
Equus_caballus	extant	0.129	0.364	now
Equus_caballus	extant	0.129	0.364	now
Equus_caballus	extant	0.129	0.364	now
Equus_caballus	extant	0.129	0.364	now
Stephanorhinus_hemitoechus	extinct	0.129	0.364	now
Equus_caballus	extant	0.129	0.364	now
Stephanorhinus_hemitoechus	extinct	0.129	0.364	now
Equus_caballus	extant	0.129	0.364	now
Stephanorhinus_hemitoechus	extinct	0.129	0.364	now
Equus_caballus	extant	0.129	0.364	now
Equus_caballus	extant	0.129	0.364	now
Equus_caballus	extant	0.129	0.364	now
Equus_caballus	extant	0.129	0.364	now
Equus_caballus	extant	0.129	0.364	now
Equus_caballus	extant	0.129	0.364	now
Equus_caballus	extant	0.129	0.364	now
Alicornops_simorrensis	extinct	9.5	11.2	now
Aceratherium_incisivum	extinct	9.5	11.2	now
Hipparion_sarmaticum	extinct	9.5	11.2	now
Brachypotherium_goldfussi	extinct	9.5	11.2	now
Aceratherium_incisivum	extinct	9.5	11.2	now
Anchitherium_aurelianense	extinct	9.5	11.2	now
Chalicotherium_goldfussi	extinct	9.5	11.2	now
Hippotherium_depereti	extinct	8.2	9.0	now
Hippotherium_primigenium	extinct	7.1	8.2	now
Protaceratherium_minutum	extinct	18.0	20.0	now
Paratapirus_intermedius	extinct	18.0	20.0	now
Anchitherium_aurelianense	extinct	15.2	20.0	now
Brachypotherium_brachypus	extinct	15.2	17.0	now
Anchitherium_aurelianense	extinct	15.2	17.0	now
Plesiaceratherium_lumiarense	extinct	15.2	17.0	now
Prosantorhinus_douvillei	extinct	15.2	17.0	now
Coelodonta_antiquitatis	extinct	0.01	0.036	now
Equus_caballus	extant	0.01	0.036	now
Procoelodonta_tekkayai	extinct	12.5	15.2	now
Cremohipparion_matthewi	extinct	7.0	7.0	now
Cremohipparion_mediterraneum	extinct	7.0	7.0	now
Hippotherium_brachypus	extinct	7.0	7.0	now
Stephanorhinus_kirchbergensis	extinct	0.01	1.95	now
Equus_hydruntinus	extinct	0.01	1.95	now
Equus_suessenbornensis	extinct	0.01	1.95	now
Equus_mosbachensis	extinct	0.01	1.95	now
Stephanorhinus_kirchbergensis	extinct	0.01	1.95	now
Equus_hydruntinus	extinct	0.01	1.95	now
Stephanorhinus_megarhinus	extinct	5.3	7.1	now
Tapirus_arvernensis	extinct	5.3	7.1	now
Stephanorhinus_hemitoechus	extinct	0.087	0.087	now
Anchitherium_aurelianense	extinct	17.0	18.0	now
Anchitherium_aurelianense	extinct	17.0	18.0	now
Brachypotherium_brachypus	extinct	17.0	18.0	now
Hoploaceratherium_tetradactylum	extinct	11.2	15.2	now
Chilotherium_habereri	extinct	7.1	9.5	now
Cormohipparion_weihoense	extinct	7.1	9.5	now
Hipparion_chiai	extinct	7.1	9.5	now
Stephanorhinus_orientalis	extinct	7.1	9.5	now
Ceratotherium_praecox	extinct	2.6	3.56	now
Brachypotherium_brachypus	extinct	15.2	17.0	now
Lartetotherium_sansaniensis	extinct	15.2	17.0	now
Plesiaceratherium_lumiarense	extinct	15.2	17.0	now
Prosantorhinus_douvillei	extinct	15.2	17.0	now
Anchitherium_aurelianense	extinct	15.2	17.0	now
Equus_sanmeniensis	extinct	0.6	1.3	now
Equus_qingyangensis	extinct	1.2	1.8	now
Proboscidipparion_sinense	extinct	1.2	1.8	now
Equus_asinus	extant	0.0	0.01	now
Equus_hemionus	extant	0.0	0.01	now
Equus_caballus	extant	0.0	0.01	now
Ancylotherium_hennigi	extinct	1.81	2.59	now
Ceratotherium_simum	extant	1.81	2.59	now
Hipparion_albertense	extinct	1.81	2.59	now
Chalicotherium_goldfussi	extinct	8.2	9.0	now
Pliodiceros_neumayri	extinct	8.2	9.0	now
Pliodiceros_neumayri	extinct	7.1	9.0	now
Anisodon_grande	extinct	9.5	11.2	now
Tapirus_priscus	extinct	9.5	11.2	now
Hippotherium_catalaunicum	extinct	9.5	11.2	now
Palaeotherium_magnum	extinct	35.0	36.0	now
Aceratherium_incisivum	extinct	7.1	8.2	now
Dihoplus_schleiermacheri	extinct	7.1	8.2	now
Hippotherium_intrans	extinct	7.1	8.2	now
Hippotherium_microdon	extinct	7.1	8.2	now
Chalicotherium_baltavarense	extinct	7.1	8.2	now
Karagalax_mamikhelensis	extinct	52.0	55.0	now
Chilotherium_habereri	extinct	5.3	11.2	now
Pliodiceros_neumayri	extinct	5.3	11.2	now
Coelodonta_antiquitatis	extinct	0.0419	0.0441	now
Pliodiceros_neumayri	extinct	7.1	9.0	now
Hipparion_abudhabiense	extinct	7.1	8.2	now
Hipparion_garedzicum	extinct	5.3	7.15	now
Brachypotherium_brachypus	extinct	15.2	17.0	now
Prosantorhinus_douvillei	extinct	15.2	17.0	now
Diaceratherium_aurelianense	extinct	18.0	20.0	now
Aceratherium_gobiense	extinct	13.008	20.717	now
Procoelodonta_borissiaki	extinct	13.008	20.717	now
Equus_numidicus	extinct	2.6	3.56	now
Ceratotherium_mauritanicum	extinct	2.6	3.56	now
Eurygnathohippus_libycum	extinct	2.6	3.56	now
Equus_stenonis	extinct	1.81	2.07	now
Chilotherium_schlosseri	extinct	4.12	13.008	now
Chalicotherium_goldfussi	extinct	17.0	18.0	now
Aceratherium_incisivum	extinct	7.1	8.2	now
Cremohipparion_moldavicum	extinct	7.1	8.2	now
Anchitherium_aurelianense	extinct	15.2	17.0	now
Chalicotherium_goldfussi	extinct	15.2	17.0	now
Paranchitherium_karpinskii	extinct	15.2	17.0	now
Stephanorhinus_caucasicus	extinct	15.2	17.0	now
Caementodon_caucasicum	extinct	15.2	17.0	now
Schizotherium_chucuae	extinct	23.8	24.6	now
Meschotherium_meschethicum	extinct	23.8	24.6	now
Ardynia_plicidentata	extinct	23.8	24.6	now
Benaratherium_callistrati	extinct	23.8	24.6	now
Elasmotherium_sibiricum	extinct	1.81	2.07	now
Eurygnathohippus_hasumense	extinct	2.59	5.33	now
Hipparion_tchicoicum	extinct	1.81	2.59	now
Hipparion_houfenense	extinct	2.6	3.0	now
Hipparion_tchicoicum	extinct	2.6	3.0	now
Equus_lenensis	extinct	0.0103	0.0141	now
Coelodonta_antiquitatis	extinct	0.0399	0.0399	now
Stephanorhinus_leptorhinus	extinct	4.2	5.3	now
Hipparion_tchicoicum	extinct	2.675	3.158	now
Prosantorhinus_germanicus	extinct	17.0	18.0	now
Brachypotherium_brachypus	extinct	17.0	18.0	now
Lartetotherium_sansaniensis	extinct	17.0	18.0	now
Plesiaceratherium_lumiarense	extinct	17.0	18.0	now
Tapirus_priscus	extinct	9.5	11.2	now
Hesperotherium_sinense	extinct	0.6	1.3	now
Megatapirus_augustus	extinct	0.6	1.3	now
Rhinoceros_sinensis	extinct	0.6	1.3	now
Equus_yunnanensis	extinct	0.6	1.3	now
Tapirus_sinensis	extinct	0.6	1.3	now
Eurygnathohippus_feibeli	extinct	5.7	5.7	now
Stephanorhinus_kirchbergensis	extinct	0.01	1.95	now
Stephanorhinus_hemitoechus	extinct	0.01	1.95	now
Equus_hydruntinus	extinct	0.01	1.95	now
Equus_ferus	extant	0.01	1.95	now
Stephanorhinus_hemitoechus	extinct	0.01	1.95	now
Equus_hemionus	extant	0.01	1.95	now
Plesiohipparion_crassum	extinct	0.78	1.983	now
Subchilotherium_intermedium	extinct	9.0	9.5	now
Hipparion_xizangesis	extinct	9.0	9.5	now
Equus_stenonis	extinct	2.6	3.56	now
Stephanorhinus_etruscus	extinct	2.6	3.56	now
Equus_bressanus	extinct	2.6	3.56	now
Coelodonta_antiquitatis	extinct	0.01	0.115	now
Equus_caballus	extant	0.01	0.115	now
Equus_latipes	extinct	0.011	0.0382	now
Equus_uralensis	extinct	0.011	0.0382	now
Equus_caballus	extant	0.035	0.051	now
Equus_caballus	extant	0.0	0.01	now
