Prodendrogale_yunnanica	extinct	8.2	9.0	now
Prodendrogale_yunnanica	extinct	8.2	9.0	now
Tupaia_miocenica	extinct	15.2	17.0	now
Prodendrogale_yunnanica	extinct	7.1	8.2	now
Tupaia_minor	extinct	0.01	1.95	now
Tupaia_belangeri	extinct	1.2	1.2	now
Prodendrogale_engesseri	extinct	4.9	11.1	pbdb
Tupaia_storchi	extinct	4.9	11.1	pbdb
Eodendrogale_parvum	extinct	37.2	48.6	pbdb
Palaeotupaia_sivalicus	extinct	5.333	23.03	pbdb
Tupaia_miocenica	extinct	11.608	15.97	pbdb
Ptilocercus_kylin	extinct	28.4	33.9	pbdb
