Pachyhyrax_championi	extinct	15.2	17.0	now
Pliohyrax_graecus	extinct	5.3	7.1	now
Prohyrax_hendeyi	extinct	15.2	17.0	now
Prohyrax_hendeyi	extinct	18.0	20.0	now
Megalohyrax_championi	extinct	17.0	18.0	now
Meroehyrax_bateae	extinct	17.0	18.0	now
Megalohyrax_championi	extinct	17.0	18.0	now
Procavia_capensis	extant	0.01	0.126	now
Pachyhyrax_sp.	extinct	27.0	28.0	now
Megalohyrax_sp.	extinct	27.0	28.0	now
Hengduanshanhyrax_tibetensis	extinct	1.81	2.2	now
Pliohyrax_kruppii	extinct	9.5	11.2	now
Pachyhyrax_crassidentatus	extinct	24.6	34.0	now
Thyrohyrax_meyeri	extinct	34.0	40.0	now
Thyrohyrax_itholagos	extinct	34.0	40.0	now
Saghatherium_bowni	extinct	34.0	40.0	now
Megalohyrax_eocaenus	extinct	34.0	40.0	now
Titanohyrax_sp.	extinct	34.0	40.0	now
Bunohyrax_sp.	extinct	34.0	40.0	now
Geniohyus_sp.	extinct	34.0	40.0	now
Antilohyrax_pectidens	extinct	34.0	40.0	now
Megalohyrax_eocaenus	extinct	34.0	40.0	now
Thyrohyrax_pygmaeus	extinct	34.0	40.0	now
Saghatherium_antiquum	extinct	34.0	40.0	now
Titanohyrax_andrewsi	extinct	34.0	40.0	now
Bunohyrax_major	extinct	34.0	40.0	now
Bunohyrax_fajumensis	extinct	34.0	40.0	now
Geniohyus_diphycus	extinct	34.0	40.0	now
Geniohyus_magnus	extinct	34.0	40.0	now
Geniohyus_minus	extinct	34.0	40.0	now
Megalohyrax_eocaenus	extinct	24.6	34.0	now
Bunohyrax_major	extinct	24.6	34.0	now
Bunohyrax_fajumensis	extinct	24.6	34.0	now
Geniohyus_magnus	extinct	24.6	34.0	now
Thyrohyrax_domorictus	extinct	24.6	34.0	now
Saghatherium_humarum	extinct	24.6	34.0	now
Titanohyrax_angustidens	extinct	24.6	34.0	now
Selenohyrax_chatrathi	extinct	24.6	34.0	now
Pachyhyrax_crassidentatus	extinct	24.6	34.0	now
Geniohyus_sp.	extinct	24.6	34.0	now
Bunohyrax_fajumensis	extinct	24.6	34.0	now
Thyrohyrax_domorictus	extinct	24.6	34.0	now
Titanohyrax_angustidens	extinct	24.6	34.0	now
Titanohyrax_ultimus	extinct	24.6	34.0	now
Pliohyrax_graecus	extinct	8.2	9.0	now
Microhyrax_lavocati	extinct	43.6	55.0	now
Megalohyrax_gevini	extinct	43.6	55.0	now
Microhyrax_lavocati	extinct	43.6	52.0	now
Titanohyrax_tantulus	extinct	43.6	52.0	now
Megalohyrax_gevini	extinct	43.6	52.0	now
Titanohyrax_tantulus	extinct	43.6	52.0	now
Microhyrax_lavocati	extinct	43.6	52.0	now
Microhyrax_lavocati	extinct	43.6	52.0	now
Megalohyrax_gevini	extinct	43.6	52.0	now
Microhyrax_lavocati	extinct	43.6	52.0	now
Microhyrax_lavocati	extinct	43.6	52.0	now
Megalohyrax_gevini	extinct	43.6	52.0	now
Pliohyrax_graecus	extinct	7.1	8.2	now
Megalohyrax_eocaenus	extinct	23.8	34.0	now
Procavia_antiqua	extinct	0.01	1.95	now
Megalohyrax_championi	extinct	15.2	17.0	now
Pachyhyrax_championi	extinct	17.0	18.0	now
Megalohyrax_championi	extinct	17.0	18.0	now
Prohyrax_bateae	extinct	17.0	18.0	now
Pliohyrax_graecus	extinct	7.1	9.0	now
Pliohyrax_graecus	extinct	7.1	8.2	now
Pliohyrax_graecus	extinct	8.2	9.0	now
Procavia_antiqua	extinct	0.8	1.8	now
Procavia_transvaalensis	extinct	0.8	1.8	now
Kvabebihyrax_kachethicus	extinct	2.6	3.4	now
Pliohyrax_graecus	extinct	9.0	9.5	now
