Zagmys_insolitus	extinct	48.6	55.8	pbdb
Rhombomylus_turpanensis	extinct	48.6	55.8	pbdb
Rhombomylus_nitidulus	extinct	48.6	55.8	pbdb
Eomylus_bayanulanensis	extinct	55.8	58.7	pbdb
Heomys_orientalis	extinct	58.7	61.7	pbdb
Mimotona_wana	extinct	58.7	61.7	pbdb
Mimotona_wana	extinct	61.7	66.0	pbdb
Mimotona_robusta	extinct	58.7	61.7	pbdb
Mimotona_lii	extinct	61.7	66.0	pbdb
Sinomylus_zhaii	extinct	55.8	58.7	pbdb
Eomylus_bayanulanensis	extinct	55.8	58.7	pbdb
Palaeomylus_lii	extinct	55.8	58.7	pbdb
Eomylus_zhigdenensis	extinct	55.8	58.7	pbdb
Rhombomylus_turpanensis	extinct	48.6	55.8	pbdb
Eomylus_zhigdenensis	extinct	55.8	58.7	pbdb
Eurymylus_laticeps	extinct	55.8	58.7	pbdb
Eomylus_zhigdenensis	extinct	55.8	58.7	pbdb
Eurymylus_laticeps	extinct	55.8	58.7	pbdb
Eurymylus_laticeps	extinct	55.8	58.7	pbdb
Rhombomylus_turpanensis	extinct	48.6	55.8	pbdb
Eomylus_borealis	extinct	55.8	58.7	pbdb
Rhombomylus_nitidulus	extinct	48.6	55.8	pbdb
Rhombomylus_nitidulus	extinct	48.6	55.8	pbdb
Rhombomylus_laianensis	extinct	48.6	55.8	pbdb
