name	forma	varietas	subspecies	species	species subgroup	species group	subgenus	genus	subtribe	tribe	subfamily	family	superfamily	parvorder	infraorder	suborder	order	superorder	infraclass	subclass	class	superclass	subphylum	phylum	superphylum	subkingdom	kingdom	superkingdom
Elaeis_guineensis	NA	NA	NA	51953	NA	NA	NA	51952	169729	169705	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Elaeis_oleifera	NA	NA	NA	80265	NA	NA	NA	51952	169729	169705	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Vanilla_planifolia	NA	NA	NA	51239	NA	NA	NA	51238	158369	NA	158333	4747	NA	NA	NA	NA	73496	NA	NA	NA	4447	NA	NA	35493	NA	NA	33090	2759
Vanilla_aphylla	NA	NA	NA	53061	NA	NA	NA	51238	158369	NA	158333	4747	NA	NA	NA	NA	73496	NA	NA	NA	4447	NA	NA	35493	NA	NA	33090	2759
Vanilla_africana	NA	NA	NA	78853	NA	NA	NA	51238	158369	NA	158333	4747	NA	NA	NA	NA	73496	NA	NA	NA	4447	NA	NA	35493	NA	NA	33090	2759
Vanilla_imperialis	NA	NA	NA	78854	NA	NA	NA	51238	158369	NA	158333	4747	NA	NA	NA	NA	73496	NA	NA	NA	4447	NA	NA	35493	NA	NA	33090	2759
Vanilla_roscheri	NA	NA	NA	78855	NA	NA	NA	51238	158369	NA	158333	4747	NA	NA	NA	NA	73496	NA	NA	NA	4447	NA	NA	35493	NA	NA	33090	2759
Vanilla_phalaenopsis	NA	NA	NA	117956	NA	NA	NA	51238	158369	NA	158333	4747	NA	NA	NA	NA	73496	NA	NA	NA	4447	NA	NA	35493	NA	NA	33090	2759
Vanilla_pompona	NA	NA	NA	117957	NA	NA	NA	51238	158369	NA	158333	4747	NA	NA	NA	NA	73496	NA	NA	NA	4447	NA	NA	35493	NA	NA	33090	2759
Vanilla_hirsuta	NA	NA	NA	179751	NA	NA	NA	51238	158369	NA	158333	4747	NA	NA	NA	NA	73496	NA	NA	NA	4447	NA	NA	35493	NA	NA	33090	2759
Vanilla_inodora	NA	NA	NA	256751	NA	NA	NA	51238	158369	NA	158333	4747	NA	NA	NA	NA	73496	NA	NA	NA	4447	NA	NA	35493	NA	NA	33090	2759
Vanilla_palmarum	NA	NA	NA	256752	NA	NA	NA	51238	158369	NA	158333	4747	NA	NA	NA	NA	73496	NA	NA	NA	4447	NA	NA	35493	NA	NA	33090	2759
Vanilla_barbellata	NA	NA	NA	511788	NA	NA	NA	51238	158369	NA	158333	4747	NA	NA	NA	NA	73496	NA	NA	NA	4447	NA	NA	35493	NA	NA	33090	2759
Vanilla_bahiana	NA	NA	NA	511789	NA	NA	NA	51238	158369	NA	158333	4747	NA	NA	NA	NA	73496	NA	NA	NA	4447	NA	NA	35493	NA	NA	33090	2759
Vanilla_edwallii	NA	NA	NA	511790	NA	NA	NA	51238	158369	NA	158333	4747	NA	NA	NA	NA	73496	NA	NA	NA	4447	NA	NA	35493	NA	NA	33090	2759
Vanilla_mexicana	NA	NA	NA	587440	NA	NA	NA	51238	158369	NA	158333	4747	NA	NA	NA	NA	73496	NA	NA	NA	4447	NA	NA	35493	NA	NA	33090	2759
Vanilla_albida	NA	NA	NA	631449	NA	NA	NA	51238	158369	NA	158333	4747	NA	NA	NA	NA	73496	NA	NA	NA	4447	NA	NA	35493	NA	NA	33090	2759
Vanilla_pilifera	NA	NA	NA	631450	NA	NA	NA	51238	158369	NA	158333	4747	NA	NA	NA	NA	73496	NA	NA	NA	4447	NA	NA	35493	NA	NA	33090	2759
Vanilla_siamensis	NA	NA	NA	631451	NA	NA	NA	51238	158369	NA	158333	4747	NA	NA	NA	NA	73496	NA	NA	NA	4447	NA	NA	35493	NA	NA	33090	2759
Vanilla_humblotii	NA	NA	NA	669886	NA	NA	NA	51238	158369	NA	158333	4747	NA	NA	NA	NA	73496	NA	NA	NA	4447	NA	NA	35493	NA	NA	33090	2759
Vanilla_dilloniana	NA	NA	NA	669890	NA	NA	NA	51238	158369	NA	158333	4747	NA	NA	NA	NA	73496	NA	NA	NA	4447	NA	NA	35493	NA	NA	33090	2759
Vanilla_odorata	NA	NA	NA	669892	NA	NA	NA	51238	158369	NA	158333	4747	NA	NA	NA	NA	73496	NA	NA	NA	4447	NA	NA	35493	NA	NA	33090	2759
Vanilla_leprieurii	NA	NA	NA	669894	NA	NA	NA	51238	158369	NA	158333	4747	NA	NA	NA	NA	73496	NA	NA	NA	4447	NA	NA	35493	NA	NA	33090	2759
Vanilla_madagascariensis	NA	NA	NA	669896	NA	NA	NA	51238	158369	NA	158333	4747	NA	NA	NA	NA	73496	NA	NA	NA	4447	NA	NA	35493	NA	NA	33090	2759
Vanilla_tahitensis	NA	NA	NA	669897	NA	NA	NA	51238	158369	NA	158333	4747	NA	NA	NA	NA	73496	NA	NA	NA	4447	NA	NA	35493	NA	NA	33090	2759
Vanilla_ensifolia	NA	NA	NA	669898	NA	NA	NA	51238	158369	NA	158333	4747	NA	NA	NA	NA	73496	NA	NA	NA	4447	NA	NA	35493	NA	NA	33090	2759
Vanilla_chamissonis	NA	NA	NA	669901	NA	NA	NA	51238	158369	NA	158333	4747	NA	NA	NA	NA	73496	NA	NA	NA	4447	NA	NA	35493	NA	NA	33090	2759
Vanilla_lindmaniana	NA	NA	NA	669902	NA	NA	NA	51238	158369	NA	158333	4747	NA	NA	NA	NA	73496	NA	NA	NA	4447	NA	NA	35493	NA	NA	33090	2759
Vanilla_shenzhenica	NA	NA	NA	1088844	NA	NA	NA	51238	158369	NA	158333	4747	NA	NA	NA	NA	73496	NA	NA	NA	4447	NA	NA	35493	NA	NA	33090	2759
Vanilla_dietschiana	NA	NA	NA	1269273	NA	NA	NA	51238	158369	NA	158333	4747	NA	NA	NA	NA	73496	NA	NA	NA	4447	NA	NA	35493	NA	NA	33090	2759
Vanilla_parvifolia	NA	NA	NA	1269274	NA	NA	NA	51238	158369	NA	158333	4747	NA	NA	NA	NA	73496	NA	NA	NA	4447	NA	NA	35493	NA	NA	33090	2759
Clematepistephium_smilacifolium	NA	NA	NA	78729	NA	NA	NA	78728	158369	NA	158333	4747	NA	NA	NA	NA	73496	NA	NA	NA	4447	NA	NA	35493	NA	NA	33090	2759
Epistephium_parviflorum	NA	NA	NA	78761	NA	NA	NA	78760	158369	NA	158333	4747	NA	NA	NA	NA	73496	NA	NA	NA	4447	NA	NA	35493	NA	NA	33090	2759
Epistephium_subrepens	NA	NA	NA	78762	NA	NA	NA	78760	158369	NA	158333	4747	NA	NA	NA	NA	73496	NA	NA	NA	4447	NA	NA	35493	NA	NA	33090	2759
Epistephium_lucidum	NA	NA	NA	307585	NA	NA	NA	78760	158369	NA	158333	4747	NA	NA	NA	NA	73496	NA	NA	NA	4447	NA	NA	35493	NA	NA	33090	2759
Epistephium_sclerophyllum	NA	NA	NA	511787	NA	NA	NA	78760	158369	NA	158333	4747	NA	NA	NA	NA	73496	NA	NA	NA	4447	NA	NA	35493	NA	NA	33090	2759
Epistephium_laxiflorum	NA	NA	NA	1269264	NA	NA	NA	78760	158369	NA	158333	4747	NA	NA	NA	NA	73496	NA	NA	NA	4447	NA	NA	35493	NA	NA	33090	2759
Eriaxis_rigida	NA	NA	NA	78765	NA	NA	NA	78764	158369	NA	158333	4747	NA	NA	NA	NA	73496	NA	NA	NA	4447	NA	NA	35493	NA	NA	33090	2759
Erythrorchis_altissima	NA	NA	NA	78771	NA	NA	NA	78770	158369	NA	158333	4747	NA	NA	NA	NA	73496	NA	NA	NA	4447	NA	NA	35493	NA	NA	33090	2759
Erythrorchis_cassythoides	NA	NA	NA	78772	NA	NA	NA	78770	158369	NA	158333	4747	NA	NA	NA	NA	73496	NA	NA	NA	4447	NA	NA	35493	NA	NA	33090	2759
