"Iteration"	"speciation"	"extinction"
2	0.130532597293528	0.0691728495331488
3	0.13322037321259	0.0705971766597288
4	0.13322037321259	0.0705971766597288
5	0.13322037321259	0.0705971766597288
6	0.10545766005676	0.0347007686863362
7	0.113619736743112	0.0373864942651212
8	0.113619736743112	0.0373864942651212
9	0.113619736743112	0.0373864942651212
10	0.113619736743112	0.0373864942651212
11	0.113619736743112	0.0373864942651212
12	0.113619736743112	0.0373864942651212
13	0.112306683047667	0.0369544348724336
14	0.106847783775457	0.030029325199954
15	0.0997081360440129	0.0228896774685098
16	0.0990279016943743	0.0222094431188712
17	0.105872644373518	0.0237445450506977
18	0.105872644373518	0.0237445450506977
19	0.105872644373518	0.0237445450506977
20	0.105872644373518	0.0237445450506977
21	0.0899967421221799	0.0201839834112109
22	0.121212660191187	0.0256411608023754
23	0.121212660191187	0.0256411608023754
24	0.121212660191187	0.0256411608023754
25	0.121212660191187	0.0256411608023754
26	0.121212660191187	0.0256411608023754
27	0.0924294674521539	0.00643307212262222
28	0.0835969456180755	0.0058183304006419
29	0.0835969456180755	0.0058183304006419
30	0.095825851242909	0.0180472360254753
31	0.124794271155407	0.0470156559379733
32	0.123589921910026	0.046561923012369
33	0.0889603623626969	0.01193236346504
34	0.100268345998783	0.0134491173003311
35	0.100268345998783	0.0134491173003311
36	0.100268345998783	0.0134491173003311
37	0.0942805265132198	0.00746129781476818
38	0.0984374414661411	0.0077902732840562
39	0.114612975744809	0.0187074438727121
40	0.10854224995349	0.0278973574962583
41	0.10854224995349	0.0278973574962583
42	0.133446251972271	0.0594205678523526
43	0.128024466386331	0.0570063705742066
44	0.128024466386331	0.0570063705742066
45	0.128024466386331	0.0570063705742066
46	0.108123933095635	0.0286685361214832
47	0.108123933095635	0.0286685361214832
48	0.115299328326524	0.0305710573438726
49	0.103518699534504	0.0274474807925175
50	0.114858764685109	0.0304542440324613
51	0.114858764685109	0.0304542440324613
52	0.120869179825661	0.0320478764376904
53	0.104279577118047	0.0154582737300766
54	0.0939293072016618	0.01392396269843
55	0.0994679028028375	0.0179140846645377
56	0.0994679028028375	0.0179140846645377
57	0.101715537668003	0.0201617195297036
58	0.101715537668003	0.0201617195297036
59	0.123148377425881	0.037583812964465
60	0.121395058280982	0.0358304938195661
61	0.121395058280982	0.0358304938195661
62	0.121395058280982	0.0358304938195661
63	0.126635681503151	0.0373772958116043
