Iteration	posterior	NumSpeciation	numExtinction	numMassExtinctions 
100	-540.376691439565	3	2	0
200	-556.804957494726	3	5	3
300	-547.715713025337	5	4	2
400	-546.859137940229	4	5	1
500	-543.313956074065	3	5	1
600	-542.429587498112	5	5	1
700	-544.193286143494	1	5	3
800	-536.032724189065	1	3	1
900	-538.145163793959	1	4	1
1000	-539.381374438732	2	3	2
1100	-541.844756214248	2	3	2
1200	-541.035382601305	2	3	3
1300	-541.475179828831	2	2	3
1400	-559.141918456333	4	3	5
1500	-540.216403090529	3	5	0
1600	-543.614820856276	3	3	2
1700	-553.474115871676	5	2	3
1800	-542.282852470352	4	1	2
1900	-545.748035723449	6	5	0
2000	-541.055556280378	5	3	0
2100	-546.953094713644	5	4	2
2200	-532.170880721089	2	2	0
2300	-539.881653557282	4	3	1
2400	-537.428098469252	1	2	1
2500	-549.289283137718	3	3	4
2600	-531.975464528129	2	2	1
2700	-550.215329412192	4	5	2
2800	-540.139951768383	2	3	1
2900	-550.783609634439	4	4	3
3000	-553.527211093223	6	1	3
3100	-533.988010311168	1	3	2
3200	-546.540283307423	2	2	4
3300	-543.420981268794	4	2	2
3400	-543.505126392606	4	4	2
3500	-549.212940735103	3	3	2
3600	-550.724129304305	6	2	2
3700	-560.623283002774	6	5	1
3800	-538.478172240978	2	4	1
3900	-541.403733211539	2	3	2
4000	-536.738202537885	1	2	1
4100	-547.841628803222	4	5	1
4200	-549.219110864475	4	4	3
4300	-531.743292286888	2	2	1
4400	-546.015442755605	5	3	2
4500	-536.194792275309	4	2	1
4600	-546.367408805003	3	2	4
4700	-547.87435508747	2	2	4
4800	-551.459978568084	7	3	2
4900	-540.875498561977	2	1	2
5000	-552.964132469631	5	5	3
5100	-560.109502341521	3	1	6
5200	-535.644194796634	2	4	0
5300	-548.680853734792	5	4	2
5400	-540.64431586062	4	3	2
5500	-539.527425003774	1	2	2
5600	-534.562781800005	2	2	1
5700	-535.537576664016	2	2	1
5800	-537.555376883151	2	3	2
5900	-538.958613538192	3	1	2
6000	-543.807609078681	6	1	1
6100	-544.678872265029	4	1	3
6200	-532.622033801402	2	3	1
6300	-536.433415043637	4	3	1
6400	-545.061065098309	3	2	2
6500	-535.337354467979	2	3	1
6600	-542.116576101453	3	3	2
6700	-547.883501877241	4	3	2
6800	-537.688123570435	3	2	2
6900	-539.581143475773	4	4	1
7000	-551.411222148627	3	7	3
7100	-536.852921140924	1	6	1
7200	-537.785168766442	3	5	0
7300	-541.575461628594	6	1	1
7400	-538.260004644497	3	1	2
7500	-545.475522045729	3	2	2
7600	-541.741448526404	5	2	1
7700	-544.088756323562	6	1	2
7800	-537.558579312862	3	3	1
7900	-533.34572532918	2	4	1
8000	-547.313914296053	5	3	2
8100	-545.494371081941	4	2	1
8200	-545.375426112692	4	2	3
8300	-547.425100156949	3	5	3
8400	-537.379981555452	2	3	2
8500	-547.031511276475	5	2	3
8600	-539.117318849203	2	3	2
8700	-544.178784176007	3	3	3
8800	-549.132680933871	2	4	4
8900	-537.7717086503	1	4	2
9000	-552.353786219191	2	4	4
9100	-536.536757455756	2	2	2
9200	-548.499563138002	2	4	4
9300	-534.70300067736	1	2	2
9400	-537.596830808496	1	6	0
9500	-550.335683725876	5	4	1
9600	-544.37368793695	1	3	3
9700	-539.130545229743	4	1	2
9800	-532.113428568612	2	1	1
9900	-557.601599700383	7	1	3
10000	-531.751058018848	2	2	0
10100	-548.005434725941	3	1	3
10200	-539.828107047713	2	2	3
10300	-544.938798618456	2	2	3
10400	-543.876330172175	4	3	2
10500	-543.715262383509	2	2	3
10600	-553.935076717748	1	1	5
10700	-551.297036424254	5	2	3
10800	-544.780694138649	4	5	2
10900	-540.44137515367	3	3	2
11000	-546.77613362028	5	2	2
11100	-540.583675984527	2	6	1
11200	-545.329113010119	5	3	1
11300	-543.142744111091	4	4	1
11400	-540.582315602262	1	4	1
11500	-546.920182415935	4	4	3
11600	-552.710980683715	5	1	4
11700	-541.364997023652	1	3	3
11800	-540.395694516718	4	2	1
11900	-540.794672969874	3	5	0
12000	-545.397335138908	2	3	3
12100	-550.49479427361	5	4	1
12200	-543.733002807887	3	4	2
12300	-535.86696792744	3	3	1
12400	-534.128231207432	2	4	1
12500	-538.539852635346	4	2	0
12600	-549.661261981158	7	2	1
12700	-561.191212770552	3	5	5
12800	-539.234275195427	1	1	3
12900	-546.836093430263	5	2	3
13000	-543.062431296569	1	3	3
13100	-534.971756902822	4	2	0
13200	-546.795874476669	1	3	4
13300	-538.192130929942	4	3	1
13400	-537.360339404856	3	3	2
13500	-543.071228708699	3	3	2
13600	-535.348433531971	3	2	1
13700	-532.762570163183	4	3	0
13800	-539.835510279287	3	2	2
13900	-551.867745609673	5	2	4
14000	-537.1332190433	3	5	0
14100	-539.50969280924	3	2	2
14200	-536.389341249401	3	1	1
14300	-544.707810670315	2	4	3
14400	-541.881650766622	5	2	2
14500	-538.912675656623	2	3	2
14600	-543.54746423965	3	5	2
14700	-541.876717846562	3	3	2
14800	-551.432209813653	2	5	3
14900	-536.400633043753	3	1	1
15000	-550.687099402958	2	2	4
15100	-540.266005868584	1	2	1
15200	-544.958373040262	4	3	1
15300	-544.90271499204	2	5	3
15400	-536.01633079911	4	4	1
15500	-549.505058864731	4	1	4
15600	-546.73193885313	4	2	3
15700	-536.995209238259	4	4	1
15800	-534.700370626394	1	1	2
15900	-537.607667670828	2	3	2
16000	-557.502257579057	5	7	1
16100	-540.783252305056	1	3	1
16200	-541.13844402705	4	3	1
16300	-540.424545864103	3	1	2
16400	-544.033658506969	1	5	3
16500	-538.758624263264	1	1	3
16600	-547.099375977819	2	5	1
16700	-537.568343009547	3	1	2
16800	-534.953598836954	1	1	2
16900	-539.813026314219	4	2	1
17000	-538.259756838304	4	1	1
17100	-536.848628262351	1	1	0
17200	-533.111378640465	2	4	1
17300	-545.620748583941	3	4	2
17400	-550.584780980705	3	5	2
17500	-536.888255037447	4	2	1
17600	-537.827071081878	2	3	2
17700	-541.562450402931	4	1	2
17800	-537.925402602059	3	3	1
17900	-548.485399923008	4	3	3
18000	-538.964482440496	4	3	1
18100	-536.448060000519	2	1	1
18200	-556.964632145984	4	9	1
18300	-552.738259189944	6	2	2
18400	-546.789377134526	1	3	3
18500	-541.443884423756	3	5	2
18600	-544.237952014253	3	4	3
18700	-550.920151110009	6	1	2
18800	-544.146001932542	2	4	3
18900	-534.732377844528	3	2	1
19000	-546.279374182157	2	3	3
19100	-545.24229577811	3	3	3
19200	-539.950519076331	3	6	0
19300	-538.858860826961	3	3	2
19400	-549.359742795631	2	4	3
19500	-538.359900468249	1	4	1
19600	-549.3724022666	6	4	1
19700	-548.052802907244	2	2	4
19800	-546.145963511819	4	1	2
19900	-543.696584236012	6	2	1
20000	-548.595758370268	2	3	3
20100	-541.07416649584	3	3	3
20200	-549.975468942229	2	9	1
20300	-536.630144844935	3	2	1
20400	-543.366566266186	4	3	1
20500	-534.157083800353	2	2	1
20600	-558.004412747333	4	3	3
20700	-547.290968217766	3	3	4
20800	-540.824890743759	3	1	2
20900	-563.507910372898	5	4	4
21000	-544.118227402857	4	3	3
21100	-546.836746770576	2	3	3
21200	-531.497345911063	2	3	1
21300	-538.596276379187	3	2	2
21400	-538.588664798386	3	4	2
21500	-532.919723172138	2	2	1
21600	-538.131351281471	4	2	1
21700	-536.490890746363	3	1	1
21800	-537.8275275199	3	2	2
21900	-549.395134470101	6	3	3
22000	-541.26292113039	4	2	1
22100	-550.275194511689	3	3	4
22200	-549.157114351595	5	1	2
22300	-536.73851079516	3	3	1
22400	-543.23548097636	1	6	1
22500	-537.859635918074	4	5	1
22600	-548.702205390009	1	6	3
22700	-549.759642870757	2	7	1
22800	-534.368187449131	1	3	2
22900	-534.690845606723	2	3	1
23000	-537.102210538916	1	4	1
23100	-547.738971788723	2	3	3
23200	-549.995153386357	6	6	1
23300	-538.140524730642	3	5	1
23400	-550.986985718893	5	3	3
23500	-535.767451906723	3	3	0
23600	-541.669149534688	3	2	2
23700	-548.650193421318	4	4	2
23800	-554.453808067413	3	3	5
23900	-544.802671157616	3	3	3
24000	-540.181359718321	1	3	1
24100	-547.643982403765	4	2	3
24200	-547.68907360584	4	3	2
24300	-548.691945412192	4	4	2
24400	-536.67388694782	2	1	2
24500	-556.333872337021	2	2	6
24600	-534.404827897845	2	3	1
24700	-535.188586099473	1	2	2
24800	-541.476879297246	5	2	1
24900	-538.536875240203	2	1	2
25000	-535.892585355184	4	2	1
25100	-550.681218032931	7	2	1
25200	-533.327795233626	1	4	1
25300	-530.411426377214	1	2	1
25400	-533.667461002815	2	2	1
25500	-552.535853975667	7	1	2
25600	-545.51329955317	3	5	3
25700	-550.901814542576	5	4	3
25800	-547.704606220446	3	6	3
25900	-541.744378549804	2	3	2
26000	-546.055943037257	3	2	3
26100	-544.432082494777	3	5	2
26200	-543.460024690707	3	7	1
26300	-546.773921809442	5	1	2
26400	-543.268771785955	3	3	2
26500	-545.271834529437	5	1	2
26600	-550.831635637784	4	5	3
26700	-540.511881347071	2	2	1
26800	-561.8388543226	10	3	0
26900	-557.019059553982	2	1	6
27000	-538.911624987432	3	3	2
27100	-541.152365856258	2	3	1
27200	-542.393253165591	2	3	3
27300	-541.395121681017	2	5	1
27400	-535.455542966306	1	3	1
27500	-538.243810064311	2	4	1
27600	-540.476655483947	5	1	1
27700	-541.435337790567	6	3	0
27800	-537.69908363693	4	2	1
27900	-544.088497931795	3	1	3
28000	-545.244965204896	2	3	4
28100	-541.534394649193	4	2	1
28200	-542.247053819637	1	4	2
28300	-547.555384417356	6	3	1
28400	-543.271478035081	3	4	2
28500	-548.388066295422	5	3	2
28600	-546.270751357531	3	4	0
28700	-533.566739505862	1	3	1
28800	-537.683728964543	2	4	1
28900	-550.614869536206	7	2	1
29000	-532.202898862106	2	3	1
29100	-545.489720489238	3	2	3
29200	-535.555929832158	4	3	1
29300	-543.290235407484	2	2	3
29400	-539.712079059556	3	4	0
29500	-537.37266902779	2	1	2
29600	-540.835468443638	4	2	1
29700	-541.304627916905	2	4	2
29800	-565.331191734223	5	9	1
29900	-541.878495147118	6	2	1
30000	-569.105588782916	4	4	6
30100	-548.296019010267	3	3	3
30200	-548.772040482076	1	3	3
30300	-550.108103656463	3	4	2
30400	-537.780535804061	4	4	1
30500	-549.430196606594	3	7	3
30600	-536.096660362924	2	4	1
30700	-543.765287653694	3	1	3
30800	-533.650236295601	3	1	1
30900	-542.078902402029	5	2	0
31000	-557.601068487376	7	2	2
31100	-542.930140740275	3	6	1
31200	-534.18487111882	3	4	1
31300	-541.802084914319	4	1	2
31400	-536.710331333881	1	3	2
31500	-561.376659871209	5	3	5
31600	-539.062052594599	3	4	1
31700	-539.807511338742	3	4	1
31800	-539.434854580976	4	4	0
31900	-542.181996973742	4	5	0
32000	-535.903280228839	2	3	0
32100	-540.064518593362	4	3	1
32200	-549.302787954277	3	2	3
32300	-535.365752886266	3	1	1
32400	-532.483715951874	3	2	0
32500	-543.96039744711	1	2	4
32600	-536.804691096588	3	2	1
32700	-557.521256628276	7	3	2
32800	-549.879656777263	6	3	2
32900	-539.625582249203	3	2	2
33000	-551.006335075505	4	5	2
33100	-534.937515995674	2	2	0
33200	-536.738765515511	1	1	0
33300	-554.57349537381	7	4	2
33400	-534.172530377898	2	3	1
33500	-545.182086248262	5	4	2
33600	-536.352143235344	1	5	2
33700	-543.852880483708	2	5	1
33800	-558.959965073535	6	3	4
33900	-541.949482585693	2	3	1
34000	-538.675874145383	2	3	1
34100	-541.342627289797	2	3	2
34200	-547.98925318325	5	1	3
34300	-536.336640530107	3	2	1
34400	-540.901496497488	4	5	1
34500	-552.236354207723	6	3	2
34600	-542.519194933021	4	2	2
34700	-538.222325577146	1	6	1
34800	-535.731108855052	1	2	2
34900	-551.368464587979	2	3	3
35000	-542.931989622132	4	2	3
35100	-546.215592357569	4	1	3
35200	-543.849887548019	3	3	3
35300	-543.278406598827	3	3	2
35400	-541.552446364508	3	4	2
35500	-542.410298924629	2	3	3
35600	-546.489332984137	5	2	1
35700	-533.265326711225	1	3	0
35800	-544.275475786069	3	3	3
35900	-537.532434474444	3	4	1
36000	-536.868869233741	3	4	0
36100	-530.259697854023	1	1	1
36200	-544.026180698373	1	3	3
36300	-539.112942395314	4	4	1
36400	-538.432692310914	3	1	2
36500	-543.65777538979	3	4	2
36600	-554.32058391914	4	6	3
36700	-543.202461477664	2	4	3
36800	-538.222754901774	2	4	1
36900	-544.606230268623	2	4	3
37000	-541.026156510772	4	5	0
37100	-540.455059211506	2	2	2
37200	-535.549046392373	1	2	1
37300	-533.216010720452	2	1	1
37400	-543.51198712708	3	2	2
37500	-553.359419032966	5	6	2
37600	-540.74754221538	3	2	2
37700	-539.11231712209	5	2	0
37800	-544.928175398058	4	4	3
37900	-555.129575282622	6	4	3
38000	-548.059127433151	2	3	4
38100	-539.701644574075	3	3	2
38200	-531.335075853418	1	3	1
38300	-535.579297277505	1	2	2
38400	-552.396315030789	4	7	1
38500	-552.578988405096	3	2	5
38600	-533.930829339538	2	2	1
38700	-535.437767067472	2	2	1
38800	-536.723252000383	2	3	2
38900	-555.502630586722	3	2	5
39000	-537.956593207603	1	2	3
39100	-548.754310824841	6	4	2
39200	-541.429747548579	2	2	2
39300	-531.919071912583	2	4	1
39400	-551.300860799208	2	3	4
39500	-533.917579128344	1	1	1
39600	-545.697466295091	2	2	4
39700	-542.235627546045	2	3	3
39800	-542.364198555115	3	5	1
39900	-543.869896064648	5	4	0
40000	-534.535253592701	3	2	1
40100	-538.953260128323	4	4	0
40200	-547.997983352969	6	1	2
40300	-537.343283761777	2	2	2
40400	-556.708272331451	4	2	4
40500	-550.226004648689	4	3	3
40600	-549.27170278919	5	3	3
40700	-542.514046047674	4	4	1
40800	-549.165146937848	1	4	4
40900	-544.89812004368	3	3	3
41000	-548.127745240989	4	3	3
41100	-543.587818789895	3	4	3
41200	-557.179976724952	4	1	4
41300	-540.516318337676	5	2	1
41400	-547.41071742204	5	3	3
41500	-536.718813337781	2	3	1
41600	-546.182676333617	5	4	2
41700	-540.040373457569	2	6	1
41800	-552.63607501069	5	2	2
41900	-537.441963206534	3	4	0
42000	-545.984588553577	4	5	0
42100	-549.280713215042	5	5	2
42200	-547.781408859744	1	3	3
42300	-537.867332182652	1	2	2
42400	-539.01432022418	3	5	1
42500	-542.029611626462	4	4	1
42600	-544.015357036612	4	3	2
42700	-538.124299829947	2	2	2
42800	-549.209028260864	4	2	3
42900	-534.375782835861	1	1	2
43000	-549.316980051913	2	7	3
43100	-536.211582889057	2	2	1
43200	-561.420904833495	5	4	4
43300	-544.381905173253	3	2	2
43400	-544.323555290401	1	5	3
43500	-545.495386808715	4	4	2
43600	-540.364563919579	5	3	0
43700	-537.221167307925	4	2	1
43800	-538.726259080904	1	3	2
43900	-539.925313460243	2	4	1
44000	-553.232942596263	5	5	1
44100	-546.731048951418	5	3	2
44200	-548.734662978313	4	4	3
44300	-544.113562258928	1	5	2
44400	-547.349974339722	2	1	4
44500	-536.808101752739	3	3	0
44600	-549.500685028419	4	4	3
44700	-533.962897318439	3	3	1
44800	-542.806736140692	3	3	3
44900	-535.567312758288	1	2	2
45000	-546.1646063689	4	2	2
45100	-549.316061539955	6	2	2
45200	-538.009173693219	1	2	2
45300	-539.262581377729	3	2	2
45400	-544.359772539938	2	5	2
45500	-546.79859602348	5	1	2
45600	-537.400124395724	4	2	1
45700	-542.533327928874	2	6	3
45800	-546.03492935846	2	2	4
45900	-544.909089833693	4	2	1
46000	-538.46201028471	1	3	3
46100	-544.024869888618	3	2	3
46200	-552.024347753575	4	1	3
46300	-534.862848932635	3	1	1
46400	-545.142289247145	5	2	0
46500	-537.933851307675	4	2	1
46600	-547.928883168173	3	3	3
46700	-543.671774141518	1	6	3
46800	-533.601491668823	1	2	2
46900	-538.962563408374	2	1	2
47000	-548.789244979445	5	7	2
47100	-537.68913854189	5	2	1
47200	-539.351320320067	4	2	1
47300	-545.21204848582	2	5	1
47400	-538.345132692022	4	3	1
47500	-538.570691860671	2	5	0
47600	-548.008961725226	3	6	3
47700	-530.355698351453	1	1	1
47800	-540.917657559119	4	2	2
47900	-544.660489475242	5	2	3
48000	-537.970734866085	2	2	2
48100	-538.983951328526	2	2	1
48200	-548.388620803029	6	3	2
48300	-533.313041005606	2	2	1
48400	-542.335831878377	2	4	1
48500	-538.939731179524	3	2	2
48600	-533.598631182561	4	3	0
48700	-546.305304449729	5	2	2
48800	-545.752169981491	5	5	1
48900	-566.675679205632	4	7	4
49000	-536.918683101723	1	2	1
49100	-543.285635364042	3	2	2
49200	-556.672524958225	5	4	4
49300	-545.39952299561	5	2	0
49400	-534.751637899761	2	2	1
49500	-558.06695531747	4	5	4
49600	-544.796781330683	4	2	3
49700	-551.316266341312	3	5	3
