Iteration	posterior	NumSpeciation	numExtinction	numMassExtinctions 
100	-96.0391980817813	3	2	3
200	-93.306335007882	3	2	3
300	-101.785790148904	3	1	3
400	-88.3517500481641	4	2	1
500	-98.3289681358501	1	3	3
600	-104.531929155917	6	3	2
700	-88.2486566673358	1	5	0
800	-89.9691325244127	2	3	2
900	-81.7815691697817	2	2	0
1000	-96.905888626974	1	3	2
1100	-94.9736532907852	2	4	2
1200	-111.82621582398	5	6	1
1300	-84.6771034853525	3	1	1
1400	-94.4171370888401	2	1	3
1500	-94.043476426182	2	3	3
1600	-99.7997746059081	4	2	2
1700	-93.7014109026579	3	2	2
1800	-90.3739698882889	2	3	1
1900	-106.16276064239	5	1	3
2000	-102.125477994734	4	4	3
2100	-94.9672623784311	3	4	2
2200	-98.0585615230281	3	4	2
2300	-95.8380045989991	3	4	1
2400	-100.336326868272	1	4	3
2500	-93.2920550742822	2	2	3
2600	-106.010188464527	2	3	4
2700	-89.563165173256	2	3	2
2800	-102.99817441919	2	1	5
2900	-99.4640565195545	2	4	3
3000	-101.983809227441	2	5	2
3100	-101.965043820237	2	1	5
3200	-94.4374616150373	4	2	2
3300	-82.374416199156	2	2	0
3400	-93.1522176347651	4	3	1
3500	-103.295605822127	6	2	2
3600	-120.261389960496	1	4	8
3700	-102.776457408651	4	3	3
3800	-101.410209025671	2	5	4
3900	-90.1190869344086	3	2	2
4000	-107.019694293927	6	4	2
4100	-88.7112188660315	2	3	2
4200	-95.0902782610002	3	4	1
4300	-103.615764484269	4	2	4
4400	-100.234361518414	3	4	3
4500	-102.090353266748	5	3	4
4600	-85.7467692128709	3	2	1
4700	-93.4974791466369	2	3	2
4800	-111.329902541662	4	2	4
4900	-89.0363289546564	2	2	1
5000	-104.455300493808	2	1	5
5100	-96.9562389403133	3	3	3
5200	-104.56195726453	4	2	4
5300	-101.299391018328	2	3	3
5400	-83.4627387015008	1	2	1
5500	-92.5311503135434	1	3	3
5600	-105.480125469887	3	4	3
5700	-108.154393160881	4	4	4
5800	-97.0348005902501	1	2	3
5900	-114.057986483715	3	2	6
6000	-97.1487791253706	3	2	3
6100	-99.0632665218618	5	3	1
6200	-104.273973968079	3	4	4
6300	-87.7226684047509	2	2	2
6400	-107.910856676059	3	5	2
6500	-97.1377981727816	1	3	2
6600	-99.3591398449598	3	4	1
6700	-101.911451939216	3	3	3
6800	-98.8446528120235	3	3	0
6900	-104.182959585017	4	4	2
7000	-97.8456270180258	4	6	1
7100	-87.0782218791276	3	3	1
7200	-102.149368322108	3	3	4
7300	-93.6451157528067	2	2	3
7400	-98.5950123190113	3	1	4
7500	-107.978375889947	5	6	0
7600	-92.2352972482142	4	1	0
7700	-108.741518701043	5	4	3
7800	-113.825292460708	5	4	4
7900	-102.786319374424	6	1	1
8000	-92.7826311058624	2	3	3
8100	-101.95974289419	5	2	3
8200	-87.1318447108289	3	2	1
8300	-81.0826831040526	2	1	1
8400	-110.565637059915	5	2	4
8500	-88.7059921305255	2	3	2
8600	-89.8214726411972	3	2	2
8700	-92.3558270373528	3	3	3
8800	-106.395662601327	6	4	4
8900	-102.301688792112	5	3	2
9000	-98.5298291668114	3	1	3
9100	-120.282416995585	6	6	4
9200	-99.8515021624476	5	1	3
9300	-90.9424013176587	2	1	3
9400	-95.6838559446865	2	3	4
9500	-88.4468728417782	3	2	1
9600	-107.729346526219	2	4	3
9700	-95.6963653658728	3	5	2
9800	-96.7980199627872	3	3	3
9900	-96.3766647346166	2	2	3
10000	-92.6198726231539	2	3	3
10100	-95.3909601574308	4	4	2
10200	-90.06333931821	3	2	1
10300	-91.9852428571854	2	2	2
10400	-87.5035657234121	2	3	2
10500	-95.1119784910686	1	4	3
10600	-102.088565339947	4	4	2
10700	-94.7992800617893	4	5	1
10800	-94.391115457935	2	2	3
10900	-101.281703201411	2	3	4
11000	-90.8429176006882	4	2	1
11100	-98.414574112535	3	5	1
11200	-90.5925156603006	2	2	2
11300	-89.0280006492545	2	2	2
11400	-85.1389727313501	2	2	1
11500	-96.4927602082147	2	2	3
11600	-90.0284358397479	2	3	0
11700	-100.732944844029	3	4	3
11800	-87.9196990394213	1	3	2
11900	-84.5366972291724	2	4	0
12000	-111.392290813628	1	5	5
12100	-126.512867934281	2	7	3
12200	-89.9596870012931	3	4	0
12300	-116.763176938645	5	2	4
12400	-93.7636013848819	3	4	1
12500	-97.0387863666575	2	2	3
12600	-93.663401074838	3	5	1
12700	-95.7699819541406	3	4	2
12800	-100.79192149394	4	4	3
12900	-93.2513393729936	5	1	2
13000	-97.73747547822	3	3	2
13100	-96.4147940013835	1	4	1
13200	-93.8226317978332	3	5	1
13300	-101.302437211968	7	2	1
13400	-95.2264347525319	5	3	2
13500	-104.472985684678	6	3	2
13600	-89.7021812674842	4	3	1
13700	-111.753425414022	3	5	5
13800	-103.045556642336	3	6	3
13900	-83.0417080661008	2	1	1
14000	-107.3662326326	4	3	5
14100	-110.120179923313	3	5	5
14200	-123.103996689825	5	5	5
14300	-105.767319907476	7	3	2
14400	-111.520444496734	3	4	6
14500	-113.535938923629	4	2	5
14600	-91.5742993787895	5	2	0
14700	-93.3621584748516	2	4	2
14800	-102.836701272148	6	2	1
14900	-86.8651586123274	4	1	1
15000	-84.5775444762421	4	4	0
15100	-98.5536320346654	1	3	3
15200	-94.4641246384172	3	3	3
15300	-110.093454577063	3	4	2
15400	-90.0522988645661	4	3	1
15500	-91.6422532624495	5	2	1
15600	-98.6964501865321	3	5	2
