"Iteration"	"speciation"	"extinction"
2	0.103174764529016	0.0690345697622329
3	0.103174764529016	0.0690345697622329
4	0.103174764529016	0.0690345697622329
5	0.114548333934893	0.0804081391681104
6	0.0940708733806022	0.0660338183770738
7	0.0940708733806022	0.0660338183770738
8	0.0940708733806022	0.0660338183770738
9	0.125858756944354	0.0883475830356378
10	0.0910872384595232	0.0610299154035199
11	0.0910872384595232	0.0610299154035199
12	0.0910872384595232	0.0610299154035199
13	0.121665602118684	0.091608279062681
14	0.121665602118684	0.091608279062681
15	0.121665602118684	0.091608279062681
16	0.105493449600878	0.0794314350320216
17	0.101166270955091	0.0650451558106061
18	0.0683100524896976	0.0439201520988697
19	0.111716307615585	0.0718283333648532
20	0.111716307615585	0.0718283333648532
21	0.111716307615585	0.0718283333648532
22	0.153480127608858	0.123507437719615
23	0.123452391818722	0.0993437315399283
24	0.0977277920816683	0.0786428144284754
25	0.0977277920816683	0.0786428144284754
26	0.157493820206545	0.14017815948684
27	0.157493820206545	0.14017815948684
28	0.166511138708197	0.148204068753696
29	0.162832748669272	0.140714625582036
30	0.0640309163800701	0.0439886954269898
31	0.0640309163800701	0.0439886954269898
32	0.0851978925523179	0.0651556715992375
33	0.0851978925523179	0.0651556715992375
34	0.0676316447796653	0.0413324123504986
35	0.0718053162539505	0.0455060838247838
36	0.0718053162539505	0.0455060838247838
37	0.0657377434551147	0.0416608048008702
38	0.104684075326032	0.0654506747111716
39	0.111228457567512	0.0665809861501257
40	0.111228457567512	0.0665809861501257
41	0.090169045432441	0.0455215740150547
42	0.105050289646734	0.0401712018049094
43	0.0842197081821891	0.0322055931945969
44	0.109241606206815	0.0572274912192226
45	0.0921373834508667	0.067308907779673
46	0.0921373834508667	0.067308907779673
47	0.0921373834508667	0.067308907779673
48	0.102707066374384	0.0750303535871587
49	0.102707066374384	0.0750303535871587
50	0.0931763172527822	0.068067877666197
51	0.0931763172527822	0.068067877666197
52	0.0931763172527822	0.068067877666197
53	0.0751922308770878	0.0500837912905026
54	0.0751922308770878	0.0500837912905026
55	0.0751922308770878	0.0500837912905026
56	0.0751922308770878	0.0500837912905026
57	0.0413422820937734	0.0162338425071881
58	0.096012924693723	0.0488174314249798
59	0.140622300577653	0.0934268073089095
60	0.0641180991460314	0.0425988571465727
61	0.0641180991460314	0.0425988571465727
62	0.0477163967550596	0.0246910658339625
63	0.0874010897669628	0.0452260901524865
64	0.0712549832431906	0.0368712141297416
65	0.091918267693861	0.0475635243504059
66	0.0864356074269673	0.0425432381885914
67	0.0610292555467263	0.0300383398981788
68	0.0647356444658144	0.0337447288172668
69	0.0647356444658144	0.0337447288172668
70	0.0478474177202364	0.0168565020716889
71	0.174752955031856	0.141341234365956
72	0.0915124125452455	0.0740157861513346
73	0.147828762143733	0.131091092955202
74	0.147828762143733	0.131091092955202
