"Iteration"	"speciation"	"extinction"
2	0.0440404730967189	0.0227457553251953
3	0.0440404730967189	0.0227457553251953
4	0.0357150304710683	0.0144203126995448
5	0.0463798277218833	0.0187263348197997
6	0.0456379411998941	0.0184267904684844
7	0.0455787326879842	0.0184028844198277
8	0.0455787326879842	0.0184028844198277
9	0.0475169842900148	0.0191854735377151
10	0.0475169842900148	0.0191854735377151
11	0.047450331021866	0.0191188202695663
12	0.047450331021866	0.0191188202695663
13	0.0361119978126731	0.00778048706037341
14	0.0361119978126731	0.00778048706037341
15	0.0374064233477133	0.00907491259541362
16	0.0374591287210862	0.00912761796878644
17	0.0312862728920188	0.00527949897918277
18	0.0352185085761429	0.00921173466330687
19	0.0377067247595996	0.0116999508467636
20	0.0377067247595996	0.0116999508467636
21	0.0436188069309568	0.0176120330181208
22	0.0452200113554202	0.0192132374425843
23	0.0609110564570487	0.0349042825442127
24	0.0494592652697965	0.0283419837024739
25	0.0494592652697965	0.0283419837024739
26	0.0464930817293379	0.0253758001620153
27	0.0386870751710238	0.0166828479154431
28	0.0386870751710238	0.0166828479154431
29	0.0386870751710238	0.0166828479154431
30	0.0309386266414407	0.00991762594716291
31	0.0309386266414407	0.00991762594716291
32	0.0516242000132833	0.0225585937046529
33	0.0650718194720113	0.0392701589461235
34	0.0650718194720113	0.0392701589461235
35	0.0534950955226898	0.027693434996802
36	0.0539480280178573	0.0279279098863279
37	0.0539480280178573	0.0279279098863279
38	0.0409209227260334	0.0149008045945041
39	0.0362128737747565	0.0101927556432272
40	0.0418027313293012	0.0157826131977718
41	0.0404285242932404	0.0144084061617111
42	0.0404285242932404	0.0144084061617111
43	0.0322162521251086	0.00619613399357929
44	0.0326506073772825	0.0066304892457532
45	0.0270562037720921	0.00738661027278178
46	0.0429973595712573	0.013063526037692
47	0.0429973595712573	0.013063526037692
48	0.0481936486146915	0.0195715962476031
49	0.0468837125712428	0.0182616602041544
50	0.0362120595277332	0.0141049479685125
51	0.0362120595277332	0.0141049479685125
52	0.0362120595277332	0.0141049479685125
53	0.0394243844909788	0.015356179659155
54	0.0394243844909788	0.015356179659155
55	0.0484727237478484	0.0165284484868727
56	0.052636841536278	0.0206925662753023
57	0.0489514679017763	0.0170071926408007
58	0.0380661551710952	0.00623380722950447
59	0.0367430535304669	0.00532766842395798
60	0.038855856845824	0.00744047173931508
61	0.0328440883303865	0.0062892838007785
62	0.0364210562637464	0.00741953182838025
63	0.0383362348762514	0.00933471044088523
64	0.0398051232433658	0.0108035988079996
65	0.0398018019187206	0.0108002774833544
66	0.0363202176296084	0.0132197151738702
67	0.0363202176296084	0.0132197151738702
68	0.0644559021135161	0.0413553996577779
69	0.0657112689081822	0.0421608525923918
70	0.0666062222448525	0.0432220396935276
71	0.0487554483531828	0.0283820780343015
72	0.0543971206250985	0.0340237503062172
73	0.0555850286866907	0.0347667507961311
74	0.0572082149573907	0.0381921319497961
75	0.0503536861330751	0.0313376031254805
76	0.0503536861330751	0.0313376031254805
77	0.0567762932377424	0.0353347109428713
78	0.0748962682726087	0.0591404794571143
79	0.0748962682726087	0.0591404794571143
80	0.0748962682726087	0.0591404794571143
81	0.0637015207742467	0.0503007501925712
82	0.0765858013167069	0.0612255022106703
83	0.0493366517234828	0.0339763526174462
84	0.0681188807937319	0.0469109887457567
85	0.042393929186487	0.0291951528237483
86	0.0675676309704837	0.054368854607745
87	0.0675676309704837	0.054368854607745
88	0.0675676309704837	0.054368854607745
89	0.0741537714959892	0.0609232401419236
90	0.0741537714959892	0.0609232401419236
91	0.0302019714566988	0.0164358173244416
92	0.0302019714566988	0.0164358173244416
93	0.0292883749101872	0.015938640973943
94	0.0292883749101872	0.015938640973943
95	0.0560180772001537	0.0304848604021834
96	0.0375911992572157	0.0120579824592454
97	0.0384467426780385	0.00861060895527587
98	0.0458385583285743	0.0160024246058118
99	0.0458385583285743	0.0160024246058118
100	0.0591769803699341	0.0293408466471716
101	0.0591769803699341	0.0293408466471716
102	0.0470077285363146	0.017171594813552
103	0.0446892058916449	0.0158477404003278
104	0.0364083561278385	0.00756689063652143
105	0.048478027208696	0.0157591439944917
106	0.0382751177256394	0.00555623451143502
107	0.0382751177256394	0.00555623451143502
108	0.0378047742807504	0.0077065890309898
109	0.0425000162397634	0.0124018309900028
110	0.050473112025724	0.0247712326739232
111	0.0512917590221078	0.0251730088753766
112	0.0512917590221078	0.0251730088753766
113	0.0648272882265684	0.042955487678931
114	0.082155654278333	0.0602838537306956
115	0.0701429001495256	0.0572278683533419
116	0.0837373823274887	0.0683192722552889
117	0.0837373823274887	0.0683192722552889
118	0.0832351077788608	0.0679094787952974
119	0.0322955094809916	0.0155606261864636
120	0.0687213641057088	0.0519864808111808
121	0.0432621875663609	0.0265273042718329
122	0.0816383414996684	0.0648083046637801
123	0.0825162707612937	0.0656862339254053
124	0.0821673604425446	0.0654084874324423
125	0.0821673604425446	0.0654084874324423
126	0.0639305087689981	0.0503293372303616
127	0.0518087895271479	0.0407865053761798
128	0.0881850693869789	0.0694237568466273
129	0.0881850693869789	0.0694237568466273
130	0.0881850693869789	0.0694237568466273
131	0.0851179581271818	0.0670091713867314
132	0.0851179581271818	0.0670091713867314
133	0.0851179581271818	0.0670091713867314
134	0.0736162634264719	0.0579544542812514
135	0.0736162634264719	0.0579544542812514
136	0.066969059845971	0.0513072507007504
137	0.066969059845971	0.0513072507007504
138	0.0610131720752985	0.0467442446245376
139	0.0610131720752985	0.0467442446245376
140	0.0610131720752985	0.0467442446245376
141	0.0610131720752985	0.0467442446245376
142	0.0610131720752985	0.0467442446245376
143	0.0610131720752985	0.0467442446245376
144	0.0370534746516319	0.022784547200871
145	0.0370534746516319	0.022784547200871
146	0.0396303781450605	0.0243691105874393
147	0.0396303781450605	0.0243691105874393
148	0.0396303781450605	0.0243691105874393
149	0.0562183221701938	0.0306247168967178
150	0.0545260175129291	0.0297028403797554
151	0.0438825352321744	0.0239048439426408
152	0.0372158306709086	0.0136653092310934
153	0.0326090498389821	0.0119737418659893
154	0.0281397336424574	0.00950536733896028
155	0.0693191232626392	0.0506847569591421
156	0.0693191232626392	0.0506847569591421
157	0.0544338910425871	0.039800972776021
158	0.0544338910425871	0.039800972776021
159	0.0602768619954961	0.0463653809549938
160	0.0680981826069802	0.052381595099481
161	0.0612074768590035	0.0470812163724401
162	0.0612074768590035	0.0470812163724401
163	0.0579475233601831	0.0445736374961598
164	0.0579475233601831	0.0445736374961598
165	0.0579475233601831	0.0445736374961598
166	0.0579475233601831	0.0445736374961598
167	0.0344968788791187	0.0265352388634321
168	0.0344968788791187	0.0265352388634321
169	0.0669350518396118	0.0558085473796603
170	0.0669350518396118	0.0558085473796603
171	0.0669350518396118	0.0558085473796603
172	0.0669350518396118	0.0558085473796603
173	0.0904425548995806	0.0754084365594486
174	0.0904425548995806	0.0754084365594486
175	0.0849922733865515	0.0708641464499672
176	0.0890732031112376	0.0742667098847269
177	0.0890732031112376	0.0742667098847269
178	0.0649080194474091	0.054118465274825
179	0.0836999018666708	0.0697866037392779
180	0.0836999018666708	0.0697866037392779
181	0.0836999018666708	0.0697866037392779
182	0.107692875207183	0.0897912642669398
183	0.132264378263098	0.110278286459309
184	0.0599003075313286	0.0379142157275397
185	0.0454405636130029	0.0246098173584637
186	0.0613714464371963	0.0403312800346202
187	0.0613714464371963	0.0403312800346202
188	0.0377399073672577	0.0145431243749381
189	0.0377399073672577	0.0145431243749381
190	0.0358789555354253	0.0126821725431057
191	0.0439590623065276	0.020762279314208
192	0.0555387462649774	0.0262314731527646
193	0.0455423777430157	0.0215100941130233
194	0.0450673441867587	0.0212857312885877
195	0.0552008688123286	0.0260718904483623
196	0.0427743481831961	0.0202027276712594
197	0.045507471257786	0.0214936074511567
198	0.054313215492201	0.0302993516855717
