"Iteration"	"speciation"	"extinction"
2	0.255103869563707	0.193378655114421
3	0.24265945230877	0.180934237859484
4	0.233308243118771	0.171583028669485
5	0.238290607563487	0.176975450394673
6	0.238290607563487	0.176975450394673
7	0.237805385927659	0.176490228758845
8	0.2407427478235	0.178670228471308
9	0.249517584555936	0.187445065203744
10	0.231084629453228	0.169012110101037
11	0.248982752900712	0.186463858438625
12	0.245195230284309	0.182676335822222
13	0.247846124237443	0.185327229775356
14	0.24499082043296	0.183192173010277
15	0.24499082043296	0.183192173010277
16	0.241194379099819	0.179395731677135
17	0.241194379099819	0.179395731677135
18	0.252028650219485	0.190230002796801
19	0.252028650219485	0.190230002796801
20	0.252028650219485	0.190230002796801
21	0.254087220514009	0.192288573091325
22	0.242018729744182	0.180220082321498
23	0.25074484238596	0.188946194963277
24	0.267238641635842	0.208067003376978
25	0.256008006637532	0.199921654173941
26	0.256008006637532	0.199921654173941
27	0.258826663291001	0.202122798224517
28	0.255939400801846	0.199868078536458
29	0.248240257037428	0.19216893477204
30	0.246696588389248	0.186271301046579
31	0.243769346925145	0.183344059582476
32	0.237748806451872	0.178199057506318
33	0.237748806451872	0.178199057506318
34	0.251660298389413	0.192110549443859
35	0.252263531298588	0.194361675651848
36	0.25401358987474	0.195710044619804
37	0.246138590265194	0.189642587655295
38	0.245881614751609	0.18938561214171
39	0.266413201681059	0.20991719907116
40	0.263812713957251	0.206770524133783
41	0.246021943063815	0.188979753240348
42	0.253503107596258	0.194726348888219
43	0.253503107596258	0.194726348888219
44	0.259568096603827	0.199385120832633
45	0.257486772470839	0.199679915352041
46	0.259077712833975	0.201270855715177
47	0.259077712833975	0.201270855715177
48	0.251521750199865	0.193714893081068
49	0.271370188237983	0.213563331119185
50	0.271370188237983	0.213563331119185
51	0.26306775389613	0.205260896777332
52	0.250540293652351	0.192733436533553
53	0.242562172564412	0.186596097617152
54	0.242577467404125	0.181356544144642
55	0.242577467404125	0.181356544144642
56	0.229492682321574	0.168756987333682
57	0.237132367179943	0.176396672192051
58	0.237132367179943	0.176396672192051
59	0.237132367179943	0.176396672192051
60	0.25657144984527	0.195835754857378
61	0.25657144984527	0.195835754857378
62	0.271664952538926	0.214081868515588
63	0.26205196676639	0.204468882743052
64	0.26205196676639	0.204468882743052
65	0.26205196676639	0.204468882743052
66	0.26205196676639	0.204468882743052
67	0.252469713053579	0.196992225593727
68	0.252469713053579	0.196992225593727
69	0.252469713053579	0.196992225593727
70	0.268154584632406	0.209542325733938
71	0.265576362765547	0.207527642274469
72	0.274330785748637	0.218251116422623
73	0.267753071862051	0.211673402536037
74	0.257373660948584	0.203467912271839
75	0.26924786409351	0.211337086488505
76	0.278404279656191	0.218884786863436
77	0.248753245994054	0.195572788242464
78	0.253393751455505	0.199221209344765
79	0.267749209775394	0.211429190225832
80	0.255740088132146	0.199420068582583
81	0.258297911711785	0.201414598878554
82	0.257485467266276	0.200781073926615
83	0.257485467266276	0.200781073926615
84	0.269149039736131	0.21244464639647
85	0.261798406130438	0.205094012790776
86	0.254071510778293	0.197367117438632
87	0.254071510778293	0.197367117438632
88	0.263914276976747	0.207209883637086
89	0.250202026855604	0.193250990437477
90	0.250202026855604	0.193250990437477
91	0.246730966495392	0.18854358915458
92	0.250227546815875	0.191215559409288
93	0.235987991844398	0.175751701335293
94	0.238168845822113	0.177375889049048
95	0.238668084365475	0.178155122046175
96	0.241512485299791	0.180999522980491
97	0.241512485299791	0.180999522980491
98	0.262374001815022	0.201861039495722
99	0.257303694148932	0.197960128700598
100	0.257303694148932	0.197960128700598
101	0.249517692394423	0.19017412694609
102	0.253727597650204	0.192925636567116
103	0.252195075688764	0.191393114605676
104	0.252195075688764	0.191393114605676
105	0.253096749269736	0.193614864718963
106	0.238506105092763	0.182453261076727
107	0.238506105092763	0.182453261076727
108	0.235830329683388	0.179777485667352
109	0.235830329683388	0.179777485667352
110	0.268890580250408	0.212837736234372
111	0.26700847331435	0.211347972705845
112	0.255601980485136	0.200177870953133
113	0.259702251775521	0.203995896849081
114	0.259702251775521	0.203995896849081
115	0.259702251775521	0.203995896849081
116	0.26798393352768	0.212163147533195
117	0.267633902954817	0.211886027979445
118	0.265713859270501	0.210044914633876
119	0.253064749779309	0.200045883606415
120	0.259138966571461	0.206120100398567
121	0.258661175128915	0.205740063303374
122	0.271314111331589	0.218392999506048
123	0.271314111331589	0.218392999506048
124	0.256030307629568	0.203109195804027
125	0.256030307629568	0.203109195804027
126	0.282440214307311	0.224060211159352
127	0.264589951088531	0.206209947940572
128	0.264589951088531	0.206209947940572
129	0.250659460898006	0.192848848066369
130	0.250659460898006	0.192848848066369
131	0.268962328577479	0.206930450794039
132	0.268962328577479	0.206930450794039
133	0.268520507780611	0.20648862999717
134	0.241247135096895	0.179215257313454
135	0.245480968417713	0.182360445038515
136	0.266537619076502	0.203417095697304
137	0.246493683691939	0.189020106888027
138	0.255281784387846	0.197808207583934
139	0.25229528971072	0.195494085718726
140	0.274074193537329	0.217272989545335
141	0.269335132369737	0.214120312246729
142	0.258509497364351	0.202380979609361
143	0.258509497364351	0.202380979609361
144	0.250281848227863	0.19593974743375
145	0.253365473111257	0.198353844521136
146	0.248657594399247	0.1933637140809
147	0.263349194779276	0.202779306942432
148	0.235215025882314	0.17464513804547
149	0.239499314027715	0.177826185224635
150	0.247243052031788	0.185569923228708
151	0.245330520152092	0.184631950686788
152	0.245330520152092	0.184631950686788
153	0.245330520152092	0.184631950686788
154	0.236331185237958	0.175632615772655
155	0.241696493539856	0.180997924074553
156	0.246069024040606	0.184057934738834
157	0.246069024040606	0.184057934738834
158	0.23986518095003	0.179417502847224
159	0.260669109760846	0.20022143165804
160	0.249003610061104	0.191462240402915
161	0.263021462866641	0.20446717230683
162	0.260154638971498	0.202238565679245
163	0.258952810362036	0.20086250275712
164	0.270743105057732	0.209905247050467
165	0.242469774393552	0.183690226592934
166	0.239391537083241	0.181358215889941
167	0.240230843065292	0.181994057228968
168	0.260894541131721	0.202657755295397
169	0.252877568227504	0.19464078239118
170	0.252877568227504	0.19464078239118
171	0.258671609859987	0.200434824023663
172	0.247576393549456	0.191837561533552
173	0.247576393549456	0.191837561533552
174	0.250541993503412	0.194135492509501
175	0.250541993503412	0.194135492509501
176	0.250541993503412	0.194135492509501
177	0.250541993503412	0.194135492509501
178	0.258599982501837	0.202193481507926
179	0.252838537405638	0.196432036411727
180	0.270056113581734	0.213649612587823
181	0.257757202046546	0.201279924032983
182	0.260068244040874	0.203084592741994
183	0.260068244040874	0.203084592741994
184	0.260068244040874	0.203084592741994
185	0.261928744212142	0.204945092913261
186	0.275970008779528	0.215931623925879
187	0.275970008779528	0.215931623925879
188	0.275970008779528	0.215931623925879
189	0.249645952265141	0.194240179461832
190	0.249645952265141	0.194240179461832
191	0.247049289470124	0.191643516666815
192	0.256873993637798	0.200724108507936
193	0.256873993637798	0.200724108507936
194	0.261788470072336	0.205638584942475
195	0.254372635319698	0.198222750189836
196	0.254422472789276	0.198261586601111
197	0.254013938346761	0.197845814489422
198	0.257691998307702	0.201268938751121
199	0.257455720613488	0.201084395338531
200	0.257455720613488	0.201084395338531
201	0.257455720613488	0.201084395338531
202	0.250870434061896	0.195940992965483
203	0.271644247907571	0.216714806811159
204	0.2658929278076	0.212126466605264
205	0.263438175239197	0.209965092592751
206	0.265182412701421	0.211355282074314
207	0.265182412701421	0.211355282074314
208	0.26316500531439	0.207391013259949
209	0.26316500531439	0.207391013259949
210	0.245171329812713	0.189397337758272
211	0.253271440817589	0.195837923747525
212	0.262397885693314	0.202894795260115
213	0.253393584000527	0.197703725557386
214	0.256027759590888	0.199758972260024
215	0.25996428036318	0.202000105160937
216	0.25996428036318	0.202000105160937
217	0.254726838348793	0.197772888384181
218	0.250469276675329	0.194467267841434
219	0.250469276675329	0.194467267841434
220	0.257606131264937	0.201604122431041
221	0.25132212006695	0.195320111233055
222	0.25132212006695	0.195320111233055
223	0.265917136888953	0.207595602476447
224	0.265917136888953	0.207595602476447
225	0.275482259108066	0.215062880941718
226	0.250840499383132	0.190421121216784
227	0.250840499383132	0.190421121216784
228	0.250840499383132	0.190421121216784
229	0.250840499383132	0.190421121216784
230	0.250840499383132	0.190421121216784
231	0.260791342850534	0.201173975132667
232	0.260791342850534	0.201173975132667
233	0.260791342850534	0.201173975132667
234	0.249689211254828	0.192609810689393
235	0.249689211254828	0.192609810689393
236	0.259920004477124	0.201177809704713
237	0.243138224974658	0.184396030202247
238	0.247401508480796	0.187629304419991
239	0.251303033012267	0.191530828951461
240	0.252002490064127	0.192063920762383
241	0.245075626311176	0.186784605424507
242	0.245075626311176	0.186784605424507
243	0.240328850203241	0.183166845814118
244	0.245488918153662	0.18832691376454
245	0.245488918153662	0.18832691376454
246	0.260179630950812	0.199596899484859
247	0.239248706174705	0.178665974708753
248	0.241690238678672	0.179427381893839
249	0.237861078443425	0.175598221658592
250	0.251889855027035	0.186364296101492
251	0.25059463404087	0.185069075115326
