# BEAST v1.8.0, r5971
# Generated Tue Apr 19 18:01:20 CEST 2016 [seed=1234]
state	posterior	prior	likelihood	species.popMean	speciesTree.splitPopSize1	speciesTree.splitPopSize2	speciesTree.splitPopSize3	speciesTree.splitPopSize4	speciesTree.splitPopSize5	speciesTree.splitPopSize6	speciesTree.splitPopSize7	species.birthDeath.meanGrowthRate	species.birthDeath.relativeDeathRate	clade0/cluster18.fa.treeModel.rootHeight	clade0/cluster18.fa.kappa	clade0/cluster18.fa.frequencies1	clade0/cluster18.fa.frequencies2	clade0/cluster18.fa.frequencies3	clade0/cluster18.fa.frequencies4	clade0/cluster18.fa.clock.rate	clade0/cluster18.fa.treeLikelihood	clade0/cluster18.fa.coalescent
0	-2037.5367887973512	34.08452842711637	-2071.6213172244675	0.01	0.02	0.02	0.02	0.02	0.02	0.02	0.02	1.0	0.5	0.008255900087078306	2.0	0.1665290393780675	0.31626754746819385	0.30503152815104717	0.21217188500269157	1.0	-2071.6213172244675	8.759517639831088
1000	-1907.309947444145	41.12802639958336	-1948.4379738437285	0.008842315898451253	0.017298570020793477	0.033011108833977176	0.03488760853312972	0.007699554998891099	0.007767896440914824	0.008483293002185834	0.003574692068541298	2.9378307661078193	0.9282551926494468	0.015205743828593415	2.6638021300140577	0.17463236567236795	0.3127329418577261	0.3025013690775555	0.21013332339235058	1.0	-1948.4379738437285	6.753637947924929
2000	-1911.9997478915839	36.98569085492956	-1948.9854387465134	0.010439751070089105	0.03683577510176636	0.05932702663448308	0.03780514723433713	0.007440552466366015	0.02163189214280205	0.021827272871596314	0.009050687084076149	1.9063142132368571	0.9384736551093392	0.013782708967264712	2.6638021300140577	0.17463236567236795	0.3034439723583897	0.3120597010112096	0.20986396095803286	1.0	-1948.9854387465134	6.804044976737083
3000	-1904.6469049493458	42.3301059497781	-1946.9770108991238	0.006930015430746103	0.020032488081581746	0.012829999827549772	0.021401664593533286	0.0017318013705063153	0.0029373489410694626	0.005724056623945023	0.007444528080194909	5.836446891472837	0.9789854068441164	0.01835367221058193	2.813873968026145	0.17308499302781458	0.31154930315288215	0.2961219903520074	0.21924371346729593	1.0	-1946.9770108991238	5.264559925486553
4000	-1908.452206480493	41.898373618396164	-1950.3505800988892	0.007096804577605224	0.019473822528984254	0.02381257050739742	0.022479187451144494	0.004349309999743011	0.00401012587167586	0.018012930794084878	0.013237086140360876	19.25494469850088	0.6988829842893864	0.013483235762991048	2.813873968026145	0.1754879171194096	0.3182040074951332	0.28706436191816137	0.21924371346729593	1.0	-1950.3505800988892	6.164872452297464
5000	-1912.1797102954035	35.64067793344981	-1947.8203882288533	0.008157525453741895	0.035372294245761396	0.04320560167889954	0.005715643162530832	0.009317780514035643	0.0048538343581559715	0.013804566179939555	0.0031167988112881795	12.438894772356079	0.9321248730773795	0.02066982996607464	2.813873968026145	0.1754879171194096	0.31864326666988807	0.2866230432658077	0.2192457729448948	1.0	-1947.8203882288533	5.08378311139125
6000	-1908.4522033003193	40.16253977490041	-1948.6147430752196	0.004538616762284985	0.02319860831551614	0.020904575413445828	0.05366521959135381	0.00929240176828759	0.009604442761721664	0.0024267206474034267	0.008288510877558823	18.88977877391917	0.5220256460139411	0.014192807224160216	2.813873968026145	0.1768304825592861	0.3207993081971546	0.2965487584882257	0.2058214507553337	1.0	-1948.6147430752196	6.651511946621224
7000	-1904.3496210362464	43.26332098208593	-1947.6129420183324	0.003472275112417833	0.004669747566109892	0.019273117160193916	0.026817200577994416	0.012855738638479176	0.004704198745639534	7.671324562006984E-4	0.01283034357404141	61.59002465462986	0.4611595888036456	0.018558309386895646	2.813873968026145	0.17665962328933701	0.3188736856715823	0.30257053556901387	0.2018961554700669	1.0	-1947.6129420183324	5.9284121325755805
8000	-1901.497358935033	47.064551446607425	-1948.5619103816405	0.0026629751713607053	0.0059169863267926415	0.008373322157644114	0.01792759009620802	0.01016697863870896	0.007939956653140776	0.004392327882583561	0.0029718131581053736	77.85466151096823	0.6383727570604195	0.01841367698184639	2.813873968026145	0.17831876220929194	0.32144759009336826	0.2999966311472279	0.20023701655011197	1.0	-1948.5619103816405	6.129432618797271
9000	-1900.3429898826794	47.13138629850619	-1947.4743761811856	0.0023302678566077192	0.007009874689486482	0.009765184508486287	0.00423426264107154	2.0111438483297396E-4	0.005695269558744689	0.007226004570309139	0.0033198439962208873	80.90604675221937	0.9044870728069969	0.02193479821065974	3.713205603924053	0.1696819258751354	0.32144759009336826	0.28531847632190677	0.22355200770958966	1.0	-1947.4743761811856	4.803806646263377
10000	-1896.1672429104442	51.45904797106598	-1947.6262908815102	0.001035788133818949	0.003184675456934306	0.004841575864224465	0.005351128394845676	0.0019751423555324507	0.002567287296406113	0.0018773978577367179	0.0054119657644896065	248.29400845987445	0.6622754442961862	0.019894328318599136	3.713205603924053	0.1696819258751354	0.32144759009336826	0.28531847632190677	0.22355200770958966	1.0	-1947.6262908815102	4.574281912416244
11000	-1890.5665013280054	58.05381374369341	-1948.6203150716988	6.752184870493678E-4	0.001665837481786036	0.002431071211491257	0.00317869958267437	0.0029010815879279843	0.002605087570508271	0.001321628945279817	0.0012267007970094821	487.105889301165	0.6010240212479383	0.015428257878631235	3.713205603924053	0.16343435623241792	0.31987346359116636	0.28531847632190677	0.23137370385450903	1.0	-1948.6203150716988	6.210518005373726
12000	-1897.5586679654057	52.20620309945805	-1949.7648710648637	8.137501456074014E-4	0.00214625275297412	0.002366812091439064	0.003525472419797092	0.0021274868442087537	4.0997522676063786E-4	8.463925249517573E-4	0.004031781207022813	675.1577491830872	0.4646680274915298	0.01749822412667545	3.713205603924053	0.1559161408979204	0.33060089222676975	0.28531847632190677	0.22816449055340313	1.0	-1949.7648710648637	4.954924189010198
13000	-1893.8720028939215	54.16674332585078	-1948.0387462197723	9.940476983352922E-4	0.007315858404832264	0.00221246626500824	0.0032691334619999704	6.694631847936556E-4	0.005706080580269084	5.448280218998148E-4	0.0034721129651554853	258.64074506357923	0.7991135410625081	0.016969253011351583	3.713205603924053	0.1559161408979204	0.3080848685509062	0.3078344999977703	0.22816449055340313	1.0	-1948.0387462197723	6.341772847428097
14000	-1888.0127004135484	58.882937497488	-1946.8956379110364	7.405663217517509E-4	0.001954627316080649	0.003220026467872763	0.0021704816835963945	5.845948300413525E-4	4.60440455049503E-4	0.0011546630306393277	0.00342705429493514	219.51156603007882	0.9411396803901407	0.018061678042581148	3.713205603924053	0.16287042718095102	0.30113058226787565	0.3078344999977703	0.22816449055340313	1.0	-1946.8956379110364	5.781118221350166
15000	-1902.3259901752772	45.152266736189375	-1947.4782569114666	0.002216997973353493	0.018399837079709557	0.011025123690702604	0.0030776377698576636	0.004607168043066926	8.70424209332125E-4	0.006138588192582903	0.007195317820129687	92.65416262360888	0.8489923747491983	0.017886234761457193	3.713205603924053	0.17316765611432455	0.29182192249981664	0.3248857570396306	0.21012466434622826	1.0	-1947.4782569114666	5.784384979899038
16000	-1903.029393602519	46.546581968241135	-1949.57597557076	0.00435579764301478	0.021981344795834704	0.00965895183399878	0.015382050188774286	0.013546632899696417	0.007763379021159321	0.0021494247669836836	0.009573719528414484	90.46589696291748	0.7546795322663633	0.017261189395430417	3.713205603924053	0.17316765611432455	0.29182192249981664	0.3248857570396306	0.21012466434622826	1.0	-1949.57597557076	6.540133539300811
17000	-1908.092011488802	40.82161945284285	-1948.913630941645	0.00296498853615317	0.011311668113179239	0.03384265372133785	0.007412315735163911	0.01231194855084532	0.009958179691709982	0.001440585948245481	0.012250712348756321	263.3976732724762	0.5702418053571522	0.014524188214474675	3.713205603924053	0.17525297959060185	0.2979301432104503	0.3233306679824888	0.20348620921645913	1.0	-1948.913630941645	6.836822840706628
18000	-1904.0122243235298	43.31867869519309	-1947.330903018723	0.0036543715708326416	0.013795042858214429	0.022084214398630106	0.013628578872190478	0.015037521369798707	0.008552607713574746	0.009223227439043382	0.005250950388329204	331.66892619075685	0.7240858280821825	0.01781262239010136	3.713205603924053	0.17525297959060185	0.2979301432104503	0.32058682775149155	0.20623004944745632	1.0	-1947.330903018723	6.076257283119302
19000	-1903.5176600992838	44.00089485349627	-1947.51855495278	0.0034588897207535724	0.009679705549899987	0.02971092167334018	0.014020879903971413	0.008643210286904861	0.006102012359938465	0.004026490638347516	0.017851949520502067	369.0038653538313	0.6930279721016258	0.01529701906994437	3.713205603924053	0.1624701554276368	0.3064453024395057	0.31831540558644345	0.2127691365464141	1.0	-1947.51855495278	6.642192519820188
20000	-1906.9217593606218	42.15326390206346	-1949.0750232626851	0.0046823203221963644	0.015120075090354752	0.012382432381656656	0.015462191285222405	0.0018457946159330801	0.008596618424844518	0.0025606143132266912	0.02138773205778486	456.48558855183705	0.5690750754582848	0.015421490266869679	3.713205603924053	0.16883218070666356	0.292138732654057	0.3151109767073632	0.22391810993191627	1.0	-1949.0750232626851	5.473356944648488
21000	-1902.4354438746598	47.61464483571045	-1950.0500887103701	0.002895063117896702	0.01565523776000724	0.013065367052594578	0.009471226662887626	0.013368654419681611	0.0014695826510650498	0.00550838405290876	0.0019316971079816202	515.9261331493884	0.6096750239953377	0.014592717604947352	3.713205603924053	0.18606477720407394	0.2840870517442709	0.31315851393704364	0.21668965711461155	1.0	-1950.0500887103701	6.148290099126975
22000	-1901.5396631098688	48.67259717773153	-1950.2122602876004	0.0031532338656360495	0.0070586135453489995	0.022911702161204483	0.008902948517738051	0.010657267082540544	0.004266502128260989	0.006565172822766561	0.0019771684322317322	164.70523691166295	0.8700033174687881	0.01995386084223537	3.713205603924053	0.19301879656982804	0.2840870517442709	0.3132015888921553	0.2096925627937458	1.0	-1950.2122602876004	5.688640691585708
23000	-1897.9997611356916	52.81062401624333	-1950.810385151935	0.0019163055238439798	0.004147698495466728	0.01144816304031924	0.00951013104324677	0.004259061976810018	0.00398944108260378	0.002153257269855555	0.0024664125850925424	260.55942288965537	0.9748226249924145	0.014642893589761867	3.713205603924053	0.19301879656982804	0.2840870517442709	0.3132015888921553	0.2096925627937458	1.0	-1950.810385151935	6.278754558601534
24000	-1901.3244332440665	46.62639231211458	-1947.9508255561811	0.0034110083740287586	0.023992498096621268	0.0082555842648733	0.005444810016213582	0.004548029240974903	0.003152137779771823	0.007194580135274754	0.007100950976410145	202.6364698235397	0.6675222455037376	0.018749008153241615	3.713205603924053	0.19113120993869667	0.2949345948491899	0.305418877163388	0.2085153180487255	1.0	-1947.9508255561811	5.426011970033841
25000	-1910.9342500699856	38.462223858840986	-1949.3964739288267	0.0037348363198989407	0.014481240345822842	0.008795459399620058	0.00839927311376093	0.0021543276673042524	0.011337928170037077	0.017967348484652056	0.006788069104278773	324.76665732967615	0.5032998320014865	0.01860218277346574	3.713205603924053	0.19819793361696672	0.3083636926690524	0.29169937042337574	0.20173900329060518	1.0	-1949.3964739288267	5.270099687310293
26000	-1901.6295936640179	47.047128395105894	-1948.6767220591237	0.003183781066200015	0.0034233445672580435	0.011582137627186163	0.001744061362463427	0.003686273534597754	0.0031654797494292033	0.006058615553587013	0.0027740218464964036	340.6509465831905	0.8821019913151704	0.017625967981272094	4.4559314158221	0.19325302433368355	0.31330860195233556	0.29169937042337574	0.20173900329060518	1.0	-1948.6767220591237	5.426450190712632
27000	-1908.9374054808247	40.701924656393174	-1949.639330137218	0.004928128191388598	0.01638837230036726	0.03190307730814812	0.028881141660388042	0.01501467331016073	0.004472146501704144	0.020115586099811233	0.010229737149805341	163.4102852626476	0.709078867962246	0.016347567025108763	4.4559314158221	0.19341612336597724	0.3210200474229987	0.28503368985312816	0.2005301393578959	1.0	-1949.639330137218	6.225152409973126
28000	-1905.3051076757063	42.71139481797664	-1948.016502493683	0.004839326564115458	0.014507668498838935	0.016700496748584894	0.017038018975387408	0.016999678627242148	6.579132399164058E-4	0.013033644444568242	0.009258401080869843	167.98438248437463	0.5824311798581334	0.01815299967520587	4.4559314158221	0.19142993112176154	0.3090180225043128	0.2944358513840277	0.20511619498989794	1.0	-1948.016502493683	5.91870636131466
29000	-1910.5382274577075	36.8635092944956	-1947.401736752203	0.008473615736477248	0.027557185511624782	0.0732550185347032	0.021035104749197932	0.0055532327061186704	0.005800002186553672	7.750719305803196E-4	0.006194427140947504	111.30448564378229	0.6877618824222995	0.018097883788842552	4.4559314158221	0.1845254967725127	0.3127110153043588	0.305467118094701	0.19729636982842752	1.0	-1947.401736752203	5.923085915031393
30000	-1900.3194145265009	47.2162171151789	-1947.5356316416799	0.0026160048588374134	0.01684055075418295	0.009270761153053558	0.014112899149402837	0.0031837776899949306	0.005755445051760419	0.009996628319772338	0.004442767686239387	314.79960045176364	0.8835204056374726	0.014127668195784643	4.4559314158221	0.17415018229071974	0.31280813191109275	0.31033522217329357	0.20270646362489395	1.0	-1947.5356316416799	6.556681869472749
31000	-1904.4706456455253	41.30193412230769	-1945.7725797678331	0.0029377870972057385	0.023035986336629333	0.009281906130517681	0.016937612475735556	0.005019902039442553	0.01986992545373077	0.006112998520538212	0.0021793445635035153	170.45299990587827	0.31485437490769147	0.018767138192132632	4.4559314158221	0.16943872428173112	0.31280813191109275	0.31033522217329357	0.20741792163388256	1.0	-1945.7725797678331	5.159927038997642
32000	-1903.6028308590553	42.91371933395917	-1946.5165501930144	0.0035921094618321684	0.023631321870407115	0.01758940918908419	0.016684340816715444	0.016579857105951806	0.0018554309154697496	0.001888976912215522	0.006170834469958579	220.16206077142036	0.3086581149820564	0.017747958947401728	4.4559314158221	0.1722045392749115	0.31737200420852457	0.31033522217329357	0.20008823434327036	1.0	-1946.5165501930144	6.02503867164371
33000	-1903.5092057440154	47.24354046339474	-1950.7527462074102	0.004694003290086302	0.015239768866584921	0.0256327288681153	0.015053549640180582	0.006905842053484348	0.0013042463593220218	0.006543915029460259	0.008630223413093475	306.6066491291784	0.30588357187202964	0.012057916083015345	4.4559314158221	0.17425281755427496	0.31587820770464875	0.31033522217329357	0.19953375256778275	1.0	-1950.7527462074102	7.5033489951547665
34000	-1916.5298347635985	32.60826242743279	-1949.1380971910312	0.015721102129340598	0.030732363516378293	0.08355032704949865	0.06222609608082898	0.022532253540944014	0.030731226601990545	0.015730041546129336	0.023646426474716313	40.874958912187005	0.333815224112695	0.013717634578794052	3.9190541311136506	0.15949750054695833	0.3253864530736129	0.31033522217329357	0.20478082420613522	1.0	-1949.1380971910312	6.0951067436235835
35000	-1909.86911160834	38.028835500955125	-1947.8979471092953	0.006736602715653755	0.04292681399173837	0.025312975336470776	0.02011445255988422	0.04407352303102076	0.010420912973771713	0.009065146159091046	0.004686962366604958	67.53780586340827	0.270703685112326	0.014576021274976949	3.9190541311136506	0.17136532069892788	0.3116405353761051	0.31728055139032085	0.19971359253464624	1.0	-1947.8979471092953	6.073660284359814
36000	-1909.2792676512909	39.18876060613347	-1948.4680282574243	0.005076439991606247	0.034040389013422975	0.014439638801602135	0.015205687217968732	0.02005437612357735	0.01917877701016584	0.007460566869660165	0.010931868857423383	63.70713421337973	0.13803054919822422	0.01882649317923575	3.9190541311136506	0.15940547143386866	0.33141764616038377	0.31594003204594634	0.1932368503598013	1.0	-1948.4680282574243	4.885728996169993
37000	-1907.6664828348794	41.05883154220223	-1948.7253143770815	0.0051799383839523615	0.017063585069526124	0.017879528161624785	0.029942576854762773	0.001652467509105495	0.0063901305932622535	0.007125042102596004	0.004197452754406775	161.24696138915817	0.13813097115234188	0.01649927016250247	3.9190541311136506	0.15830022149234751	0.3298265869662334	0.3186363411816178	0.1932368503598013	1.0	-1948.7253143770815	6.313882430087117
38000	-1905.8722220440488	41.20954062554808	-1947.0817626695969	0.0061485675429393824	0.01215643472405743	0.020425547766403068	0.02031539955788026	0.0023269666414280853	0.011514879956825807	0.013998074253876447	0.014752163643597174	98.79166438597025	0.165937529578649	0.016107856346796814	3.9190541311136506	0.15830022149234751	0.3273597609034029	0.3092560627367159	0.20508395486753372	1.0	-1947.0817626695969	6.176759228575152
39000	-1904.8075289081817	43.439146951335	-1948.2466758595167	0.0042641512347472346	0.0045766516256061825	0.006683912176042714	0.03385831065527377	0.002579249292664364	0.00996049799782623	0.007406005541758665	0.003764775953909581	213.69679513566305	0.12715566343432816	0.01713282630743881	3.9190541311136506	0.15597451944851917	0.327380441582254	0.3118564966171635	0.2047885423520633	1.0	-1948.2466758595167	6.451871847637334
40000	-1905.9412720703624	42.776782724806246	-1948.7180547951687	0.0046663108945813785	0.02271951866580578	0.010810609834133957	0.014800601095356903	0.009193535349823747	0.00621537352956508	0.013237668957083278	0.012978920689428299	92.66374601594079	0.09868403853191392	0.019214600833177324	3.9190541311136506	0.15478145968691037	0.32274145577119934	0.3252737532746816	0.19720333126720865	1.0	-1948.7180547951687	5.876370017323353
41000	-1912.233815557523	37.74319059215294	-1949.977006149676	0.002974752321331668	0.028208230563919696	0.013027822677231102	0.01934801180938695	0.012999018988918705	0.007556584503370767	0.009756772031094015	0.019694718954157763	250.34630715106712	0.0702597266089369	0.015507984524798473	3.9190541311136506	0.145311202875249	0.3170370803829631	0.33097812866291787	0.20667358807887	1.0	-1949.977006149676	6.31984553360396
42000	-1901.816526624109	47.692134875006886	-1949.5086614991158	0.0016858731164811024	0.004562605639134154	0.020856254714794957	0.004747604423897675	0.0020222152294922663	0.003147013258741318	0.006313382740197867	0.0013923692031467757	327.2075840675321	0.12435921939775718	0.015342107416395722	3.9190541311136506	0.14957275538906525	0.3170370803829631	0.33097812866291787	0.20241203556505377	1.0	-1949.5086614991158	6.431641146915123
43000	-1892.9757749260327	57.3636238546372	-1950.3393987806699	6.887156833110936E-4	0.005130857968727434	0.0014583026227909734	0.0015675965181640055	0.002866939294173647	7.492904300109318E-4	0.0010536973310995392	0.0017095320948561103	570.4051267257372	0.3427231366988008	0.014523638219036107	3.9190541311136506	0.14957275538906525	0.3170370803829631	0.33097812866291787	0.20241203556505377	1.0	-1950.3393987806699	6.825307135926771
44000	-1896.447774384014	52.72511042566429	-1949.1728848096784	6.020511925329007E-4	0.001725841898354673	0.001748516055597297	0.0016591814325716782	0.0019108017923511241	0.001984179508581433	0.0012040778900111642	0.004969465486803038	278.4791111143889	0.663280417499904	0.021325186753478387	3.9190541311136506	0.1489180130177673	0.3170370803829631	0.33097812866291787	0.20306677793635172	1.0	-1949.1728848096784	5.1724581184291605
45000	-1891.7102531509988	59.38752841387635	-1951.0977815648753	7.900915053827646E-4	0.0038932945555010525	0.005291964126402553	0.003217546844311107	0.0025004626512281224	0.00220317729516276	0.0012095584743320937	5.420135860908328E-4	187.90870873496723	0.5868196621004802	0.012539188061247993	3.9190541311136506	0.15181302598041285	0.31741587268023386	0.3252761158277621	0.20549498551159112	1.0	-1951.0977815648753	7.253369869580929
46000	-1896.3257338188682	51.42341362411916	-1947.7491474429874	0.002417419408611191	0.008030911761929448	0.004870659069018889	0.007483137099691125	0.007234035550586928	0.005056283994582265	0.0024240166102543286	0.0026590918534844755	125.05510417541828	0.9415803453339179	0.018793798182576604	3.9190541311136506	0.15181302598041285	0.31741587268023386	0.3252761158277621	0.20549498551159112	1.0	-1947.7491474429874	5.484501236623704
47000	-1894.0080396441356	55.35462346727089	-1949.3626631114064	0.0015794424494648843	0.01078782142737206	0.006206026905475237	0.005048888158389967	0.0025888629324061045	0.0035135277672924364	0.0030148024930354445	0.004389232895395275	250.0746061945699	0.859687040600087	0.014036280630516013	3.9190541311136506	0.15620877947694708	0.3069278675955404	0.3313683674159213	0.20549498551159112	1.0	-1949.3626631114064	6.577602526656807
48000	-1899.4783889488517	48.548176911114815	-1948.0265658599665	0.002532289579974033	0.0023940920674586125	0.005985256375032218	0.0042151188370941235	0.004220535626716204	0.0019100525928562417	0.0038247187340879132	0.004517243265950085	194.38882843880228	0.4840065841598645	0.01752841521130525	3.9190541311136506	0.15620877947694708	0.3088072572558283	0.33175855913783514	0.2032254041293894	1.0	-1948.0265658599665	5.908446707613718
49000	-1895.8912611637888	53.510561750189524	-1949.4018229139783	0.002076845055304614	0.0073448275345421405	0.004042035437966114	0.008481002466332675	0.0021075846805492624	0.0017262354434290277	0.004985490176783112	0.003611379797574842	296.79855490811536	0.7088873762773423	0.015575354018657962	4.1494123773602105	0.16384199905839594	0.29583037811960533	0.33488189070598373	0.20544573211601497	1.0	-1949.4018229139783	6.651767316652376
50000	-1893.6397237759336	54.281152742551285	-1947.9208765184849	0.0021054153366412303	0.0036672806169901	0.009044188875507403	0.014435664931946037	0.0025341697415761787	0.0014502121781086743	0.002154790512729791	0.004058296658912019	268.5756697998511	0.8734233336080749	0.014336008577188355	4.424402511191001	0.16384199905839594	0.3030384479191532	0.3195682866948665	0.21355126632758437	1.0	-1947.9208765184849	6.7834428006746705
51000	-1890.814333596872	55.92589105346614	-1946.7402246503382	8.51171243143516E-4	0.0025762382564445047	0.006036394267607165	0.005326907954732363	0.002518478411009786	0.004885830953222531	0.0010010091937819425	0.001940522123162733	443.78794052390276	0.8415625444487447	0.01732789984557971	3.6495131151406492	0.17200565341537036	0.29499780629792455	0.31333328710886554	0.21966325317783952	1.0	-1946.7402246503382	5.567692369353403
52000	-1893.2884051034712	52.435408599934654	-1945.7238137034058	0.0018043174826275243	0.003070742833630209	0.003804427520207076	0.007720098916779754	0.00347606760117497	0.00456838705335308	0.0026865970367580027	0.0032838891851588703	84.70480033934366	0.6056770416059797	0.01877066453601882	3.6495131151406492	0.17200565341537036	0.3165776421985305	0.30145150709458807	0.209965197291511	1.0	-1945.7238137034058	5.628660184124913
53000	-1893.8213400444006	52.61819410248772	-1946.4395341468883	0.001719189612447053	0.009798221571253892	0.0049661541470044	0.004954091633788634	0.0033447504379586534	0.0023906685983986924	0.0023595628197556366	8.241695339200003E-4	608.5430158357873	0.701384296755012	0.01938842490847126	3.6495131151406492	0.17200565341537036	0.3165776421985305	0.2947222277447162	0.2166944766413829	1.0	-1946.4395341468883	5.759684433783838
54000	-1893.4216146377134	54.35023226779493	-1947.7718469055085	0.0013690775051449727	0.002646190204485931	0.00348316668108674	0.00597420273061426	0.003835742606244888	0.0022471045328684397	0.0026761492505566285	0.002252557761554706	588.0173643864979	0.29270776724879227	0.015294334863280523	2.711073833235139	0.17200565341537036	0.3165776421985305	0.2947222277447162	0.2166944766413829	1.0	-1947.7718469055085	5.982867540434006
55000	-1893.0185237237497	55.778875384367765	-1948.7973991081174	0.0013796383669738537	0.006225676568712543	0.004450721647687297	0.0016677110199809768	0.002453644059752112	0.0019921398500694	6.750432302269295E-4	0.0038762689560775552	396.0892555417661	0.5994880490477771	0.015893022246740964	2.711073833235139	0.18315181605996286	0.3165776421985305	0.2947222277447162	0.20554831399679038	1.0	-1948.7973991081174	6.565163285215412
56000	-1900.6305549605045	48.042289470669004	-1948.6728444311734	0.0031288835817540397	0.013976603707403683	0.01584009684355495	0.010797027277386519	0.005265696420198012	0.004898000780761617	0.011681412619362787	0.0017887461316877025	169.97445500207186	0.6255864531240999	0.017263336379079484	2.711073833235139	0.1813013458861383	0.3134739906806509	0.2876620475263456	0.21756261590686513	1.0	-1948.6728444311734	6.301142648223214
57000	-1898.3695530316772	49.443671631746064	-1947.8132246634234	0.003392052633116712	0.008543998277238162	0.004668851246895756	0.01453890601848826	6.341731964619112E-4	0.002059023616817481	0.004239128359925182	0.0055076844704958945	1215.5713532865361	0.9385005339387551	0.01682296242350214	2.711073833235139	0.1813013458861383	0.30301390657334915	0.3112123677547049	0.20447237978580754	1.0	-1947.8132246634234	6.067470543171445
58000	-1899.0811774105189	49.705060439630856	-1948.7862378501497	0.003208604290721853	0.009853080066241469	0.0276454363947694	0.007577614596489379	0.013440654237578363	0.002538581980219085	0.002013830208576299	0.012764498394717664	322.8998126851262	0.9951921349133445	0.018415046445860506	2.711073833235139	0.1694956499020459	0.2931383971052984	0.3303419009010248	0.20702405209163083	1.0	-1948.7862378501497	5.29524661518623
59000	-1888.439676135145	67.95670612853755	-1956.3963822636824	6.847545452828331E-4	0.002853450164426169	0.0018704844557516297	0.001200065643100273	0.0010569638672915326	0.0037329422418300585	9.978961319587574E-4	0.0023585915946850353	166.72464343359837	0.9951921349133445	0.012527721297144795	2.711073833235139	0.1694956499020459	0.3347660623639336	0.2633001388953281	0.2324381488386923	1.0	-1956.3963822636824	7.347722766993268
60000	-1888.7313983465265	63.66353031107197	-1952.3949286575985	0.0015005469219653827	0.004627003046568838	0.004643666982958561	0.0052346698892869106	0.004167778738833362	6.834126987275603E-4	0.004614851122746882	0.0018438748808781145	152.74187155640575	0.9951921349133445	0.015207612140743978	2.0253722050934146	0.1503144086621298	0.3347660623639336	0.2915762297035537	0.22334329927038282	1.0	-1952.3949286575985	6.404128459528916
61000	-1904.6058721844252	48.353759929998816	-1952.959632114424	0.0034347109177229915	0.01810678184917521	0.013969798548808483	0.02185139889675053	0.001392295734565668	0.010695621740504395	0.015333437376040841	0.005241708265282509	18.27659239180408	0.9951921349133445	0.017598418889158533	2.0253722050934146	0.1503144086621298	0.3347660623639336	0.2915762297035537	0.22334329927038282	1.0	-1952.959632114424	6.3587616362718755
62000	-1900.9874852533949	52.201646215689536	-1953.1891314690845	0.0013765604721911902	0.005023075651583225	0.005603017321642645	0.0032725138081181647	0.0023593756640418982	0.01053749627326503	0.002769080305195986	0.0049705622812956565	38.281805646888586	0.7533318071974682	0.01467302306288151	2.0253722050934146	0.1503144086621298	0.3347660623639336	0.2915762297035537	0.22334329927038282	1.0	-1953.1891314690845	6.817197526677788
63000	-1897.7601926903276	56.02236724208497	-1953.7825599324126	0.0011290195808723378	0.004044327306728045	0.0027848572617405194	0.008096044089958556	0.0018594322619446043	4.3031028454511766E-4	3.1428030674013357E-4	0.0038157626676066678	51.99417664632312	0.8511513976537717	0.015700474690011235	2.0253722050934146	0.16227593933823656	0.3347660623639336	0.2796146990274469	0.22334329927038282	1.0	-1953.7825599324126	6.86707864503283
64000	-1898.5363103668637	51.55174519731819	-1950.088055564182	0.0012089239939323648	0.005528064387946402	0.0032569197217485204	0.0016339464066098797	0.004359487364345885	0.0019569054930693537	0.004012029248703156	8.840283833032537E-4	195.93463059567932	0.6351308620765809	0.015971931142939905	2.0253722050934146	0.18113649155718353	0.2940801115139492	0.3076624983571134	0.21712089857175376	1.0	-1950.088055564182	6.185550561257651
