clade	species	ts	te
0.0	1.0	2.0657589446895388	1.5035282918686452
0.0	2.0	0.14493611472704004	0.0
0.0	3.0	4.0239554922762313	0.0
0.0	4.0	7.3625913877079219	6.8032501415940914
0.0	5.0	5.3492078104335947	4.8065319103453339
0.0	6.0	2.4651603431728852	0.0
0.0	7.0	5.2339026618764457	1.6557488166372591
0.0	8.0	9.8707073228685438	0.99486054752907327
0.0	9.0	2.1157115573651946	0.0055691310650778569
0.0	10.0	7.9043425480664187	7.3325431388108004
0.0	11.0	16.928590360067222	16.382168621384643
0.0	12.0	22.961730545230996	13.943516897102301
0.0	13.0	20.170624785488343	12.676170926685723
0.0	14.0	17.271522495365307	12.634272691081366
0.0	15.0	6.0170578188106099	1.4136574952799692
0.0	16.0	2.7183968558362595	2.1588194886739047
0.0	17.0	2.6289330036581724	2.0782527023893946
0.0	18.0	8.3098876250351417	2.9480538400194352
0.0	19.0	6.3703743076772987	5.8209681877313422
0.0	20.0	7.1504427107420616	6.5667207796383895
0.0	21.0	6.79783334786043	6.2354875271278871
0.0	22.0	18.667522078441376	18.140887289628633
0.0	23.0	0.30058788016060251	0.11402056561105116
0.0	24.0	18.976462073839745	18.4766223165967
0.0	25.0	0.36751611213671559	0.0
0.0	26.0	0.55472888468884174	0.0
0.0	27.0	1.9602721228876892	0.066363771222175391
0.0	28.0	2.9761226880810292	1.563314680877028
0.0	29.0	14.920999787227046	1.3998463572792634
0.0	30.0	4.1433358466862238	3.5923193223359071
0.0	31.0	5.9159011449347298	2.9207461749124151
0.0	32.0	11.705856577493273	3.6144642100659796
0.0	33.0	5.2219112114279165	2.9529864804348853
0.0	34.0	14.564295106934154	2.7522101913184605
0.0	35.0	12.886930407748588	4.8518154381145742
0.0	36.0	5.3841242252778478	2.3072302749208253
0.0	37.0	0.25362045682984036	0.0
0.0	38.0	2.5237775617680454	0.0
0.0	39.0	17.040797486709145	10.602933810520902
0.0	40.0	3.0717651716983037	0.0
0.0	41.0	0.044224150640108914	0.013673327373638284
0.0	42.0	14.510039518822982	13.947914581844364
0.0	43.0	18.395325873194547	13.507073736685991
0.0	44.0	14.252172496990553	13.668353426947485
0.0	45.0	13.592872266192638	13.0302204033606
0.0	46.0	22.558829556399065	18.995618050067097
0.0	47.0	18.510610335348883	5.8084596798248596
0.0	48.0	9.8160070003718118	9.268057915582558
0.0	49.0	12.01159147045464	11.453023751786498
0.0	50.0	8.3302128404232416	7.334207564120212
0.0	51.0	14.725393237851764	5.1576232026556008
0.0	52.0	12.661006792743828	6.1577725082207033
0.0	53.0	4.8075974274824222	0.0
0.0	54.0	0.37079532664743692	0.0
0.0	55.0	0.13853921303956321	0.0
0.0	56.0	1.1588293756786394	0.0
0.0	57.0	4.6026330631132408	4.0336460563422198
0.0	58.0	4.0254804140880349	1.5169890611500736
0.0	59.0	0.091032734673772098	0.027582323818177122
0.0	60.0	0.57435996118333921	0.24544641652191554
0.0	61.0	3.3816487604290093	2.8490348255454205
0.0	62.0	1.7906981691032702	0.0
0.0	63.0	2.7271354957540082	0.0
0.0	64.0	2.0929322329437574	0.075221043814326219
0.0	65.0	0.67632474243400587	0.29570324830963063
0.0	66.0	13.738881915125978	6.0908647114815304
0.0	67.0	11.872934448555366	11.285881913852894
0.0	68.0	0.93491451196494013	0.11721458943136331
0.0	69.0	3.1898704543134491	2.6441913457873887
0.0	70.0	14.177416169680837	13.614393968439057
0.0	71.0	12.916417727940926	12.358823899896587
0.0	72.0	14.083468088382045	13.521848611654596
0.0	73.0	3.3602058133717603	0.0
0.0	74.0	14.835632676563085	14.251357783910887
0.0	75.0	12.243301226196444	11.688909978431781
0.0	76.0	0.15960014742465803	0.0
0.0	77.0	10.723828798476454	5.0672263709989895
0.0	78.0	5.4822056808527382	4.9246723164079871
0.0	79.0	7.2243664290398097	6.6361825752615289
0.0	80.0	0.18547776785906953	0.06170914731073944
0.0	81.0	1.9603253195237302	1.4180945564612648
0.0	82.0	2.9334446788906163	0.0
0.0	83.0	12.552117845888581	12.015403369083707
0.0	84.0	7.2676717014668055	0.0
0.0	85.0	5.9980845684843436	2.0084073996592267
0.0	86.0	16.32328095051929	14.096543373615136
0.0	87.0	12.259700679851939	11.733649740823386
0.0	88.0	17.33426224129942	15.609015703848842
0.0	89.0	15.640616428028711	9.2742912727657423
0.0	90.0	17.184699876511552	16.653566098309696
0.0	91.0	17.479579352904302	16.970097209618711
0.0	92.0	17.104377364164254	16.542533469500356
0.0	93.0	16.647110204721095	9.4940643137504566
0.0	94.0	2.9445556870088012	0.0
0.0	95.0	2.1906702365835815	0.0
0.0	96.0	2.1885113492690436	0.0
0.0	97.0	3.2483032849034452	0.0
0.0	98.0	2.7430660280561194	0.0
0.0	99.0	2.7007738968789692	2.164395123088878
0.0	100.0	3.4812866266785272	2.9259739845802981
0.0	101.0	2.4438525632097807	0.0
0.0	102.0	2.1692005293595695	0.0
0.0	103.0	3.189012965452219	0.0
0.0	104.0	0.10788588763895268	0.041542916788162652
0.0	105.0	10.023194152244141	0.57285488425336284
0.0	106.0	0.42432362127927004	0.0
0.0	107.0	2.6335764792529104	0.0
0.0	108.0	15.640305474571134	15.064282023574775
0.0	109.0	1.7971623933415928	1.2676054259952763
0.0	110.0	18.369507452814066	17.854959876652508
0.0	111.0	2.4184896030589407	0.15421621181393888
0.0	112.0	6.0600379473871415	5.5344421438015647
0.0	113.0	6.4084236644513775	3.4121434225083171
0.0	114.0	7.6240200335552721	7.0535503697765085
0.0	115.0	8.0648010126488092	7.4727803137021871
