Iteration	posterior	NumSpeciation	numExtinction	numMassExtinctions 
100	-1086.467179855	5	2	0
200	-1079.07410717622	2	2	1
300	-1106.41242594037	6	4	3
400	-1092.12279954245	5	4	1
500	-1091.92676582214	3	3	3
600	-1084.77612401082	3	1	2
700	-1087.27943882167	3	3	2
800	-1081.66167712909	4	1	1
900	-1093.25019035754	6	1	2
1000	-1082.61284279119	2	2	2
1100	-1095.81796758234	2	4	3
1200	-1098.0998739634	2	4	4
1300	-1108.92741959376	3	3	5
1400	-1094.36249866858	3	1	4
1500	-1089.70168013206	2	4	1
1600	-1083.06665520431	2	2	2
1700	-1081.2411495335	2	1	2
1800	-1099.04839199583	4	1	4
1900	-1078.28680985855	2	1	2
2000	-1086.85932459402	2	1	3
2100	-1097.22691495691	3	2	3
2200	-1093.71214441403	4	2	3
2300	-1096.54756092077	2	2	3
2400	-1089.06459292939	2	2	3
2500	-1100.91835082071	2	4	4
2600	-1098.10096297259	4	2	3
2700	-1097.92509512501	2	3	4
2800	-1077.19216413313	2	2	1
2900	-1077.69531790203	3	1	1
3000	-1105.21400226677	3	4	4
3100	-1079.71779312231	1	2	2
3200	-1091.69619515655	1	1	4
3300	-1087.0626461901	1	1	3
3400	-1089.96631868377	3	3	2
3500	-1093.8031101022	3	5	2
3600	-1093.4586280675	1	1	5
3700	-1086.50886606552	1	2	3
3800	-1083.87206666287	2	2	2
3900	-1084.86281858675	2	3	2
4000	-1086.00687673992	3	1	3
4100	-1077.74666331615	1	2	1
4200	-1086.87764518402	2	1	3
4300	-1105.74030324227	2	5	5
4400	-1089.28113540058	2	5	2
4500	-1082.10634939313	3	2	1
4600	-1103.41403824372	4	1	5
4700	-1092.02364007773	4	4	1
4800	-1090.05848918494	4	2	2
4900	-1082.92442407398	2	4	1
5000	-1078.1624144799	3	1	1
5100	-1098.40874549038	5	4	3
5200	-1091.08613465941	2	2	3
5300	-1099.81311803418	1	1	5
5400	-1074.99118521752	1	1	1
5500	-1079.45797497654	1	1	2
5600	-1082.67249945157	2	1	3
5700	-1092.4152463819	4	3	2
5800	-1091.07381913297	2	1	4
5900	-1087.70385940882	2	1	3
6000	-1079.34744297523	2	2	1
6100	-1090.56383395283	2	2	3
6200	-1084.8643897714	2	1	3
6300	-1087.87731017361	2	2	3
6400	-1087.99495145	1	3	3
6500	-1087.92430135808	3	2	2
6600	-1083.02128824753	3	2	2
6700	-1092.31480091733	3	3	3
6800	-1082.55293079484	2	3	2
6900	-1084.05556366279	2	3	2
7000	-1083.89967771355	3	3	2
7100	-1112.59261237414	3	5	5
7200	-1083.08021688039	1	1	3
7300	-1093.18602262013	1	2	4
7400	-1087.34909210692	2	3	2
7500	-1084.02425630716	1	2	2
7600	-1083.38439642257	1	1	2
7700	-1083.90996489083	2	1	2
7800	-1095.21895428696	5	2	2
7900	-1080.94853668806	1	2	2
8000	-1086.88680758661	4	1	2
8100	-1094.14528852352	3	3	3
8200	-1095.51403968735	3	3	3
8300	-1091.70349353726	2	3	3
8400	-1080.2132590236	2	2	1
8500	-1076.670570835	1	2	1
8600	-1094.17635400765	3	1	4
8700	-1107.76354934479	5	4	4
8800	-1085.37727076594	3	2	2
8900	-1088.15700867508	5	3	1
9000	-1089.18242387134	1	4	2
9100	-1090.21533837009	4	4	2
9200	-1082.7160768541	2	3	2
9300	-1077.68920109098	3	2	1
9400	-1076.57071002022	1	2	1
9500	-1081.31023367907	4	3	1
9600	-1083.40368921498	1	2	2
9700	-1082.7054404399	1	3	2
9800	-1087.17110763397	1	2	3
9900	-1081.76361871967	2	2	1
10000	-1082.71434483836	2	1	2
10100	-1080.7360328767	2	3	1
10200	-1098.83856820946	2	3	4
10300	-1085.80820415195	1	2	2
10400	-1081.57851298633	1	1	2
10500	-1082.39585141907	1	2	2
10600	-1075.00480951521	1	1	1
10700	-1084.4024803363	3	3	2
10800	-1084.99338727098	3	1	3
10900	-1098.02823303183	5	3	2
11000	-1093.81918333648	5	1	3
11100	-1080.11072904767	3	2	1
11200	-1075.88264368536	3	1	1
11300	-1081.18905220786	3	1	1
11400	-1097.10779728566	1	4	3
11500	-1083.65970744215	1	4	1
11600	-1082.44070286394	3	1	1
11700	-1091.25413241269	4	3	1
11800	-1094.22763631979	1	1	4
11900	-1082.70801794388	2	4	1
12000	-1080.5683000606	1	2	2
12100	-1097.79114241584	4	4	2
12200	-1086.03683560744	4	4	1
12300	-1098.10011669786	3	3	3
12400	-1090.45146225296	1	3	2
12500	-1086.67579598582	1	2	3
12600	-1085.66594095125	3	3	1
12700	-1086.98443677136	1	2	3
12800	-1093.26311967581	1	2	4
12900	-1091.48794601843	3	4	2
13000	-1085.17982974022	1	4	1
13100	-1078.44316114239	1	1	1
13200	-1079.39867705028	1	3	1
13300	-1080.5708892354	1	3	1
13400	-1087.53894877621	1	5	1
13500	-1098.26008618193	1	7	2
13600	-1081.86090787175	1	1	3
13700	-1084.76833892912	2	1	2
13800	-1086.16934545398	1	4	2
13900	-1086.85783030456	1	1	3
14000	-1084.21550432618	1	1	2
14100	-1089.09043870804	1	2	3
14200	-1092.02313997725	1	6	2
14300	-1082.42351131836	3	3	1
14400	-1081.52332358192	1	2	2
14500	-1085.26363984192	2	2	2
14600	-1076.98861728733	1	1	2
14700	-1092.74109703716	1	2	4
14800	-1080.66845103303	1	2	2
14900	-1098.07573341925	2	3	4
15000	-1081.35019713223	2	2	1
15100	-1078.05517858308	2	1	1
15200	-1087.79843497436	2	4	1
