name	forma	varietas	subspecies	species	species subgroup	species group	subgenus	genus	subtribe	tribe	subfamily	family	superfamily	parvorder	infraorder	suborder	order	superorder	infraclass	subclass	class	superclass	subphylum	phylum	superphylum	subkingdom	kingdom	superkingdom
Olsynium_filifolium	NA	NA	NA	152738	NA	NA	NA	152737	NA	NA	NA	26339	NA	NA	NA	NA	73496	NA	NA	NA	4447	NA	NA	35493	NA	NA	33090	2759
Olsynium_biflorum	NA	NA	NA	1053787	NA	NA	NA	152737	NA	NA	NA	26339	NA	NA	NA	NA	73496	NA	NA	NA	4447	NA	NA	35493	NA	NA	33090	2759
Olsynium_douglasii	NA	NA	NA	1053788	NA	NA	NA	152737	NA	NA	NA	26339	NA	NA	NA	NA	73496	NA	NA	NA	4447	NA	NA	35493	NA	NA	33090	2759
Olsynium_junceum	NA	NA	NA	1053789	NA	NA	NA	152737	NA	NA	NA	26339	NA	NA	NA	NA	73496	NA	NA	NA	4447	NA	NA	35493	NA	NA	33090	2759
Olsynium_scirpoideum	NA	NA	NA	1053791	NA	NA	NA	152737	NA	NA	NA	26339	NA	NA	NA	NA	73496	NA	NA	NA	4447	NA	NA	35493	NA	NA	33090	2759
Olsynium_philippii	NA	NA	NA	1129423	NA	NA	NA	152737	NA	NA	NA	26339	NA	NA	NA	NA	73496	NA	NA	NA	4447	NA	NA	35493	NA	NA	33090	2759
Olsynium_frigidum	NA	NA	NA	1210480	NA	NA	NA	152737	NA	NA	NA	26339	NA	NA	NA	NA	73496	NA	NA	NA	4447	NA	NA	35493	NA	NA	33090	2759
Cyanastrum_cordifolium	NA	NA	NA	44944	NA	NA	NA	44943	NA	NA	NA	44998	NA	NA	NA	NA	73496	NA	NA	NA	4447	NA	NA	35493	NA	NA	33090	2759
Cyanella_hyacinthoides	NA	NA	NA	45000	NA	NA	NA	44999	NA	NA	NA	44998	NA	NA	NA	NA	73496	NA	NA	NA	4447	NA	NA	35493	NA	NA	33090	2759
Cyanella_orchidiformis	NA	NA	NA	928049	NA	NA	NA	44999	NA	NA	NA	44998	NA	NA	NA	NA	73496	NA	NA	NA	4447	NA	NA	35493	NA	NA	33090	2759
Cyanella_alba	NA	NA	NA	1259857	NA	NA	NA	44999	NA	NA	NA	44998	NA	NA	NA	NA	73496	NA	NA	NA	4447	NA	NA	35493	NA	NA	33090	2759
Cyanella_aquatica	NA	NA	NA	1259860	NA	NA	NA	44999	NA	NA	NA	44998	NA	NA	NA	NA	73496	NA	NA	NA	4447	NA	NA	35493	NA	NA	33090	2759
