Iteration	posterior	NumSpeciation	numExtinction	numMassExtinctions 
100	-184.706723984125	1	2	3
200	-174.743761328461	1	2	1
300	-187.330352327856	2	3	2
400	-178.932788708245	1	2	2
500	-204.892277302115	6	4	2
600	-187.35561811252	3	5	1
700	-198.025280227594	4	4	3
800	-195.417370797051	4	5	2
900	-197.137898800149	5	4	2
1000	-184.950866089243	3	2	2
1100	-187.536279836885	3	2	1
1200	-187.38552491733	4	3	2
1300	-177.99298599562	4	2	0
1400	-185.988872939599	5	3	1
1500	-199.560209140384	4	3	4
1600	-186.003029107254	4	1	3
1700	-189.471065239643	3	2	3
1800	-185.592684414556	6	2	0
1900	-181.911489499466	4	1	2
2000	-187.355657828967	3	1	2
2100	-187.774827071456	5	1	1
2200	-177.448942340883	2	1	1
2300	-183.87020383189	2	1	2
2400	-180.304719158474	1	3	0
2500	-178.02973134995	3	1	1
2600	-198.434764496579	2	4	4
2700	-188.173134745145	2	3	2
2800	-184.162841474698	4	1	2
2900	-177.967111643101	4	1	0
3000	-185.378351527157	4	1	2
3100	-183.631128674033	2	1	3
3200	-196.88223896284	3	3	4
3300	-189.934481757828	2	2	4
3400	-199.902550107803	3	4	5
3500	-189.423790916242	2	3	1
3600	-185.93214862237	1	2	4
3700	-184.820093776482	6	1	2
3800	-176.873648012975	3	2	1
3900	-191.178801802992	2	2	4
4000	-193.542993704453	5	2	3
4100	-205.992837427786	4	3	5
4200	-188.131727728646	3	1	3
4300	-185.78093665654	5	2	2
4400	-189.39347407173	3	4	2
4500	-187.848439742047	3	2	3
4600	-187.442604599874	4	2	2
4700	-195.523978496624	4	3	3
4800	-183.347446595743	3	3	2
4900	-181.767084160681	3	2	1
5000	-183.305515331968	4	2	2
5100	-186.57049364929	3	3	2
5200	-197.337913758108	5	2	3
5300	-184.754979166076	3	5	0
5400	-177.968052603238	4	1	1
5500	-187.05707446985	4	3	1
5600	-177.871291222681	3	2	1
5700	-184.930764242804	5	2	0
5800	-175.61659682556	3	1	0
5900	-179.322801909192	3	2	0
6000	-183.857938636321	3	1	3
6100	-205.470829815159	6	2	4
6200	-185.088715016822	2	2	3
6300	-190.169320472001	3	1	4
6400	-184.518418870258	3	2	2
6500	-178.622097810736	2	2	2
6600	-194.541613235302	3	3	4
6700	-193.727433949529	3	4	3
6800	-175.445345318105	2	2	1
6900	-189.517892833932	2	2	4
7000	-183.519505955356	3	1	3
7100	-207.923550738337	5	4	4
7200	-195.18232589835	3	4	2
7300	-187.380817672285	2	3	1
7400	-178.931086640822	1	3	0
7500	-175.990369548141	2	1	1
7600	-193.179917589039	7	2	1
7700	-192.720390222167	3	5	2
7800	-182.65565178572	2	4	1
7900	-189.760760959109	3	3	3
8000	-202.990845002932	4	2	5
8100	-186.309506009847	3	3	2
8200	-185.718394347639	5	2	0
8300	-190.166603128198	3	2	2
8400	-185.326792336049	3	3	0
8500	-188.272209669896	1	4	2
8600	-198.193631115748	3	4	4
8700	-183.26460034115	2	4	1
8800	-175.175131886294	1	2	1
8900	-180.641173113203	3	1	2
9000	-199.963755311067	8	1	3
9100	-175.212894350446	1	1	2
9200	-189.554276572307	3	5	1
9300	-193.065304621385	5	1	4
9400	-190.821663228843	3	5	2
9500	-187.720884310087	2	4	2
9600	-196.729667188217	5	4	2
9700	-184.840780053609	5	2	1
9800	-189.655338285022	4	3	2
9900	-180.244292920613	4	1	1
10000	-189.613753397554	2	4	2
10100	-177.014386340788	1	2	1
10200	-175.358649182512	2	2	1
10300	-197.18861490005	3	3	5
10400	-182.809501515543	3	4	1
10500	-194.738361770426	4	3	3
10600	-192.195176439616	6	3	0
10700	-202.216727263683	10	3	0
10800	-189.574365551709	6	3	1
10900	-187.105887934318	5	3	2
11000	-180.461342890074	2	2	1
11100	-185.244165526434	4	3	1
11200	-191.169676790598	4	2	4
11300	-184.535894344681	2	2	4
11400	-180.322303175048	2	2	3
11500	-186.853747166532	2	3	2
11600	-199.479531656927	4	6	1
11700	-206.530856946311	5	4	4
11800	-179.731999473887	3	1	2
11900	-186.463438769735	3	3	3
12000	-186.907329349764	2	2	3
12100	-188.957620057763	1	3	4
12200	-180.892294367194	1	1	3
12300	-191.721488042975	2	3	4
12400	-190.911729643432	4	2	4
12500	-185.234944621748	4	1	2
12600	-185.272080096336	4	1	2
12700	-193.88878692346	1	5	3
12800	-187.917452444937	2	3	2
12900	-187.687476557381	2	3	2
13000	-184.664302448805	4	3	1
13100	-193.391112896702	6	2	2
13200	-184.389520615088	2	4	1
13300	-179.546833497667	2	3	1
13400	-178.006341386864	4	2	0
13500	-181.883460463514	2	2	2
13600	-192.96441525731	6	2	2
13700	-193.172073118352	4	1	3
13800	-180.851467467499	4	1	0
13900	-191.858463437781	2	1	4
14000	-182.502139409767	3	3	1
14100	-196.254106767655	2	4	3
14200	-178.009992137643	2	2	1
14300	-186.975860902472	1	3	3
14400	-184.591516423318	3	2	3
14500	-175.225424077162	2	2	1
14600	-200.314685653478	3	4	4
14700	-187.86503221735	5	1	3
14800	-179.811543299797	1	1	2
14900	-177.178622951581	2	1	2
15000	-198.534875397823	6	3	3
15100	-187.953045700756	5	1	3
15200	-181.580917839595	2	3	1
15300	-186.086383192965	2	4	1
15400	-193.567200073099	1	5	2
15500	-180.394613113795	1	2	1
15600	-185.491217806567	3	3	2
15700	-186.459380654357	5	1	1
15800	-177.743178527588	4	2	1
15900	-180.963538812215	2	2	2
16000	-182.60036252003	2	2	2
16100	-183.246585988412	4	1	1
16200	-177.121430058809	2	2	0
16300	-185.463417131275	6	3	0
16400	-183.233351661906	4	1	1
16500	-198.71505769532	2	3	4
16600	-187.949833213307	4	1	3
16700	-175.130664700074	1	1	1
16800	-196.544130483884	5	2	2
16900	-182.212248450477	3	3	1
17000	-191.014010957302	4	3	3
17100	-184.673952341654	5	1	1
17200	-171.886363005936	3	1	0
17300	-185.334695434261	4	2	2
17400	-199.006539622105	6	3	3
17500	-175.749461907593	3	1	1
17600	-184.971603637485	1	4	1
17700	-182.003168752212	1	3	2
17800	-182.753647613502	2	2	2
17900	-181.745834232605	4	2	1
18000	-183.037673235115	2	4	1
18100	-193.298606226314	4	2	3
18200	-182.204676798151	3	1	2
18300	-194.554899931293	2	3	5
18400	-190.289647334202	2	2	4
18500	-188.203952615361	2	4	2
18600	-182.293077727263	5	2	1
18700	-179.092322589566	2	2	1
18800	-183.831091222559	2	3	2
18900	-177.720482104537	4	1	0
19000	-177.030640816286	3	1	1
19100	-193.337592123373	2	1	5
19200	-190.445873468548	7	2	0
19300	-176.635697908971	3	1	1
19400	-181.322911679336	4	2	1
19500	-195.875654262908	4	2	4
19600	-191.649750458526	5	1	3
19700	-195.538908083928	3	3	3
19800	-189.600898468517	4	1	3
19900	-193.942448767126	4	4	2
20000	-182.09194035147	3	1	3
20100	-185.165300066358	6	2	1
20200	-198.217975064248	6	2	4
20300	-187.519626938354	4	3	1
20400	-207.586444337677	6	5	2
20500	-186.093936342435	4	2	2
20600	-175.106294163328	3	1	0
20700	-180.540333412847	3	3	1
20800	-190.455760805081	2	3	4
20900	-187.471764508988	4	2	2
21000	-193.660504698895	3	5	2
21100	-188.093571484564	4	3	2
21200	-188.59000740924	3	2	3
21300	-205.528399587312	4	4	3
21400	-186.720567472955	3	3	1
21500	-182.275149273447	3	1	3
21600	-193.03378237588	2	2	5
21700	-177.637684013012	2	1	2
21800	-183.9002500187	2	1	3
21900	-189.63808932224	3	2	3
22000	-185.28002077914	5	2	1
22100	-183.964306414642	5	2	0
22200	-192.69457822458	1	5	2
22300	-184.091910963256	5	2	0
22400	-186.470429797889	4	2	2
22500	-179.352370880367	4	1	1
22600	-193.227676431867	5	4	1
22700	-186.997188631498	3	4	1
22800	-175.468980305131	2	1	1
22900	-184.311944165007	2	2	3
23000	-177.500624544736	1	2	1
23100	-188.59049634761	2	4	1
23200	-194.224039036565	1	3	4
23300	-191.416454374327	4	2	3
23400	-190.817984287639	5	3	1
23500	-198.295854739524	5	2	4
23600	-200.645845023692	4	2	4
23700	-186.443742450295	3	2	2
23800	-180.877708748514	3	1	2
23900	-183.894067212471	1	2	3
24000	-187.780204056262	3	3	1
24100	-202.338244339547	2	4	5
24200	-184.10064274931	2	2	2
24300	-195.225595802565	1	3	5
24400	-192.956552199488	1	2	5
24500	-194.718646028357	2	5	3
24600	-186.872877542232	3	2	2
24700	-185.141236418845	4	2	2
24800	-178.53957858221	3	2	2
24900	-183.050697710834	2	4	1
25000	-187.087660100453	3	2	2
25100	-184.892371890853	5	3	0
25200	-190.035455615556	5	2	1
25300	-178.339559675955	2	2	1
25400	-189.561937493603	3	3	2
25500	-196.628228195042	3	5	2
25600	-186.122080523412	3	2	2
25700	-195.983756815952	4	1	4
25800	-194.562091269513	1	3	3
25900	-177.468469377	1	2	1
26000	-196.289407124309	5	3	3
26100	-204.405134217952	5	5	2
26200	-184.498064839108	1	3	3
26300	-187.772917127781	2	3	3
26400	-187.844412264508	1	4	3
26500	-208.19686403483	3	3	6
26600	-184.554670339881	2	3	2
26700	-177.994449153146	1	1	3
26800	-194.474990963447	2	6	2
26900	-184.6942175047	3	2	2
27000	-197.708855070657	4	6	2
27100	-176.034568965003	2	3	1
27200	-190.598836865477	3	2	4
27300	-175.438407840054	1	2	0
27400	-196.314299067742	4	3	3
27500	-185.392668109452	2	2	3
27600	-193.418701499591	5	4	0
27700	-186.770094172163	4	2	2
27800	-182.65511709876	3	3	1
27900	-194.929040333056	4	4	0
28000	-195.802049845085	4	2	4
28100	-192.44524979094	5	4	2
28200	-185.76850616235	4	2	2
28300	-186.541376709174	2	1	1
28400	-187.3388643428	1	4	2
28500	-188.488984205148	3	2	2
28600	-186.591183074678	1	3	3
28700	-189.938084692017	3	4	1
28800	-201.662723684955	1	6	4
28900	-186.430388639441	3	4	2
29000	-188.251348286729	2	5	1
29100	-190.183964951199	2	4	2
29200	-190.710452856042	2	2	4
29300	-185.807743905731	2	2	3
29400	-195.557409119543	2	3	3
29500	-182.313266118879	1	2	3
29600	-199.549879483853	2	2	5
29700	-194.598400846495	6	1	3
29800	-200.64604738018	6	4	2
29900	-186.803427078453	5	3	1
30000	-186.795253459793	6	1	2
30100	-179.6157394451	3	1	1
30200	-186.732551996725	5	1	2
30300	-195.015362908503	4	3	3
30400	-205.295371795869	8	3	3
30500	-194.947573188763	4	2	3
30600	-183.457286826087	1	2	2
30700	-184.470143287524	4	2	1
30800	-192.87083080779	5	1	4
30900	-180.567863938835	1	2	2
31000	-196.013628602676	1	1	6
31100	-189.908075417439	3	2	2
31200	-184.484566716169	1	2	3
31300	-179.343997376062	2	1	2
31400	-207.609764395834	4	6	4
31500	-197.199463888341	2	3	5
31600	-185.285643201931	3	2	3
31700	-185.153563212673	3	1	3
31800	-190.846940463594	3	3	3
31900	-180.068638977173	2	1	2
32000	-184.832427002831	4	2	1
32100	-187.442581869731	4	3	0
32200	-176.169388425635	1	2	1
32300	-184.041811415243	3	3	0
32400	-185.651733685256	3	1	3
32500	-181.298872441137	1	2	3
32600	-203.256838025322	2	3	6
32700	-188.416264031785	2	3	4
32800	-190.809436169731	3	3	3
32900	-190.93958342346	4	3	3
33000	-186.095073080095	5	1	1
33100	-189.650699312384	4	3	1
33200	-185.569592719722	2	2	3
33300	-190.404540649372	7	2	1
33400	-179.835661426021	2	2	2
33500	-192.605309076729	3	2	4
33600	-188.167006771491	3	2	3
33700	-189.116289039776	2	5	2
33800	-182.088446186378	1	3	2
33900	-183.846794282451	1	2	3
34000	-182.823271382822	1	2	3
34100	-189.155070416366	1	3	4
34200	-184.806873401194	1	4	2
34300	-186.621687242325	2	1	4
34400	-183.783998854727	5	2	1
34500	-188.260338570393	3	3	2
34600	-181.561760101314	2	1	3
34700	-181.921445832228	3	1	2
34800	-181.376925475023	2	1	3
34900	-189.720088017561	4	2	3
35000	-191.03556237386	5	4	2
35100	-188.569718583331	3	3	2
35200	-187.245502688639	2	4	1
35300	-183.805629727575	3	2	2
35400	-201.320920875318	7	2	2
35500	-185.438949391826	3	2	3
35600	-181.660166532451	2	1	3
35700	-180.541850716551	3	2	2
35800	-194.4370559525	5	2	3
35900	-186.391270692269	5	1	2
36000	-183.921140301566	4	2	0
36100	-192.753280563753	5	1	3
36200	-184.712302375067	4	2	1
36300	-181.894185124889	1	2	2
36400	-180.460698744662	2	2	2
36500	-184.05241584376	3	3	2
36600	-178.110178842405	1	1	2
36700	-194.035063977543	1	2	5
36800	-195.258428819262	6	3	2
36900	-190.454983326359	3	2	3
37000	-175.155280734815	3	1	2
37100	-195.872216586034	6	3	2
37200	-185.048930791133	2	2	2
37300	-190.62848946014	2	5	1
37400	-195.797304703871	4	5	2
37500	-198.358212107341	3	2	5
37600	-182.920840173575	4	1	0
