"Iteration"	"speciation"	"extinction"
2	0.12130904188898	0.0496238189379273
3	0.0876674354048028	0.0159822124537496
4	0.0779835735001556	0.00629835054910241
5	0.0777302062329973	0.00604498328194415
6	0.0789513405219776	0.00613994940540673
7	0.0785288413701773	0.00571745025360644
8	0.0789446986737034	0.0061333075571325
9	0.0826495202384898	0.00983812912191888
10	0.0835428065006492	0.0107314153840783
11	0.0706618150980941	0.00929486915572341
12	0.0693739324890459	0.00800698654667521
13	0.0947532652835123	0.00603192407005492
14	0.0655985552043754	0.00783513772126523
15	0.074842360696962	0.00893922437191409
16	0.0784662899206538	0.0125631535956059
17	0.0885848167168389	0.0240741123974588
18	0.0885848167168389	0.0240741123974588
19	0.130218740905038	0.0657080365856583
20	0.0981529295902859	0.0336422252709057
21	0.149752545161258	0.0852418408418778
22	0.0937735535926784	0.0533775924937825
23	0.0937735535926784	0.0533775924937825
24	0.0937735535926784	0.0533775924937825
25	0.0937735535926784	0.0533775924937825
26	0.0787003571779358	0.0447976581201779
27	0.0832039427166039	0.049301243658846
28	0.142187006585054	0.0842507701906391
29	0.107340013292168	0.0636027089207262
30	0.107340013292168	0.0636027089207262
31	0.107340013292168	0.0636027089207262
32	0.0825755871843309	0.0208563720843964
33	0.0995820136824812	0.0378627985825467
34	0.085661542753645	0.0325699955204065
35	0.129032446180875	0.0650825055643829
36	0.129032446180875	0.0650825055643829
37	0.118319066943849	0.0596787983229525
38	0.118319066943849	0.0596787983229525
39	0.0914778808892478	0.0324909895388078
40	0.0857722320563577	0.0304644649326467
41	0.0857722320563577	0.0304644649326467
42	0.0945420297916745	0.0335793097859136
43	0.0945420297916745	0.0335793097859136
44	0.0799550654303539	0.018992345424593
45	0.0799550654303539	0.018992345424593
46	0.0918949930424284	0.0309322730366674
47	0.080752265091715	0.0197895450859541
48	0.0694318090262234	0.0216824373082454
49	0.107926225303141	0.0337036244175504
50	0.126973263226355	0.0687245980952609
51	0.104038747362246	0.0522219527935217
52	0.104038747362246	0.0522219527935217
53	0.104038747362246	0.0522219527935217
54	0.103735865332539	0.0569455565087681
55	0.108653345437498	0.0596449955147476
56	0.108653345437498	0.0596449955147476
57	0.0901490375681437	0.0494870997276727
58	0.103458569407528	0.062796631567057
59	0.120520306792113	0.0731526575837451
60	0.0933632286251298	0.0459955794167615
61	0.0832457362216506	0.0410111767542185
62	0.0740724294259366	0.035049669842621
63	0.070818055223396	0.0317952956400805
64	0.111020056814571	0.0512223199255379
65	0.0858486332380115	0.0327201402909343
66	0.0858486332380115	0.0327201402909343
67	0.0875707085073786	0.0344422155603014
68	0.0875707085073786	0.0344422155603014
69	0.113484993580464	0.0603565006333871
70	0.113484993580464	0.0603565006333871
71	0.113484993580464	0.0603565006333871
72	0.0804958151899513	0.0273673222428741
73	0.109937154940293	0.056808661993216
74	0.109937154940293	0.056808661993216
75	0.104740718348539	0.0516122254014617
76	0.104740718348539	0.0516122254014617
77	0.0795212237323751	0.0263927307852979
78	0.0723476191796496	0.0192191262325724
79	0.0647775573248982	0.0172081412682493
80	0.0997440315477551	0.0310281171591375
81	0.100616062980443	0.0396301711278893
82	0.100616062980443	0.0396301711278893
83	0.104644081196916	0.0412167075764094
84	0.087388099360093	0.0344200044167364
85	0.0728957824357591	0.0287118403051811
86	0.0728957824357591	0.0287118403051811
87	0.0656661213608269	0.018819862667613
88	0.118065267332634	0.07121900863942
89	0.114035553858649	0.0687882158652035
90	0.119117688865164	0.0718538474867024
91	0.122623241931065	0.0739684576487494
92	0.123683643090562	0.0750288588082464
93	0.123683643090562	0.0750288588082464
94	0.133800835019843	0.0851460507375269
95	0.133800835019843	0.0851460507375269
96	0.118843791972853	0.0756279251894055
97	0.118843791972853	0.0756279251894055
98	0.141188968383697	0.097973101600249
99	0.125246954820269	0.0820310880368215
100	0.0753305879022913	0.0304189984203439
101	0.0930272458855449	0.0328426372372935
102	0.117142854838163	0.0569582461899114
103	0.0917892382784592	0.0446305840733676
104	0.0917892382784592	0.0446305840733676
105	0.0899962585970354	0.0437587854626103
106	0.0899962585970354	0.0437587854626103
107	0.0899962585970354	0.0437587854626103
108	0.073875373061499	0.0281295455028357
109	0.0732845506495454	0.0279045778954666
110	0.0664868475271547	0.025316214664639
111	0.0798434244380445	0.0271062251211506
112	0.0798434244380445	0.0271062251211506
113	0.0798434244380445	0.0271062251211506
114	0.0783593617816396	0.0266023973264194
115	0.0783593617816396	0.0266023973264194
116	0.126320008428952	0.0635825506248943
117	0.10150353911072	0.0387660813066623
118	0.11655311234698	0.0538156545429218
119	0.11655311234698	0.0538156545429218
120	0.09955387543237	0.0459666572671865
121	0.111197005835256	0.0513425985092748
122	0.0945884477528546	0.0436739879829622
123	0.0945884477528546	0.0436739879829622
124	0.0945884477528546	0.0436739879829622
125	0.0930971646414205	0.0421827048715281
126	0.125333570574279	0.0744191108043861
127	0.0646509255414461	0.0137364657715537
128	0.0828342824790015	0.0137023375023411
129	0.0857810249935603	0.0132557328964836
130	0.0857810249935603	0.0132557328964836
131	0.0683341485406513	0.00750426331016101
132	0.0644738606174899	0.00364397538699952
133	0.0667526781083805	0.00592279287789015
134	0.074888793233149	0.00673191559912069
135	0.0739928044369199	0.0058359268028916
136	0.0885728614138176	0.00868368142720104
137	0.0863050125103334	0.00641583252371681
138	0.0986628652504371	0.0187736852638205
139	0.106585505946462	0.00832594492603016
140	0.0905697262900097	0.0073314549342992
141	0.0905697262900097	0.0073314549342992
142	0.0710251717311472	0.0104749362569899
143	0.0736921418276733	0.0108682664113492
144	0.07251777807287	0.0096939026565459
145	0.07251777807287	0.0096939026565459
146	0.115290393302573	0.046111883049038
147	0.080375234859138	0.0321471141150217
148	0.080375234859138	0.0321471141150217
149	0.0908727038944637	0.036271819028421
150	0.101995001007001	0.0407112813835281
151	0.110998404718933	0.0532337144531
152	0.107960655234659	0.0598919344469973
153	0.098016487204605	0.0499477664169438
154	0.103442314418914	0.0553735936312532
155	0.0969530290909303	0.0518998213096689
156	0.0969530290909303	0.0518998213096689
157	0.160268057616923	0.115214849835661
158	0.140459932030718	0.100975017838724
159	0.103447942745276	0.0639630285532817
160	0.103447942745276	0.0639630285532817
161	0.0832705985908583	0.0375057585070357
162	0.0983683882586325	0.0459529370352901
163	0.10977845376958	0.0512831658951403
164	0.118687231006217	0.0601919431317768
165	0.0797172605531575	0.0404284165462194
166	0.0797172605531575	0.0404284165462194
167	0.0784992332506924	0.0398106969355977
168	0.0784992332506924	0.0398106969355977
169	0.0784992332506924	0.0398106969355977
170	0.0965741779744902	0.0545131535727918
171	0.0965741779744902	0.0545131535727918
172	0.0965741779744902	0.0545131535727918
173	0.086963848112385	0.0490884179069442
174	0.086963848112385	0.0490884179069442
175	0.118222729435585	0.0741839656088821
176	0.118222729435585	0.0741839656088821
177	0.118222729435585	0.0741839656088821
178	0.118222729435585	0.0741839656088821
179	0.0976699245304084	0.0612872191073354
180	0.133623166998809	0.0838476363429811
181	0.137694794509927	0.0864025551534247
182	0.137694794509927	0.0864025551534247
183	0.149227244329412	0.0936390896580775
184	0.112237714025441	0.0704284087927399
185	0.108615019714199	0.0681551925383047
186	0.108615019714199	0.0681551925383047
187	0.100779372537518	0.0600620945444086
188	0.0638204220509877	0.0231031440578783
189	0.0970184163581174	0.0351208966872402
190	0.0945135109572057	0.0340764172188265
191	0.0945135109572057	0.0340764172188265
192	0.100050992894004	0.0360729311871361
193	0.0990092316519662	0.0248825632059688
194	0.0777104105128779	0.0156400584784275
195	0.0777104105128779	0.0156400584784275
196	0.0952283355103972	0.0341448724863711
197	0.0977635294330432	0.0406413534881469
198	0.0918042581928758	0.0347372407617088
199	0.0844374382979531	0.0267698453971461
200	0.0981688500382845	0.0311232196441966
201	0.0981688500382845	0.0311232196441966
202	0.0835581314301213	0.0269165114911981
203	0.0758845947928037	0.0192429748538805
204	0.160746414277755	0.104104794338831
205	0.176675093435856	0.124521447107474
206	0.130730812923161	0.0921396994344233
207	0.130730812923161	0.0921396994344233
208	0.130730812923161	0.0921396994344233
209	0.0939806441056822	0.0493642262004428
210	0.135832271066285	0.0909470097750734
211	0.138567851418491	0.0927786279250131
212	0.134254507085639	0.0898906119467504
213	0.111105600983128	0.0743911744930401
214	0.136574102673229	0.0914437059274571
215	0.143075566308671	0.0957967854435638
216	0.0744720390841316	0.021810922647575
217	0.0794312091213806	0.026770092684824
218	0.0732969092215577	0.0206357927850011
219	0.0870416246450059	0.01428115609213
220	0.0939816579863542	0.0154198262380126
221	0.0921327767793972	0.0135709450310556
222	0.0850007244526786	0.0222379404582343
223	0.0863827865204433	0.0291331629534108
