NFos	FossilName	CrownvsStem	CalibratedTaxon	MinAge	MaxAge	BestPracticeScore	NUsrcrFos	DcrFos
1	F_1	Crown	Dermoptera	61.7	63.3
2	F_2	Crown	Scandentia	33.9	37.2
3	F_3	Crown	Cetaceae	23.03	56
4	F_4	Crown	Chiroptera	55.8	58.7
5	F_5	Crown	Peramelemorphia	23.03	28.4
6	F_6	Crown	Cingulata	55.8	58.7
