Iteration	posterior	NumSpeciation	numExtinction	numMassExtinctions 
100	-200.357622142533	2	3	2
200	-200.398528741609	2	2	1
300	-208.923414783788	4	4	2
400	-207.062155987555	3	4	2
500	-214.432838771862	5	2	3
600	-201.170884618901	3	1	1
700	-199.539106596962	2	3	1
800	-209.444506449631	4	1	2
900	-209.581499447399	3	2	2
1000	-204.190239518577	4	4	0
1100	-200.842835498575	4	3	0
1200	-205.912362602943	3	2	2
1300	-205.988860450523	3	4	0
1400	-208.836995776684	5	3	1
1500	-214.375561741501	3	7	4
1600	-203.308238345252	2	3	0
1700	-205.609209494399	4	2	1
1800	-215.187016883708	5	3	1
1900	-203.604371072777	2	3	2
2000	-216.046857389119	3	4	2
2100	-204.198333040842	2	2	1
2200	-205.739538495588	3	4	1
2300	-210.927453570838	3	3	3
2400	-205.218195814424	4	4	1
2500	-200.136435728183	5	5	0
2600	-210.365028113584	4	3	2
2700	-203.288208661316	3	2	1
2800	-209.328443583044	6	2	0
2900	-201.10590833159	3	1	0
3000	-202.54773973384	6	4	0
3100	-198.672268783109	3	3	0
3200	-216.74909745371	4	1	3
3300	-213.194827690282	3	8	3
3400	-206.113002192478	3	4	2
3500	-209.788473972824	3	1	2
3600	-220.947614523574	2	2	6
3700	-205.595288521626	2	4	1
3800	-207.477878735107	5	2	0
3900	-212.120438871691	4	2	3
4000	-209.154177113563	5	4	2
4100	-212.130160729774	4	4	2
4200	-204.197677906119	3	3	2
4300	-205.285006418928	4	6	0
4400	-200.596543861852	4	3	0
4500	-199.357186783463	3	1	0
4600	-201.062094087088	2	1	0
4700	-206.255289435635	4	4	1
4800	-205.012448592072	3	3	1
4900	-206.818020631973	5	3	1
5000	-206.953500017354	2	2	3
5100	-210.930303072427	3	5	3
5200	-209.897844406868	2	3	4
5300	-220.15311077936	5	5	2
5400	-214.375025916902	4	4	1
5500	-201.293567394373	4	4	1
5600	-208.315942169263	5	7	1
5700	-197.999373264897	3	3	0
5800	-204.494220161432	4	3	1
5900	-208.578539247346	4	4	2
6000	-206.440604416173	4	4	0
6100	-200.437290552297	3	2	2
6200	-213.578314986605	4	3	3
6300	-202.623047151305	3	4	1
6400	-206.150577204551	2	2	1
6500	-205.976027245471	3	4	3
6600	-212.151826041986	3	3	2
6700	-206.46617529782	3	1	2
6800	-203.311964607649	2	2	1
6900	-219.292324294918	3	2	6
7000	-202.157221034038	3	2	1
7100	-206.049848924687	3	5	1
7200	-209.30123569795	4	4	2
7300	-207.221235125977	5	4	2
7400	-202.94348431068	3	3	1
7500	-208.585058621527	2	4	4
7600	-202.362038157319	3	1	1
7700	-204.146177296864	4	3	1
7800	-206.124176145268	4	3	2
7900	-209.107951122899	2	3	3
8000	-208.417684251561	4	2	1
8100	-216.843420164053	5	6	4
8200	-206.289778688	3	4	0
8300	-215.408892762224	3	2	4
8400	-215.593881888136	5	4	2
8500	-212.631595976025	5	7	1
8600	-204.782537495003	4	3	0
8700	-217.26756499345	5	5	1
8800	-207.757496489519	3	1	3
8900	-201.645630515556	3	3	1
9000	-201.796975861296	4	3	0
9100	-210.437306308818	4	3	3
9200	-208.271468550491	3	3	2
9300	-215.179315360439	5	2	3
9400	-209.301306782858	5	3	1
9500	-205.451970093804	3	1	1
9600	-218.005357892924	6	1	2
9700	-204.700124876248	3	3	2
9800	-211.566371219786	5	1	2
9900	-218.507320939791	4	2	4
10000	-208.925751433823	5	2	1
10100	-209.474546570908	6	2	0
10200	-214.343559856555	3	1	3
10300	-206.108954080176	3	3	2
10400	-211.451534352086	3	4	2
10500	-209.29443775774	2	4	1
10600	-203.850786514137	3	3	1
10700	-205.372520620344	2	3	0
10800	-211.234868145419	2	1	4
10900	-217.691871785391	5	3	3
11000	-209.390010439963	4	1	1
11100	-206.702304810754	5	3	1
11200	-197.54056990527	2	2	1
11300	-201.438227314695	2	2	1
11400	-214.421601202363	5	6	1
11500	-204.32073764505	3	5	1
11600	-204.884774832542	4	1	1
11700	-206.810852136248	5	2	1
11800	-205.307816580414	5	4	0
11900	-205.746832073835	4	3	1
12000	-207.337852335088	2	2	3
12100	-199.348371769639	2	1	1
12200	-205.714591061418	6	2	0
12300	-200.671976269064	4	5	1
12400	-216.405731734435	5	1	3
12500	-204.892699175441	3	3	0
12600	-210.215890407159	2	3	3
12700	-204.580343671764	4	3	1
12800	-203.720796959408	3	1	1
12900	-202.675451198541	4	1	0
13000	-207.525659923098	4	1	1
13100	-203.785323429749	4	3	0
13200	-208.221099366035	3	1	1
13300	-210.755758821244	5	6	1
13400	-213.115586920994	4	4	1
13500	-214.833194483595	3	5	3
13600	-208.936274175252	3	3	2
13700	-206.48941147718	3	5	1
13800	-201.928410824403	4	2	1
13900	-202.780916883779	3	4	1
14000	-209.374939039763	3	4	3
14100	-209.963240641879	3	2	3
14200	-207.679010880607	2	4	2
14300	-211.161760309081	4	4	2
14400	-204.551281068152	4	2	0
14500	-215.513960092043	3	2	5
14600	-220.204008424906	5	3	4
