name	forma	varietas	subspecies	species	species subgroup	species group	subgenus	genus	subtribe	tribe	subfamily	family	superfamily	parvorder	infraorder	suborder	order	superorder	infraclass	subclass	class	superclass	subphylum	phylum	superphylum	subkingdom	kingdom	superkingdom
Elaeis_guineensis	NA	NA	NA	51953	NA	NA	NA	51952	169729	169705	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Elaeis_oleifera	NA	NA	NA	80265	NA	NA	NA	51952	169729	169705	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Acanthephippium_mantinianum	NA	NA	NA	78687	NA	NA	NA	78686	160024	NA	158332	4747	NA	NA	NA	NA	73496	NA	NA	NA	4447	NA	NA	35493	NA	NA	33090	2759
Ancistrochilus_rothschildianus	NA	NA	NA	159933	NA	NA	NA	159932	160024	NA	158332	4747	NA	NA	NA	NA	73496	NA	NA	NA	4447	NA	NA	35493	NA	NA	33090	2759
Tainia_hookeriana	NA	NA	NA	159939	NA	NA	NA	159938	160024	NA	158332	4747	NA	NA	NA	NA	73496	NA	NA	NA	4447	NA	NA	35493	NA	NA	33090	2759
Calanthe_alismifolia	NA	NA	NA	309535	NA	NA	NA	38206	160024	NA	158332	4747	NA	NA	NA	NA	73496	NA	NA	NA	4447	NA	NA	35493	NA	NA	33090	2759
Calanthe_arcuata	NA	NA	NA	309527	NA	NA	NA	38206	160024	NA	158332	4747	NA	NA	NA	NA	73496	NA	NA	NA	4447	NA	NA	35493	NA	NA	33090	2759
Calanthe_arisanensis	NA	NA	NA	309525	NA	NA	NA	38206	160024	NA	158332	4747	NA	NA	NA	NA	73496	NA	NA	NA	4447	NA	NA	35493	NA	NA	33090	2759
Calanthe_aristulifera	NA	NA	NA	309526	NA	NA	NA	38206	160024	NA	158332	4747	NA	NA	NA	NA	73496	NA	NA	NA	4447	NA	NA	35493	NA	NA	33090	2759
Calanthe_calanthoides	NA	NA	NA	159928	NA	NA	NA	38206	160024	NA	158332	4747	NA	NA	NA	NA	73496	NA	NA	NA	4447	NA	NA	35493	NA	NA	33090	2759
Calanthe_cleistogama	NA	NA	NA	862847	NA	NA	NA	38206	160024	NA	158332	4747	NA	NA	NA	NA	73496	NA	NA	NA	4447	NA	NA	35493	NA	NA	33090	2759
Calanthe_davidii	NA	NA	NA	309532	NA	NA	NA	38206	160024	NA	158332	4747	NA	NA	NA	NA	73496	NA	NA	NA	4447	NA	NA	35493	NA	NA	33090	2759
Calanthe_densiflora	NA	NA	NA	309528	NA	NA	NA	38206	160024	NA	158332	4747	NA	NA	NA	NA	73496	NA	NA	NA	4447	NA	NA	35493	NA	NA	33090	2759
Calanthe_discolor	NA	NA	NA	673185	NA	NA	NA	38206	160024	NA	158332	4747	NA	NA	NA	NA	73496	NA	NA	NA	4447	NA	NA	35493	NA	NA	33090	2759
Calanthe_graciliflora	NA	NA	NA	309529	NA	NA	NA	38206	160024	NA	158332	4747	NA	NA	NA	NA	73496	NA	NA	NA	4447	NA	NA	35493	NA	NA	33090	2759
Calanthe_lyroglossa	NA	NA	NA	309530	NA	NA	NA	38206	160024	NA	158332	4747	NA	NA	NA	NA	73496	NA	NA	NA	4447	NA	NA	35493	NA	NA	33090	2759
Calanthe_reflexa	NA	NA	NA	309533	NA	NA	NA	38206	160024	NA	158332	4747	NA	NA	NA	NA	73496	NA	NA	NA	4447	NA	NA	35493	NA	NA	33090	2759
Calanthe_rosea	NA	NA	NA	1211289	NA	NA	NA	38206	160024	NA	158332	4747	NA	NA	NA	NA	73496	NA	NA	NA	4447	NA	NA	35493	NA	NA	33090	2759
Calanthe_sylvatica	NA	NA	NA	337206	NA	NA	NA	38206	160024	NA	158332	4747	NA	NA	NA	NA	73496	NA	NA	NA	4447	NA	NA	35493	NA	NA	33090	2759
Calanthe_tricarinata	NA	NA	NA	142253	NA	NA	NA	38206	160024	NA	158332	4747	NA	NA	NA	NA	73496	NA	NA	NA	4447	NA	NA	35493	NA	NA	33090	2759
Calanthe_triplicata	NA	NA	NA	256348	NA	NA	NA	38206	160024	NA	158332	4747	NA	NA	NA	NA	73496	NA	NA	NA	4447	NA	NA	35493	NA	NA	33090	2759
Calanthe_vestita	NA	NA	NA	38207	NA	NA	NA	38206	160024	NA	158332	4747	NA	NA	NA	NA	73496	NA	NA	NA	4447	NA	NA	35493	NA	NA	33090	2759
Cephalantheropsis_calanthoides	NA	NA	NA	679628	NA	NA	NA	427042	160024	NA	158332	4747	NA	NA	NA	NA	73496	NA	NA	NA	4447	NA	NA	35493	NA	NA	33090	2759
Cephalantheropsis_gracilis	NA	NA	NA	679629	NA	NA	NA	427042	160024	NA	158332	4747	NA	NA	NA	NA	73496	NA	NA	NA	4447	NA	NA	35493	NA	NA	33090	2759
Collabium_nebulosum	NA	NA	NA	862850	NA	NA	NA	200629	160024	NA	158332	4747	NA	NA	NA	NA	73496	NA	NA	NA	4447	NA	NA	35493	NA	NA	33090	2759
Collabium_simplex	NA	NA	NA	280448	NA	NA	NA	200629	160024	NA	158332	4747	NA	NA	NA	NA	73496	NA	NA	NA	4447	NA	NA	35493	NA	NA	33090	2759
Gastrorchis_francoisii	NA	NA	NA	337196	NA	NA	NA	337195	160024	NA	158332	4747	NA	NA	NA	NA	73496	NA	NA	NA	4447	NA	NA	35493	NA	NA	33090	2759
Gastrorchis_humblotii	NA	NA	NA	337197	NA	NA	NA	337195	160024	NA	158332	4747	NA	NA	NA	NA	73496	NA	NA	NA	4447	NA	NA	35493	NA	NA	33090	2759
Gastrorchis_lutea	NA	NA	NA	337200	NA	NA	NA	337195	160024	NA	158332	4747	NA	NA	NA	NA	73496	NA	NA	NA	4447	NA	NA	35493	NA	NA	33090	2759
Gastrorchis_pulchra	NA	NA	NA	426900	NA	NA	NA	337195	160024	NA	158332	4747	NA	NA	NA	NA	73496	NA	NA	NA	4447	NA	NA	35493	NA	NA	33090	2759
Gastrorchis_tuberculosa	NA	NA	NA	337199	NA	NA	NA	337195	160024	NA	158332	4747	NA	NA	NA	NA	73496	NA	NA	NA	4447	NA	NA	35493	NA	NA	33090	2759
Nephelaphyllum_pulchrum	NA	NA	NA	200639	NA	NA	NA	160022	160024	NA	158332	4747	NA	NA	NA	NA	73496	NA	NA	NA	4447	NA	NA	35493	NA	NA	33090	2759
Pachystoma_pubescens	NA	NA	NA	997071	NA	NA	NA	997070	160024	NA	158332	4747	NA	NA	NA	NA	73496	NA	NA	NA	4447	NA	NA	35493	NA	NA	33090	2759
Phaius_amboinensis	NA	NA	NA	337204	NA	NA	NA	80424	160024	NA	158332	4747	NA	NA	NA	NA	73496	NA	NA	NA	4447	NA	NA	35493	NA	NA	33090	2759
Phaius_flavus	NA	NA	NA	679630	NA	NA	NA	80424	160024	NA	158332	4747	NA	NA	NA	NA	73496	NA	NA	NA	4447	NA	NA	35493	NA	NA	33090	2759
Phaius_graeffei	NA	NA	NA	337205	NA	NA	NA	80424	160024	NA	158332	4747	NA	NA	NA	NA	73496	NA	NA	NA	4447	NA	NA	35493	NA	NA	33090	2759
Phaius_minor	NA	NA	NA	80425	NA	NA	NA	80424	160024	NA	158332	4747	NA	NA	NA	NA	73496	NA	NA	NA	4447	NA	NA	35493	NA	NA	33090	2759
Phaius_mishmensis	NA	NA	NA	679631	NA	NA	NA	80424	160024	NA	158332	4747	NA	NA	NA	NA	73496	NA	NA	NA	4447	NA	NA	35493	NA	NA	33090	2759
Phaius_pulchellus	NA	NA	NA	337201	NA	NA	NA	80424	160024	NA	158332	4747	NA	NA	NA	NA	73496	NA	NA	NA	4447	NA	NA	35493	NA	NA	33090	2759
Phaius_tancarvilleae	NA	NA	NA	120015	NA	NA	NA	80424	160024	NA	158332	4747	NA	NA	NA	NA	73496	NA	NA	NA	4447	NA	NA	35493	NA	NA	33090	2759
