Iteration	posterior	NumSpeciation	numExtinction	numMassExtinctions 
100	-426.956114631676	3	1	2
200	-421.932563580022	2	4	1
300	-432.982811702221	1	3	4
400	-430.896513190731	2	7	1
500	-422.664250889561	3	2	1
600	-433.316274544178	5	2	2
700	-424.633319756317	3	4	2
800	-439.425531182443	7	3	2
900	-445.316965065201	2	5	4
1000	-423.324428154725	3	1	0
1100	-431.688572571058	3	1	3
1200	-423.09655107968	1	4	1
1300	-426.093135779621	1	2	2
1400	-421.01206492037	1	4	1
1500	-418.786676464993	2	3	1
1600	-427.893325587501	3	4	2
1700	-434.712525276003	2	1	4
1800	-430.699916496187	3	2	3
1900	-430.640118730528	1	3	3
2000	-425.611741934833	2	2	2
2100	-422.440154083737	2	4	1
2200	-415.959152571254	2	2	0
2300	-426.244522809905	4	5	0
2400	-425.631159462696	2	4	2
2500	-432.600750791647	2	5	1
2600	-437.102783609137	5	1	2
2700	-424.720073904838	1	4	2
2800	-414.780285091013	1	2	0
2900	-424.612591865522	1	1	2
3000	-420.0147895288	2	1	1
3100	-433.299191179073	2	3	3
3200	-419.75308773882	3	2	1
3300	-432.882780804998	3	1	3
3400	-417.519501558994	3	2	1
3500	-437.601025952525	8	1	1
3600	-426.955002710001	4	4	0
3700	-424.410492364786	2	1	2
3800	-429.592497610942	3	3	2
3900	-436.155571973782	2	3	3
4000	-441.696582177803	1	5	4
4100	-427.012159825919	3	2	1
4200	-431.804629242996	3	4	2
4300	-431.319817582792	3	5	0
4400	-426.859188042854	4	2	1
4500	-430.381752484053	5	3	2
4600	-428.646905563425	6	3	1
4700	-426.767784869658	2	3	2
4800	-427.834623419442	4	3	2
4900	-436.074033457513	2	4	3
5000	-421.398917457545	3	1	1
5100	-429.259111387079	5	2	0
5200	-432.587380265934	6	3	1
5300	-431.542871690923	4	1	3
5400	-434.799759571997	4	7	2
5500	-434.221669347777	4	2	3
5600	-440.310170971866	7	3	2
5700	-426.288310342916	4	2	2
5800	-429.369746707909	1	4	3
5900	-422.152023112728	3	1	1
6000	-419.987306017915	2	2	2
6100	-422.996817580458	2	3	2
6200	-442.088577688306	4	3	4
6300	-424.264871974847	1	4	0
6400	-436.921591797925	4	5	1
6500	-421.800270653867	2	2	1
6600	-424.01889621504	1	1	2
6700	-428.562875926962	2	1	3
6800	-429.301982215144	3	6	0
6900	-423.50455178963	4	4	0
7000	-425.07128402177	3	2	2
7100	-424.832495020961	4	1	1
7200	-415.185344471281	2	1	0
7300	-423.650156595337	1	2	2
7400	-422.052646024151	2	1	1
7500	-420.824477119705	1	4	0
7600	-427.893622167223	2	2	3
7700	-435.865478964176	5	4	2
7800	-419.996521901567	2	2	1
7900	-424.917860321137	3	4	0
8000	-423.56611211883	1	2	2
8100	-425.568044804972	4	3	1
8200	-439.26782725398	1	6	3
8300	-435.511424554837	2	4	3
8400	-433.691503492122	2	8	1
8500	-429.697196234431	5	4	1
8600	-422.641919921316	1	4	1
8700	-433.243144292039	2	4	2
8800	-432.712541664831	2	6	0
8900	-419.888710364988	3	4	0
9000	-428.370256392685	5	1	2
9100	-429.560635971826	4	2	2
9200	-434.167183347435	3	3	3
9300	-426.348871396827	4	6	0
9400	-427.294122195325	1	7	1
9500	-424.668181517803	2	3	1
9600	-422.612431141172	1	5	0
9700	-426.279764091202	6	3	0
9800	-418.455695648255	1	2	1
9900	-418.106675892793	1	3	1
10000	-438.003304501585	5	2	3
10100	-438.504024046713	2	2	5
10200	-417.573619867827	2	1	0
10300	-416.41408478501	1	2	0
10400	-419.526642553608	1	3	1
10500	-430.854211322023	2	2	3
10600	-425.384291242636	5	2	0
10700	-421.796581568345	1	1	2
10800	-425.347635680858	3	3	1
10900	-416.697731735971	3	3	0
11000	-421.539970328752	1	2	1
11100	-422.432833045704	2	1	1
11200	-421.571644347255	3	3	1
11300	-429.771255156688	5	5	1
11400	-439.34149521478	4	4	4
11500	-419.950972743279	3	3	0
11600	-421.797100003629	3	2	1
11700	-423.02104420127	2	3	2
11800	-415.712902427348	1	2	0
11900	-418.304981717121	1	3	0
12000	-425.846032807251	2	4	1
12100	-433.312814022547	3	4	2
12200	-415.396140244008	1	1	0
12300	-432.106974256811	3	2	3
12400	-424.121743063521	2	3	1
12500	-430.071887514117	1	2	3
12600	-444.166091649331	2	4	5
12700	-425.075952514685	1	3	2
12800	-445.56519536773	5	4	4
12900	-421.543834261749	2	3	0
13000	-424.096822766153	2	3	1
13100	-434.108779147084	5	3	1
13200	-434.302141492119	4	4	1
13300	-422.09337820416	2	3	1
13400	-419.839826604169	2	6	0
13500	-431.511334029728	5	2	2
13600	-428.354687962656	4	3	1
13700	-427.410760998109	4	1	1
13800	-434.707307747826	3	3	2
13900	-430.715236539097	3	6	0
14000	-420.439823246746	1	2	1
14100	-443.379375075263	3	4	4
14200	-417.206824807977	2	1	0
14300	-425.450386872524	1	5	1
14400	-427.771756775008	3	1	2
14500	-419.950707713375	3	2	1
14600	-423.859409904847	2	3	1
14700	-439.104103780289	4	4	3
14800	-418.690925709345	2	2	0
14900	-429.776975692076	1	3	3
15000	-420.461043430054	2	2	1
15100	-418.133442593479	1	2	1
15200	-420.925893320405	2	3	1
15300	-431.807994147011	2	1	3
15400	-421.812296937184	1	2	1
15500	-447.120034576939	3	4	4
15600	-419.355407779138	1	3	1
15700	-439.917279882351	4	3	3
15800	-426.9870818798	2	2	2
15900	-429.453013991362	2	3	2
16000	-416.956518728893	2	3	0
16100	-438.179091761634	5	4	1
16200	-439.464953986357	1	5	1
16300	-432.163166085241	3	4	0
16400	-420.850709690537	2	1	1
16500	-424.370044273156	2	1	2
16600	-422.206165804136	2	4	1
16700	-426.322875432552	4	2	1
16800	-431.978248119059	2	6	1
16900	-427.083198310452	1	3	1
17000	-423.409306323225	1	1	2
17100	-422.472808003325	2	5	0
17200	-434.846641402848	1	3	3
17300	-426.44507071818	1	2	3
17400	-431.497494138601	3	2	3
17500	-427.658095050938	3	3	2
17600	-425.514989118512	4	4	0
17700	-428.968564869113	3	6	2
17800	-426.726394262823	4	2	1
17900	-418.253102059623	1	2	1
18000	-436.239163543415	5	4	2
18100	-431.211672944778	3	6	2
18200	-444.451237042858	3	6	3
18300	-417.622356813053	1	3	1
18400	-428.569584218203	3	3	2
18500	-426.991392699174	6	2	0
18600	-420.703455011697	3	2	0
18700	-439.789705240381	3	4	4
18800	-427.499699429334	3	4	2
18900	-434.834260371467	4	2	3
19000	-432.22301357892	3	6	0
19100	-419.097822271285	3	2	0
19200	-429.079153412028	5	3	1
19300	-425.032201669039	2	2	1
19400	-440.78738491132	2	2	4
19500	-436.500308976529	4	1	4
19600	-423.662969131128	4	2	1
19700	-432.757881030779	4	3	1
19800	-418.836070200172	1	2	1
19900	-421.825951837547	2	6	0
20000	-418.280856173954	3	1	0
20100	-438.222999123503	7	3	1
20200	-424.981271664541	3	1	1
20300	-434.218146666592	5	1	2
20400	-429.245972845254	2	3	2
20500	-445.576492334182	4	5	3
20600	-419.593738869273	1	2	1
20700	-433.043402528454	3	4	3
20800	-421.038158140739	2	1	1
20900	-419.283136998908	3	1	0
21000	-426.210015677463	4	2	1
21100	-417.860702921873	2	1	1
21200	-444.13430487453	5	1	4
21300	-420.256624819353	2	1	1
21400	-446.531942171761	4	6	3
21500	-425.661591519681	2	4	1
21600	-435.202449357881	3	7	2
21700	-425.56490162127	2	4	1
