Iteration	posterior	NumSpeciation	numExtinction	numMassExtinctions 
100	-1093.20344946194	5	3	1
200	-1097.81510495546	4	7	1
300	-1087.75261579424	4	2	1
400	-1078.30633947108	4	2	0
500	-1086.33616852279	4	4	0
600	-1091.67714245765	5	4	0
700	-1084.42664686099	3	4	0
800	-1096.00996986069	3	5	1
900	-1083.60386532835	4	1	2
1000	-1086.12667162199	3	3	1
1100	-1087.40302900597	5	1	2
1200	-1095.66303464877	3	4	3
1300	-1083.33283352667	4	3	1
1400	-1084.02765854885	2	2	2
1500	-1082.95295080008	2	2	1
1600	-1082.5227666662	4	2	1
1700	-1100.83707469778	3	3	4
1800	-1102.45634793482	2	3	4
1900	-1091.13677325334	1	4	2
2000	-1090.16154620797	2	2	3
2100	-1099.42870137014	1	2	6
2200	-1098.2221927422	2	3	4
2300	-1075.41505961942	1	1	1
2400	-1087.39487659231	3	3	2
2500	-1074.39692647295	2	2	1
2600	-1087.10302949495	1	2	3
2700	-1083.38032205184	2	1	2
2800	-1096.36696439511	3	5	2
2900	-1088.93579638932	2	4	2
3000	-1092.13198898984	3	1	4
3100	-1102.5268594159	3	4	5
3200	-1089.48407672431	2	1	4
3300	-1089.36737653568	1	3	3
3400	-1079.14179631479	2	1	2
3500	-1091.67591317837	4	4	1
3600	-1084.58394122726	4	1	2
3700	-1080.8318785248	2	2	2
3800	-1080.42300183071	2	2	1
3900	-1083.94622549965	1	3	2
4000	-1090.18395932188	6	2	2
4100	-1085.17399054602	4	1	2
4200	-1090.31448375617	5	2	2
4300	-1084.03146015868	2	2	2
4400	-1081.02886735876	2	2	1
4500	-1079.13663834181	4	1	1
4600	-1086.13101350528	2	3	1
4700	-1076.70722968333	2	1	1
4800	-1084.54797680049	1	2	2
4900	-1086.77954219498	1	1	3
5000	-1086.75251181734	1	1	3
5100	-1097.15284854215	3	3	3
5200	-1086.75876215957	8	1	1
5300	-1089.64537922882	5	3	2
5400	-1089.33032342967	4	5	1
5500	-1085.00969690702	2	2	2
5600	-1087.15447487085	1	1	3
5700	-1084.20893075133	2	3	2
5800	-1079.34049949836	3	2	1
5900	-1108.69582789998	5	3	5
6000	-1084.88288245827	2	3	3
6100	-1090.37047436585	2	2	3
6200	-1088.58384079273	5	1	2
6300	-1076.85898905721	3	2	1
6400	-1081.5831203255	1	1	2
6500	-1083.54406395596	1	2	2
6600	-1080.8648033657	1	2	2
6700	-1084.81604091303	3	4	1
6800	-1097.81031703922	6	2	3
6900	-1082.72427756658	1	1	2
7000	-1082.43330221724	1	4	1
7100	-1098.91359918316	1	3	4
7200	-1082.23419952497	2	2	1
7300	-1083.48488289813	1	2	2
7400	-1098.28972054611	4	5	2
7500	-1089.262258825	2	4	2
7600	-1081.26487127063	2	2	2
7700	-1086.48767479125	4	2	2
7800	-1090.9175349242	4	1	3
7900	-1084.87954663476	4	2	2
8000	-1090.15033143473	3	3	2
8100	-1082.28325436884	2	1	2
8200	-1090.47040424602	2	2	3
8300	-1095.79353224968	1	2	5
8400	-1082.2529704713	1	1	2
8500	-1079.40362348869	5	2	0
8600	-1091.26085534009	5	4	1
8700	-1083.58686346275	5	3	1
8800	-1073.08911808792	3	3	0
8900	-1077.9874045215	3	1	2
