Iteration	posterior	NumSpeciation	numExtinction	numMassExtinctions 
100	-319.019274149911	2	2	2
200	-320.424086482036	4	2	1
300	-322.30525693783	3	5	1
400	-320.477208301339	2	3	0
500	-322.906243757542	5	3	1
600	-317.470027872797	3	3	1
700	-328.910370399829	6	3	2
800	-317.87391290264	4	4	0
900	-321.680561955404	3	3	1
1000	-318.427950301036	3	2	1
1100	-330.693965235052	2	2	3
1200	-322.253887697997	3	3	1
1300	-315.715394330794	4	2	0
1400	-326.01098059109	3	4	2
1500	-327.279457692456	6	7	0
1600	-314.90253183896	3	9	0
1700	-319.770114484395	2	3	1
1800	-331.065480364594	2	9	2
1900	-323.293371798022	4	4	1
2000	-329.434753559357	5	2	1
2100	-312.840281516046	2	3	0
2200	-321.213864072086	5	3	1
2300	-318.630403623271	2	2	1
2400	-321.448381696836	3	4	1
2500	-316.962702251566	2	2	1
2600	-314.121852050036	2	2	0
2700	-320.494232938652	3	3	0
2800	-339.093624272783	3	2	6
2900	-316.636935986997	2	3	1
3000	-337.03129457489	2	2	5
3100	-332.19434754186	5	4	2
3200	-320.169427166201	3	3	1
3300	-315.106071299598	2	1	0
3400	-324.553247348149	5	5	1
3500	-329.2946857989	5	1	2
3600	-324.655159894339	4	1	2
3700	-320.056308812553	2	2	2
3800	-322.248459987571	3	3	1
3900	-320.706858297546	4	4	1
4000	-320.753337129109	3	9	0
4100	-322.280281256531	2	7	2
4200	-320.928173952864	3	3	1
4300	-325.225463556887	5	3	1
4400	-319.28851744666	3	3	1
4500	-314.04227908009	2	1	0
4600	-316.600192090923	3	2	0
4700	-324.00519252212	4	2	0
4800	-329.830579547699	6	4	1
4900	-329.334356650334	6	4	0
5000	-318.807253086904	2	2	1
5100	-352.764438720375	4	2	7
5200	-324.386182391109	3	3	3
5300	-323.211296451446	4	4	1
5400	-320.742062856921	1	3	1
5500	-318.245647019018	4	2	0
5600	-316.103269307762	4	1	0
5700	-319.851187430674	2	6	2
5800	-319.356830085792	3	4	1
5900	-320.713945410854	2	4	1
6000	-325.492450793625	3	2	3
6100	-315.036181759226	1	3	0
6200	-317.981571909153	4	1	0
6300	-328.143321980618	5	2	2
6400	-328.733153117021	6	3	1
6500	-321.311475029409	2	2	2
6600	-324.7307824183	2	5	3
6700	-322.372517987656	2	1	2
6800	-323.266038454761	4	4	1
6900	-320.748817491441	5	1	0
7000	-317.211619803712	3	4	0
7100	-317.448123904175	4	1	0
7200	-327.719238179656	2	3	3
7300	-337.397615508962	1	2	5
7400	-319.344226480679	3	1	0
7500	-318.584235292226	4	5	0
7600	-333.621816833468	3	2	4
7700	-322.400204540859	4	5	1
7800	-311.8895355006	1	4	0
7900	-329.973819400536	6	3	2
8000	-311.102659765634	1	3	0
8100	-313.689425352494	2	1	0
8200	-319.219398377595	2	4	1
8300	-319.835876765937	2	4	0
8400	-329.133117442821	2	6	2
8500	-328.573387186094	4	6	2
8600	-334.415833021103	6	3	2
8700	-320.820565916527	2	2	2
8800	-311.487207965383	1	2	0
8900	-323.137876008505	3	1	2
9000	-319.369607281831	4	3	1
9100	-311.745678038094	2	4	0
9200	-316.873525922394	2	2	1
9300	-322.868684169612	5	2	1
9400	-326.622952677811	8	3	0
9500	-315.707178607093	3	2	0
9600	-319.342538048542	3	2	1
9700	-320.64406336061	3	3	1
9800	-321.430445768649	2	4	0
9900	-328.526562959336	5	3	2
10000	-320.723779846766	3	1	1
10100	-315.339596858327	2	2	0
10200	-315.407489974288	3	3	0
10300	-321.327392980674	4	6	1
10400	-312.666674671883	1	2	0
10500	-320.182498369378	4	2	1
10600	-318.494555416685	1	4	0
10700	-317.516106980355	2	3	1
10800	-323.403665599931	1	6	1
10900	-314.760585186049	2	4	0
11000	-321.336281150752	5	2	1
11100	-321.036969575419	5	4	1
11200	-324.877930482516	7	4	1
11300	-321.803545178086	5	2	1
11400	-321.440269653642	4	1	0
11500	-320.496278463201	4	1	1
11600	-317.559189162825	2	5	1
11700	-316.689990577195	3	3	0
11800	-324.341934671879	3	4	2
11900	-319.214620830068	4	2	1
12000	-317.764811091493	3	2	0
12100	-317.824816746431	3	3	1
12200	-321.231981578899	2	1	1
12300	-321.054258002907	5	3	0
12400	-323.667031371713	3	3	1
12500	-320.016728605283	1	4	1
12600	-326.078284544274	2	4	2
12700	-313.16231974527	4	2	0
12800	-315.491316340396	4	1	0
12900	-320.211723668012	1	5	2
13000	-322.327604786973	2	2	1
13100	-322.046475964709	2	1	2
13200	-322.370674792671	7	3	0
13300	-321.040331265162	4	3	1
13400	-318.54746605383	2	1	1
13500	-319.02122182042	5	1	0
13600	-322.654472304314	2	2	2
13700	-318.412836736846	1	4	2
13800	-320.312253644703	2	1	1
13900	-323.966280895386	1	4	2
14000	-316.405735523951	2	5	0
14100	-316.967513871722	4	3	0
14200	-316.435069112055	1	5	0
14300	-318.401607366954	2	3	1
14400	-329.535949725978	4	2	3
14500	-317.124306641284	3	3	1
14600	-323.79512535695	2	2	2
14700	-321.258121374532	2	1	1
14800	-316.112066636289	3	3	0
14900	-315.380122432605	2	2	1
15000	-323.070808544664	4	3	2
15100	-320.902802455318	4	3	0
15200	-322.765575458243	5	1	1
15300	-325.188694023206	7	1	0
15400	-324.960031291354	3	1	2
15500	-320.977762516423	3	4	2
15600	-313.001923169923	3	2	0
15700	-322.463660940724	2	3	1
15800	-320.483922679163	4	1	1
15900	-324.873496455703	5	2	1
16000	-313.335132489968	2	1	0
16100	-325.68974085324	5	2	1
16200	-320.548297556645	3	3	0
16300	-314.918099027522	3	4	1
16400	-316.344659803017	3	5	0
16500	-318.451449516932	2	4	2
16600	-313.044982703827	1	3	0
16700	-317.968758119087	2	1	1
16800	-316.901633317885	3	3	0
16900	-317.638863803366	3	3	1
17000	-324.326012924373	4	3	1
17100	-319.968951858576	3	3	1
17200	-319.069570025138	5	1	0
17300	-320.447577773834	4	2	1
17400	-319.865022523322	3	4	0
17500	-318.685727480882	2	5	1
17600	-319.398270379277	3	3	0
17700	-320.241508255816	5	2	0
17800	-320.885952967316	5	1	1
17900	-319.844583388183	5	2	0
18000	-311.59783463445	2	2	0
18100	-315.537088423292	3	2	0
18200	-316.318172182639	2	2	1
18300	-316.570565312538	2	5	1
18400	-319.950035019743	3	4	1
18500	-318.8168390378	3	5	0
18600	-324.141769800745	4	1	1
18700	-328.592441097862	4	7	1
18800	-327.146072743242	4	3	0
18900	-316.471873735952	3	2	0
19000	-321.382451378905	4	1	1
19100	-331.833833005096	3	3	3
19200	-314.261865907185	3	2	0
19300	-321.69174623846	5	5	1
19400	-318.751192180901	4	3	1
19500	-325.349362844519	5	2	0
19600	-331.445611336004	4	4	3
19700	-320.061993243134	5	2	0
19800	-332.007156493425	5	6	1
19900	-325.707526714426	4	5	2
20000	-323.749543237386	4	2	2
20100	-321.953328231417	3	2	1
20200	-320.389168255379	5	4	0
20300	-321.864491875063	4	7	0
20400	-318.28654703044	2	4	1
20500	-314.312622333283	3	2	0
20600	-317.622199534564	2	3	2
20700	-317.789085628364	2	5	0
20800	-324.454993368948	5	1	1
20900	-322.965351936716	6	1	0
21000	-319.335181843437	2	4	0
21100	-318.278416693608	5	4	0
21200	-314.625982984889	1	1	0
21300	-319.987252575875	1	3	1
21400	-330.118406461923	4	1	3
21500	-319.683801142849	2	4	1
21600	-317.162346994949	3	2	0
21700	-312.040591602903	2	4	0
21800	-318.243666777724	2	3	1
21900	-317.393010188171	1	2	1
22000	-323.497868082504	6	3	0
22100	-330.112851510562	6	7	1
22200	-318.05947486986	3	5	1
22300	-320.954212847776	1	3	2
22400	-319.892210744315	1	5	1
22500	-324.825762142876	2	2	2
