NFos	FossilName	CrownvsStem	CalibratedTaxon	MinAge	MaxAge	BestPracticeScore	NUsrcrFos	DcrFos
1	F_1		Centrolepidaceae,Anarthriaceae,Ecdeiocoleaceae,Flagellariaceae,Joinvilleaceae,Mayacaceae,Thurniaceae,Xyridaceae,Elaeis	79.5	155
2	F_2		Typhaceae	100.5	113
