clade	species	ts	te
0.0	1.0	3.4675753562796743	3.0233697508591368
0.0	2.0	5.4710908536272402	0.0
0.0	3.0	10.778294318000532	6.0181267575935307
0.0	4.0	21.559963490262	1.471846559446446
0.0	5.0	8.3006529687143544	7.8537063198370705
0.0	6.0	12.890898968817428	0.0
0.0	7.0	3.7165570783583299	0.0
0.0	8.0	23.007526654376353	22.578545062515289
0.0	9.0	14.430988988327737	13.972950648404796
0.0	10.0	5.1324874722813076	1.0103348628803768
0.0	11.0	0.36782179612067989	0.0
0.0	12.0	5.7045418234556706	1.9108548713863183
0.0	13.0	4.4568293658088045	0.0
0.0	14.0	0.79407370028200353	0.0
0.0	15.0	6.1209666657504531	2.0031883878355985
0.0	16.0	1.9247549897267231	0.38031814248271195
0.0	17.0	9.7344645427488405	0.96562046268070556
0.0	18.0	4.3089750977593209	0.0
0.0	19.0	1.0979646859199945	0.70953063337531364
0.0	20.0	3.613888935933447	3.1742401618161451
0.0	21.0	3.3577260460892688	1.3991246096148051
0.0	22.0	3.41976291722374	2.9597847030450857
0.0	23.0	1.8680691807013601	0.006812866531363866
0.0	24.0	0.97072771383076339	0.60300631518091596
0.0	25.0	1.945778197537783	0.0
0.0	26.0	0.4026379186744507	0.0
0.0	27.0	0.22855459914134255	0.0
0.0	28.0	2.7601308699642972	2.3250362192242973
0.0	29.0	0.72818767170354526	0.0
0.0	30.0	1.0098193007101752	0.0
0.0	31.0	6.4081150107348996	5.9665051147332315
0.0	32.0	5.0680908847493047	0.0
0.0	33.0	2.3911840751740439	0.0
0.0	34.0	9.5547050313814879	6.3856631626730653
0.0	35.0	5.6370736525705691	0.0
0.0	36.0	8.11788864854765	4.3479218867077822
0.0	37.0	5.3027475595518263	2.0041794388894361
0.0	38.0	5.0249258867973161	4.588910719879447
0.0	39.0	6.5110850727584806	6.0751363396375346
0.0	40.0	7.4318927764081524	6.9722901780011179
0.0	41.0	4.6753438145552098	0.29562364083346215
0.0	42.0	2.8875399260939001	0.70161329373746251
0.0	43.0	8.3293410847190295	1.5713780486517632
0.0	44.0	5.5189177890209633	0.11308953667572658
0.0	45.0	0.32150901643506347	0.13808320850421693
0.0	46.0	3.1560359052303255	1.6727019573835247
0.0	47.0	4.5821266449807299	0.0081273057075660644
0.0	48.0	5.4026645064272341	0.013477086924734814
0.0	49.0	0.36872467979462176	0.0
0.0	50.0	12.505378491369415	6.8172297720655264
0.0	51.0	8.0954241637548332	7.6696441668620592
0.0	52.0	12.666802500590707	11.30242940590289
0.0	53.0	13.98807159330358	4.0696924413946425
0.0	54.0	9.4184269174584365	6.0794705206624329
0.0	55.0	5.4372555751253948	0.0085913695082980596
0.0	56.0	5.411139338833185	0.0
0.0	57.0	2.4122145703826843	0.0005571727466434144
0.0	58.0	3.9485917830061599	0.0
0.0	59.0	6.0293078040935368	0.0
0.0	60.0	2.9704633192522669	0.0
0.0	61.0	5.7380456471607646	5.2996046943639863
0.0	62.0	1.8142831018039947	0.0
0.0	63.0	15.741599229515684	13.196823273647482
0.0	64.0	19.798172574952996	15.892973217234704
0.0	65.0	17.593827363687772	6.0501976554494048
0.0	66.0	17.788792863099044	11.689409357325433
0.0	67.0	23.73008706881846	12.605303241296255
0.0	68.0	16.41898626916824	6.8443425811513041
0.0	69.0	17.679468856218659	13.54311781272733
0.0	70.0	15.293714248738118	13.544889512809968
0.0	71.0	18.916369981555842	12.704315977511028
0.0	72.0	19.460564816439426	14.054654210936336
0.0	73.0	5.3869190623059513	0.0
0.0	74.0	0.34633720215302355	0.0
0.0	75.0	1.9771195981404683	0.0010758803726837773
0.0	76.0	5.0763484915968728	0.0054062573034898758
0.0	77.0	2.8243738712266313	0.0010801807776829914
0.0	78.0	1.121987463289825	0.74679938764050346
0.0	79.0	1.8035607968290996	1.283718905850848
0.0	80.0	0.48417125669584671	0.23425531539344621
0.0	81.0	2.4443587992977229	0.61026354952046524
