Iteration	posterior	NumSpeciation	numExtinction	numMassExtinctions 
100	-3677.26431386184	6	3	2
200	-3672.52086754307	5	3	2
300	-3705.97616773784	5	5	7
400	-3681.63116949588	5	4	2
500	-3668.99620995788	5	3	1
600	-3675.42639333758	5	3	2
700	-3675.05116919461	5	5	1
800	-3687.36345125351	8	7	1
900	-3679.90646507677	6	5	1
1000	-3668.42712202494	3	4	2
1100	-3683.64003681305	5	4	3
1200	-3682.33092701627	4	5	3
1300	-3680.96064571207	5	3	3
1400	-3684.17397939313	4	4	2
1500	-3697.66929603014	6	6	2
1600	-3695.48908367752	3	3	6
1700	-3692.9669610417	5	5	3
1800	-3680.4622949617	4	4	2
1900	-3681.90344552169	6	6	1
2000	-3678.66103832844	8	3	1
2100	-3676.70637242144	5	2	2
2200	-3674.11043095746	5	2	3
2300	-3667.04271630845	4	3	2
2400	-3676.95527092782	5	3	3
2500	-3681.63881701141	6	1	3
2600	-3679.44281023232	5	5	1
2700	-3670.30179430489	5	2	2
2800	-3684.24262994714	5	2	5
2900	-3684.65911875007	6	4	2
3000	-3673.11566946093	6	3	2
3100	-3678.80299784778	5	4	1
3200	-3663.5792746933	4	3	1
3300	-3679.96522920564	6	1	3
3400	-3673.13344426163	6	1	3
3500	-3670.432877843	5	1	2
3600	-3671.35162915048	5	1	2
3700	-3664.26264465224	5	2	1
3800	-3680.08027908364	7	3	3
3900	-3685.02076465089	7	4	2
4000	-3687.34424609718	8	3	3
4100	-3689.25256410964	5	3	5
4200	-3676.31651215861	3	1	5
4300	-3680.59462125746	5	4	2
4400	-3689.56543718425	5	3	3
4500	-3692.66067916357	5	5	4
4600	-3671.37417100049	3	2	2
4700	-3668.72122712315	5	2	2
4800	-3675.46965439351	7	2	3
4900	-3687.76283988647	6	3	5
5000	-3677.77000826175	6	3	3
5100	-3666.6114832106	5	2	1
5200	-3671.63640137238	6	4	2
5300	-3677.46750257288	5	4	3
5400	-3695.18309048448	10	4	3
5500	-3675.34339746841	6	1	3
5600	-3672.63462488368	6	2	1
5700	-3681.42482501228	6	6	2
5800	-3689.35326273979	5	2	6
5900	-3661.1387794284	4	3	1
6000	-3677.0345959304	7	3	2
6100	-3675.64298144583	6	4	2
6200	-3685.26508888701	6	4	3
6300	-3671.80886468348	4	4	3
6400	-3674.18168872331	4	3	2
6500	-3684.77702226579	4	3	3
6600	-3689.16178943345	5	6	1
6700	-3685.03172158415	4	3	4
6800	-3667.01668421078	4	3	1
6900	-3672.55097458833	6	3	1
7000	-3688.78991283809	8	2	4
7100	-3689.55059680984	6	2	5
7200	-3675.96449739731	6	3	2
7300	-3685.11009566626	5	5	3
7400	-3691.17168533652	6	3	4
7500	-3662.69077394488	4	3	1
7600	-3677.94291465774	5	5	2
7700	-3667.31128940827	4	3	1
7800	-3688.27199512422	9	3	2
7900	-3671.52837529329	4	3	1
8000	-3692.10575937769	7	6	1
8100	-3685.68019492871	5	4	2
8200	-3675.73719060898	5	2	2
8300	-3676.16797544047	4	5	1
8400	-3679.79406526139	7	3	1
8500	-3674.97491328666	4	3	2
8600	-3673.00686358406	3	5	1
8700	-3691.35414917952	7	3	4
8800	-3680.84245372844	5	4	3
8900	-3682.66583180387	7	4	1
9000	-3671.66357482107	4	3	3
9100	-3678.51826326751	6	4	2
9200	-3681.99647486377	4	6	3
9300	-3681.11770974686	5	5	3
9400	-3679.93179238945	4	3	5
9500	-3679.09211759242	6	1	3
9600	-3671.71364653405	5	2	2
9700	-3674.26044091862	4	2	3
9800	-3670.88105261753	4	1	4
9900	-3681.11569286016	6	3	3
10000	-3679.81769721185	5	2	3
10100	-3673.88463510854	8	1	1
10200	-3672.60832153027	6	2	1
10300	-3677.8914774369	7	4	1
10400	-3672.85658405973	8	2	1
10500	-3673.83717072161	6	3	2
10600	-3670.43112879285	6	2	2
10700	-3683.7205396728	8	4	2
10800	-3668.08305773407	4	2	1
10900	-3673.99953741746	6	4	1
11000	-3676.27296304551	6	2	2
11100	-3675.12946708578	6	4	2
11200	-3670.71997439174	5	4	2
11300	-3697.61783401638	5	6	4
11400	-3669.34792682502	5	4	2
11500	-3677.55499660202	6	5	2
11600	-3679.86687729143	7	2	2
11700	-3675.58385862652	8	2	3
11800	-3679.07339629025	6	3	3
11900	-3681.20373146616	6	1	4
12000	-3672.96557193766	4	1	3
12100	-3680.60856670872	6	5	2
12200	-3679.04589505587	7	2	4
12300	-3679.3346813459	8	1	3
12400	-3670.63076540787	6	1	1
12500	-3677.30197086268	6	3	2
12600	-3689.60577514442	5	2	2
12700	-3675.0390231273	3	4	2
12800	-3680.52570173982	5	3	1
12900	-3666.47075844735	5	3	1
13000	-3680.18060726005	6	5	1
13100	-3669.71837695799	5	2	1
13200	-3668.46784158793	4	2	2
13300	-3666.24366803551	4	3	2
13400	-3673.93592603135	7	3	1
13500	-3672.07186200301	7	3	1
13600	-3675.22384954961	6	3	2
13700	-3674.19760400661	5	1	3
13800	-3672.90107325456	8	1	3
13900	-3674.59317814002	6	3	4
14000	-3676.30884322773	5	2	5
14100	-3680.96285292375	5	4	5
14200	-3684.24189800872	6	4	4
14300	-3672.23537357638	8	3	2
14400	-3657.785637425	6	1	1
14500	-3659.3849154595	6	1	1
14600	-3674.27144359394	6	3	3
14700	-3655.77592231147	6	1	1
14800	-3668.65550042069	7	2	2
14900	-3670.90404846989	6	4	1
15000	-3670.29824241745	6	4	2
15100	-3673.22781963587	6	3	3
15200	-3666.69769214967	6	2	1
15300	-3681.40870519453	7	3	1
15400	-3672.02615714308	7	3	1
15500	-3669.84510396416	8	2	1
15600	-3667.48611215185	7	4	1
15700	-3656.94252338699	5	1	0
15800	-3671.10507469905	5	3	3
15900	-3662.72377775608	5	4	0
16000	-3666.90939443149	5	3	1
16100	-3665.63019823128	5	6	0
16200	-3665.78864404531	4	3	3
16300	-3673.7216198755	6	6	1
16400	-3658.35427774738	4	3	1
16500	-3673.05262686449	5	5	2
16600	-3665.71096927531	5	3	1
16700	-3669.91477374099	5	3	3
16800	-3663.43825711578	4	2	1
16900	-3680.61627496937	9	3	0
17000	-3664.81020356994	5	3	0
17100	-3669.55260993015	5	5	0
17200	-3674.95500587141	3	2	3
17300	-3683.69936050761	4	4	4
17400	-3680.87684811701	3	4	5
17500	-3671.50746778276	3	4	3
17600	-3661.8112271002	3	3	2
17700	-3669.18016579485	3	3	3
17800	-3669.6663337315	3	2	3
17900	-3654.01308614872	3	2	1
18000	-3657.00464364614	3	2	2
18100	-3654.33426311544	3	2	1
18200	-3654.53052993472	3	2	1
18300	-3659.16278414429	3	2	1
18400	-3668.67194497216	3	3	3
18500	-3662.76010836766	4	4	1
18600	-3665.85403284142	4	4	3
18700	-3668.92440779354	4	5	1
18800	-3660.3484510105	4	3	0
18900	-3669.61652113212	3	3	3
19000	-3666.16706930342	4	4	1
19100	-3668.02079465822	3	5	1
19200	-3664.67959731792	4	3	0
19300	-3663.69500314743	6	3	0
19400	-3681.73574823344	9	4	1
19500	-3661.24016038725	5	3	0
19600	-3667.3757167739	5	5	1
19700	-3668.86288520832	5	3	2
19800	-3666.88850962838	4	3	3
19900	-3668.76855284246	4	6	1
20000	-3662.12959259119	4	3	1
20100	-3675.45084470116	7	5	1
20200	-3677.09618528911	6	4	2
20300	-3667.28503724061	5	2	2
20400	-3667.46864611094	4	1	3
20500	-3670.27086558051	4	4	2
20600	-3666.11559774945	6	4	0
20700	-3672.24400864567	7	2	1
20800	-3662.99433887945	6	1	1
20900	-3665.48352401124	5	2	2
21000	-3661.5388160819	5	2	1
21100	-3666.8688426475	7	2	2
21200	-3665.70670477321	8	2	0
21300	-3664.81487361508	8	1	0
21400	-3664.42201048398	6	3	1
21500	-3668.95185875968	6	2	2
21600	-3657.23524227438	6	3	0
21700	-3674.30949369556	6	3	2
21800	-3665.43169241694	7	1	1
21900	-3662.43687282048	6	2	0
22000	-3672.19370119507	4	5	1
22100	-3666.02571708338	6	2	2
22200	-3670.97243339433	5	5	2
22300	-3659.57467589642	3	3	0
22400	-3662.67205033799	4	3	0
22500	-3671.82714257479	3	7	2
22600	-3668.46899558649	5	5	0
22700	-3658.93955215791	3	3	1
22800	-3674.24943038154	3	4	4
22900	-3662.3218841449	4	3	0
23000	-3669.09598721005	4	3	2
23100	-3687.723933413	9	6	0
23200	-3666.42219445107	5	3	1
23300	-3669.93382578821	5	3	1
23400	-3654.08343021319	3	2	0
23500	-3667.8065048801	5	4	1
23600	-3666.8877201197	4	4	1
23700	-3674.0233839769	7	4	0
23800	-3678.59972303118	6	5	1
23900	-3673.65131720013	3	6	2
24000	-3671.37056971747	4	5	3
24100	-3663.42396572248	4	4	2
24200	-3683.95821987326	4	7	3
24300	-3672.43780467346	5	4	2
24400	-3668.4742009297	5	4	1
24500	-3658.98803780756	3	3	0
24600	-3668.50797684639	4	4	2
24700	-3657.75279190666	4	2	0
24800	-3664.9389514089	6	2	0
24900	-3666.81759603875	7	3	0
25000	-3662.73278495422	7	2	0
25100	-3669.01552800892	6	3	1
25200	-3665.72330760647	6	2	2
25300	-3669.93286747271	7	3	1
25400	-3671.19707500359	6	5	0
25500	-3671.50889322585	5	3	3
25600	-3663.33951687378	5	3	2
25700	-3664.54708744148	7	2	1
25800	-3679.74668740628	9	3	3
25900	-3665.32609405382	6	1	2
26000	-3672.28361105587	5	3	3
26100	-3670.01556191408	8	2	1
26200	-3675.78340623888	8	2	1
26300	-3677.19343417262	6	3	2
26400	-3667.37850872122	4	3	1
26500	-3661.72486326186	5	1	1
26600	-3667.34141208996	5	2	1
26700	-3665.50545505377	7	2	0
26800	-3670.9965137133	6	3	2
26900	-3673.55448827632	6	1	3
27000	-3670.68899506974	6	3	2
27100	-3659.6938519325	4	3	0
27200	-3669.84983545994	5	3	2
27300	-3660.94496833816	4	2	1
27400	-3687.53053905012	8	6	1
27500	-3668.47079940351	5	4	1
27600	-3672.41239866606	5	5	1
27700	-3682.04052916107	6	5	3
27800	-3677.62980463675	9	4	0
27900	-3677.25193003846	5	6	2
28000	-3674.68522452014	6	5	0
28100	-3667.01927410929	3	4	2
28200	-3675.39111907967	5	3	3
28300	-3675.43658097339	6	3	1
28400	-3659.01317946104	4	2	0
28500	-3664.90794705722	5	4	0
28600	-3669.69983928443	4	5	1
28700	-3685.9600321698	4	2	6
28800	-3664.75743214173	4	4	0
28900	-3677.35023558372	3	4	3
29000	-3665.86416145818	3	5	1
29100	-3680.0873074946	7	2	2
29200	-3671.71396122036	5	5	2
29300	-3667.21617120708	7	2	0
29400	-3667.02178354393	6	4	0
29500	-3676.78991591095	8	4	1
29600	-3674.58424977692	7	5	1
29700	-3662.34061574567	4	2	2
29800	-3682.19571095003	6	7	0
29900	-3662.17028900419	5	3	1
30000	-3660.78838623713	3	5	0
30100	-3668.05032499064	5	5	0
30200	-3670.31918531233	3	3	3
30300	-3660.41354073226	3	3	1
30400	-3670.66155633074	4	4	1
30500	-3663.29231366468	6	4	0
30600	-3667.04335446069	4	5	1
30700	-3664.47871266264	7	4	0
30800	-3681.85837605999	7	2	4
30900	-3679.99436554627	6	1	5
31000	-3663.65532964539	8	1	0
31100	-3666.66263393336	7	3	0
31200	-3677.46237684492	8	4	2
31300	-3678.76480518079	7	3	3
31400	-3663.86315597063	6	2	0
31500	-3659.77248947401	5	2	2
31600	-3662.50678845891	5	3	2
31700	-3661.96366309086	5	5	0
31800	-3670.41921904933	8	3	1
31900	-3663.2158243766	6	2	0
32000	-3668.16254820768	5	3	2
32100	-3660.36681039959	5	3	0
32200	-3670.36061419665	6	5	0
32300	-3672.62249249292	3	3	3
32400	-3680.39852491018	7	1	3
32500	-3662.43484261118	6	3	1
32600	-3668.83256500725	4	2	4
32700	-3663.94895787056	5	3	3
32800	-3665.1724216258	5	3	3
32900	-3666.84753133428	6	3	2
33000	-3673.34477741289	5	3	2
33100	-3672.80365426181	8	4	0
33200	-3672.34500520693	7	6	0
33300	-3669.06391414351	7	3	0
33400	-3665.65261065557	4	4	2
33500	-3661.22814255762	4	3	1
33600	-3672.24207756519	6	2	1
33700	-3671.61014941483	7	1	2
33800	-3664.49975967862	6	2	1
33900	-3684.6923966592	6	5	3
34000	-3676.42124390649	7	4	2
34100	-3661.7424238428	6	1	0
34200	-3669.57744398962	5	4	1
34300	-3676.761351376	6	4	3
34400	-3675.88710086872	5	7	0
34500	-3682.3799023616	4	6	3
34600	-3672.1757183052	7	5	1
34700	-3664.59735438042	6	1	1
34800	-3670.68259631774	9	2	0
34900	-3659.98058101383	4	2	1
35000	-3671.70692608649	4	4	2
35100	-3658.79975957172	5	4	0
35200	-3669.80573152378	5	3	1
35300	-3666.62465889608	4	5	0
35400	-3672.20131070286	4	4	1
35500	-3682.26954148032	5	5	2
35600	-3666.35339060338	6	2	0
35700	-3666.74841848405	5	4	1
35800	-3680.52761596756	5	4	3
35900	-3669.05448380126	5	3	3
36000	-3688.53549034057	9	4	4
36100	-3684.1290641542	8	4	4
36200	-3670.6588156764	6	3	2
36300	-3659.20926365625	5	3	1
36400	-3671.2464223114	5	2	3
36500	-3665.65552281826	5	2	2
36600	-3665.51875608216	5	3	2
36700	-3674.45120750543	5	3	2
36800	-3659.66210440879	6	2	0
36900	-3677.28481899666	6	8	1
37000	-3684.14678574209	5	3	6
37100	-3670.48004897214	3	2	4
37200	-3655.39475987476	5	2	1
37300	-3671.70796868343	6	1	3
37400	-3676.26380217913	5	2	4
37500	-3675.5473787185	6	3	3
