name	forma	varietas	subspecies	species	species subgroup	species group	subgenus	genus	subtribe	tribe	subfamily	family	superfamily	parvorder	infraorder	suborder	order	superorder	infraclass	subclass	class	superclass	subphylum	phylum	superphylum	subkingdom	kingdom	superkingdom
Elaeis_guineensis	NA	NA	NA	51953	NA	NA	NA	51952	169729	169705	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Elaeis_oleifera	NA	NA	NA	80265	NA	NA	NA	51952	169729	169705	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Orectanthe_sceptrum	NA	NA	NA	75439	NA	NA	NA	75438	NA	NA	NA	75435	NA	NA	NA	NA	38820	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Xyris_involucrata	NA	NA	NA	75441	NA	NA	NA	75440	NA	NA	NA	75435	NA	NA	NA	NA	38820	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Xyris_difformis	NA	NA	NA	101606	NA	NA	NA	75440	NA	NA	NA	75435	NA	NA	NA	NA	38820	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Xyris_capensis	NA	NA	NA	114207	NA	NA	NA	75440	NA	NA	NA	75435	NA	NA	NA	NA	38820	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Xyris_laxifolia	NA	NA	NA	198287	NA	NA	NA	75440	NA	NA	NA	75435	NA	NA	NA	NA	38820	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Xyris_bicephala	NA	NA	NA	202391	NA	NA	NA	75440	NA	NA	NA	75435	NA	NA	NA	NA	38820	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Xyris_jupicai	NA	NA	NA	217532	NA	NA	NA	75440	NA	NA	NA	75435	NA	NA	NA	NA	38820	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Xyris_anceps	NA	NA	NA	584580	NA	NA	NA	75440	NA	NA	NA	75435	NA	NA	NA	NA	38820	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Xyris_lagoinhae	NA	NA	NA	686204	NA	NA	NA	75440	NA	NA	NA	75435	NA	NA	NA	NA	38820	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Abolboda_americana	NA	NA	NA	101605	NA	NA	NA	101604	NA	NA	NA	75435	NA	NA	NA	NA	38820	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Abolboda_poarchon	NA	NA	NA	179120	NA	NA	NA	101604	NA	NA	NA	75435	NA	NA	NA	NA	38820	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Abolboda_macrostachya	NA	NA	NA	202384	NA	NA	NA	101604	NA	NA	NA	75435	NA	NA	NA	NA	38820	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Abolboda_pulchella	NA	NA	NA	584527	NA	NA	NA	101604	NA	NA	NA	75435	NA	NA	NA	NA	38820	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Aratitiyopea_lopezii	NA	NA	NA	196521	NA	NA	NA	196520	NA	NA	NA	75435	NA	NA	NA	NA	38820	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
