NFos	FossilName	CrownvsStem	CalibratedTaxon	MinAge	MaxAge	BestPracticeScore	NUsrcrFos	DcrFos
1	F_1		Paucituberculata	55.8	58.7
2	F_2		Microbiotheria	61.7	66
3	F_3		Notoryctemorphia	15.97	23.03
