clade	species	ts	te
0.0	1.0	17.871851815053457	12.963694963928692
0.0	2.0	24.030999493890501	5.6765942526407667
0.0	3.0	23.461895110348074	11.857425592584638
0.0	4.0	14.462575996132374	13.824154782732171
0.0	5.0	16.629435381759802	6.8411692479377377
0.0	6.0	22.990253800609963	2.9135855385569012
0.0	7.0	18.066515384345237	17.423937527196713
0.0	8.0	2.0152506795491179	0.0
0.0	9.0	6.0951028214683109	0.51256026745873173
0.0	10.0	4.1765450934547443	3.6503966178749438
0.0	11.0	18.979213507612076	0.69052761643011917
0.0	12.0	15.96338063639578	5.7291247057651651
0.0	13.0	8.1518360696091197	4.5997489616731526
0.0	14.0	7.7173818708605086	5.0960516752371117
0.0	15.0	17.28617532274745	2.6405721258207939
0.0	16.0	23.42008495592394	1.5998035773237647
0.0	17.0	3.565477749269649	0.0
0.0	18.0	3.5135346057485961	0.0
0.0	19.0	1.2435854422845436	0.78776655872244306
0.0	20.0	1.918888320927534	0.0087617433032461493
0.0	21.0	3.9718690049625551	0.0
0.0	22.0	1.4113837231509341	0.92806317794600934
0.0	23.0	2.419795013826326	0.00048899081925043726
0.0	24.0	21.262690808016032	0.021269661164609131
0.0	25.0	1.6174156552067118	0.0
0.0	26.0	11.192874258751388	0.43019472148965893
0.0	27.0	5.6732405902752614	0.0
0.0	28.0	6.9632681500402969	0.026592516231483551
0.0	29.0	4.2618475458387293	0.0
0.0	30.0	5.7426761263551178	0.0
0.0	31.0	2.2330029793659394	1.6740404211896243
0.0	32.0	5.2918029822519097	0.0
0.0	33.0	4.3606368157227244	3.8711192837159065
0.0	34.0	20.336915450280213	4.7844544815014842
0.0	35.0	9.6247662759577484	6.2393473519620422
0.0	36.0	17.568583256440942	6.1428485947985534
0.0	37.0	16.953588742951919	5.0385821378225391
0.0	38.0	4.0549215075919616	3.2798476008610944
0.0	39.0	10.012803220224523	1.7752655825890802
0.0	40.0	0.3589481884054137	0.0
0.0	41.0	2.4240823442398405	0.0
0.0	42.0	3.2374054815041338	2.1089758928899913
0.0	43.0	22.369780435543433	7.931500776780628
0.0	44.0	0.49656671654681239	0.22568297817503991
0.0	45.0	2.5221627074398856	0.0
0.0	46.0	22.951760610088751	12.480321615537509
0.0	47.0	20.703108751752961	19.871091560790919
0.0	48.0	20.078625501373018	12.652650575144012
0.0	49.0	20.610325870629122	17.813152520917757
0.0	50.0	21.514902032084247	5.700041903887664
0.0	51.0	15.320970946264607	13.155751714519415
0.0	52.0	18.499346094687745	14.511982935531144
0.0	53.0	15.866350800825336	12.962460776953018
