NFos	FossilName	CrownvsStem	CalibratedTaxon	MinAge	MaxAge	BestPracticeScore	NUsrcrFos	DcrFos
1	F_1	Crown	Dioscoreales	61.4	120.2 
2	F_2	Crown	Burmanniaceae	52	99    
3	F_3	Crown	Taccaceae	15	60


