name	forma	varietas	subspecies	species	species subgroup	species group	subgenus	genus	subtribe	tribe	subfamily	family	superfamily	parvorder	infraorder	suborder	order	superorder	infraclass	subclass	class	superclass	subphylum	phylum	superphylum	subkingdom	kingdom	superkingdom
Ananas_comosus	NA	NA	NA	4615	NA	NA	NA	4614	NA	NA	NA	4613	NA	NA	NA	NA	38820	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Ananas_ananassoides	NA	NA	NA	49475	NA	NA	NA	4614	NA	NA	NA	4613	NA	NA	NA	NA	38820	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Ananas_bracteatus	NA	NA	NA	296719	NA	NA	NA	4614	NA	NA	NA	4613	NA	NA	NA	NA	38820	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Ananas_nanus	NA	NA	NA	326780	NA	NA	NA	4614	NA	NA	NA	4613	NA	NA	NA	NA	38820	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Ananas_fritzmuelleri	NA	NA	NA	561560	NA	NA	NA	4614	NA	NA	NA	4613	NA	NA	NA	NA	38820	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Thaumatococcus_daniellii	NA	NA	NA	4621	NA	NA	NA	4620	NA	NA	NA	4619	NA	NA	NA	NA	4618	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Calathea_loeseneri	NA	NA	NA	4623	NA	NA	NA	4622	NA	NA	NA	4619	NA	NA	NA	NA	4618	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Calathea_altissima	NA	NA	NA	94332	NA	NA	NA	4622	NA	NA	NA	4619	NA	NA	NA	NA	4618	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Calathea_capitata	NA	NA	NA	94333	NA	NA	NA	4622	NA	NA	NA	4619	NA	NA	NA	NA	4618	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Calathea_crotalifera	NA	NA	NA	94334	NA	NA	NA	4622	NA	NA	NA	4619	NA	NA	NA	NA	4618	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Calathea_cylindrica	NA	NA	NA	94335	NA	NA	NA	4622	NA	NA	NA	4619	NA	NA	NA	NA	4618	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Calathea_lancifolia	NA	NA	NA	94336	NA	NA	NA	4622	NA	NA	NA	4619	NA	NA	NA	NA	4618	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Calathea_metallica	NA	NA	NA	94337	NA	NA	NA	4622	NA	NA	NA	4619	NA	NA	NA	NA	4618	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Calathea_micans	NA	NA	NA	94338	NA	NA	NA	4622	NA	NA	NA	4619	NA	NA	NA	NA	4618	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Calathea_petersenii	NA	NA	NA	94339	NA	NA	NA	4622	NA	NA	NA	4619	NA	NA	NA	NA	4618	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Calathea_picturata	NA	NA	NA	94340	NA	NA	NA	4622	NA	NA	NA	4619	NA	NA	NA	NA	4618	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Calathea_poeppigiana	NA	NA	NA	94341	NA	NA	NA	4622	NA	NA	NA	4619	NA	NA	NA	NA	4618	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Calathea_rufibarba	NA	NA	NA	94342	NA	NA	NA	4622	NA	NA	NA	4619	NA	NA	NA	NA	4618	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Calathea_splendida	NA	NA	NA	94343	NA	NA	NA	4622	NA	NA	NA	4619	NA	NA	NA	NA	4618	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Calathea_warscewiczii	NA	NA	NA	94344	NA	NA	NA	4622	NA	NA	NA	4619	NA	NA	NA	NA	4618	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Calathea_zebrina	NA	NA	NA	94345	NA	NA	NA	4622	NA	NA	NA	4619	NA	NA	NA	NA	4618	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Calathea_foliosa	NA	NA	NA	160688	NA	NA	NA	4622	NA	NA	NA	4619	NA	NA	NA	NA	4618	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Calathea_aemula	NA	NA	NA	210037	NA	NA	NA	4622	NA	NA	NA	4619	NA	NA	NA	NA	4618	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Calathea_colorata	NA	NA	NA	210038	NA	NA	NA	4622	NA	NA	NA	4619	NA	NA	NA	NA	4618	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Calathea_comosa	NA	NA	NA	210039	NA	NA	NA	4622	NA	NA	NA	4619	NA	NA	NA	NA	4618	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Calathea_ecuadoriana	NA	NA	NA	210040	NA	NA	NA	4622	NA	NA	NA	4619	NA	NA	NA	NA	4618	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Calathea_gymnocarpa	NA	NA	NA	210041	NA	NA	NA	4622	NA	NA	NA	4619	NA	NA	NA	NA	4618	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Calathea_leopardina	NA	NA	NA	210042	NA	NA	NA	4622	NA	NA	NA	4619	NA	NA	NA	NA	4618	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Calathea_majestica	NA	NA	NA	210043	NA	NA	NA	4622	NA	NA	NA	4619	NA	NA	NA	NA	4618	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Calathea_mirabilis	NA	NA	NA	210044	NA	NA	NA	4622	NA	NA	NA	4619	NA	NA	NA	NA	4618	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Calathea_bella	NA	NA	NA	210045	NA	NA	NA	4622	NA	NA	NA	4619	NA	NA	NA	NA	4618	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Calathea_pallidicosta	NA	NA	NA	210046	NA	NA	NA	4622	NA	NA	NA	4619	NA	NA	NA	NA	4618	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Calathea_pluriplicata	NA	NA	NA	210047	NA	NA	NA	4622	NA	NA	NA	4619	NA	NA	NA	NA	4618	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Calathea_utilis	NA	NA	NA	210048	NA	NA	NA	4622	NA	NA	NA	4619	NA	NA	NA	NA	4618	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Calathea_variegata	NA	NA	NA	210049	NA	NA	NA	4622	NA	NA	NA	4619	NA	NA	NA	NA	4618	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Calathea_vinosa	NA	NA	NA	210050	NA	NA	NA	4622	NA	NA	NA	4619	NA	NA	NA	NA	4618	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Calathea_veitchiana	NA	NA	NA	324554	NA	NA	NA	4622	NA	NA	NA	4619	NA	NA	NA	NA	4618	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Calathea_lutea	NA	NA	NA	671254	NA	NA	NA	4622	NA	NA	NA	4619	NA	NA	NA	NA	4618	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Calathea_ornata	NA	NA	NA	999456	NA	NA	NA	4622	NA	NA	NA	4619	NA	NA	NA	NA	4618	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Calathea_plurispicata	NA	NA	NA	1077534	NA	NA	NA	4622	NA	NA	NA	4619	NA	NA	NA	NA	4618	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Calathea_lasiostachya	NA	NA	NA	1125163	NA	NA	NA	4622	NA	NA	NA	4619	NA	NA	NA	NA	4618	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Calathea_leucostachys	NA	NA	NA	1125164	NA	NA	NA	4622	NA	NA	NA	4619	NA	NA	NA	NA	4618	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Calathea_marantifolia	NA	NA	NA	1125165	NA	NA	NA	4622	NA	NA	NA	4619	NA	NA	NA	NA	4618	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Calathea_anulque	NA	NA	NA	1128358	NA	NA	NA	4622	NA	NA	NA	4619	NA	NA	NA	NA	4618	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Calathea_attenuata	NA	NA	NA	1128359	NA	NA	NA	4622	NA	NA	NA	4619	NA	NA	NA	NA	4618	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Calathea_curaraya	NA	NA	NA	1128360	NA	NA	NA	4622	NA	NA	NA	4619	NA	NA	NA	NA	4618	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Calathea_cyclophora	NA	NA	NA	1128361	NA	NA	NA	4622	NA	NA	NA	4619	NA	NA	NA	NA	4618	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Calathea_fucata	NA	NA	NA	1128362	NA	NA	NA	4622	NA	NA	NA	4619	NA	NA	NA	NA	4618	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Calathea_guzmanioides	NA	NA	NA	1128363	NA	NA	NA	4622	NA	NA	NA	4619	NA	NA	NA	NA	4618	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Calathea_hagbergii	NA	NA	NA	1128364	NA	NA	NA	4622	NA	NA	NA	4619	NA	NA	NA	NA	4618	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Calathea_inocephala	NA	NA	NA	1128365	NA	NA	NA	4622	NA	NA	NA	4619	NA	NA	NA	NA	4618	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Calathea_killipii	NA	NA	NA	1128366	NA	NA	NA	4622	NA	NA	NA	4619	NA	NA	NA	NA	4618	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Calathea_lanata	NA	NA	NA	1128367	NA	NA	NA	4622	NA	NA	NA	4619	NA	NA	NA	NA	4618	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Calathea_latifolia	NA	NA	NA	1128368	NA	NA	NA	4622	NA	NA	NA	4619	NA	NA	NA	NA	4618	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Calathea_leonia	NA	NA	NA	1128369	NA	NA	NA	4622	NA	NA	NA	4619	NA	NA	NA	NA	4618	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Calathea_marantina	NA	NA	NA	1128370	NA	NA	NA	4622	NA	NA	NA	4619	NA	NA	NA	NA	4618	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Calathea_microcephala	NA	NA	NA	1128371	NA	NA	NA	4622	NA	NA	NA	4619	NA	NA	NA	NA	4618	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Calathea_mishuyacu	NA	NA	NA	1128372	NA	NA	NA	4622	NA	NA	NA	4619	NA	NA	NA	NA	4618	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Calathea_pavonii	NA	NA	NA	1128373	NA	NA	NA	4622	NA	NA	NA	4619	NA	NA	NA	NA	4618	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Calathea_propinqua	NA	NA	NA	1128374	NA	NA	NA	4622	NA	NA	NA	4619	NA	NA	NA	NA	4618	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Calathea_silvosa	NA	NA	NA	1128375	NA	NA	NA	4622	NA	NA	NA	4619	NA	NA	NA	NA	4618	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Calathea_standleyi	NA	NA	NA	1128376	NA	NA	NA	4622	NA	NA	NA	4619	NA	NA	NA	NA	4618	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Calathea_straminea	NA	NA	NA	1128377	NA	NA	NA	4622	NA	NA	NA	4619	NA	NA	NA	NA	4618	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Calathea_timothei	NA	NA	NA	1128378	NA	NA	NA	4622	NA	NA	NA	4619	NA	NA	NA	NA	4618	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Calathea_undulata	NA	NA	NA	1128379	NA	NA	NA	4622	NA	NA	NA	4619	NA	NA	NA	NA	4618	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Calathea_varians	NA	NA	NA	1128380	NA	NA	NA	4622	NA	NA	NA	4619	NA	NA	NA	NA	4618	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Calathea_villosa	NA	NA	NA	1128381	NA	NA	NA	4622	NA	NA	NA	4619	NA	NA	NA	NA	4618	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Calathea_cleistantha	NA	NA	NA	1274664	NA	NA	NA	4622	NA	NA	NA	4619	NA	NA	NA	NA	4618	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Calathea_hammelii	NA	NA	NA	1274665	NA	NA	NA	4622	NA	NA	NA	4619	NA	NA	NA	NA	4618	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Calathea_similis	NA	NA	NA	1274666	NA	NA	NA	4622	NA	NA	NA	4619	NA	NA	NA	NA	4618	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Calathea_venusta	NA	NA	NA	1274804	NA	NA	NA	4622	NA	NA	NA	4619	NA	NA	NA	NA	4618	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Marantochloa_purpurea	NA	NA	NA	4625	NA	NA	NA	4624	NA	NA	NA	4619	NA	NA	NA	NA	4618	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Marantochloa_conferta	NA	NA	NA	94331	NA	NA	NA	4624	NA	NA	NA	4619	NA	NA	NA	NA	4618	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Marantochloa_congensis	NA	NA	NA	94364	NA	NA	NA	4624	NA	NA	NA	4619	NA	NA	NA	NA	4618	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Marantochloa_cuspidata	NA	NA	NA	94365	NA	NA	NA	4624	NA	NA	NA	4619	NA	NA	NA	NA	4618	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Marantochloa_filipes	NA	NA	NA	94366	NA	NA	NA	4624	NA	NA	NA	4619	NA	NA	NA	NA	4618	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Marantochloa_holostachya	NA	NA	NA	94367	NA	NA	NA	4624	NA	NA	NA	4619	NA	NA	NA	NA	4618	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Marantochloa_leucantha	NA	NA	NA	94368	NA	NA	NA	4624	NA	NA	NA	4619	NA	NA	NA	NA	4618	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Marantochloa_atropurpurea	NA	NA	NA	101614	NA	NA	NA	4624	NA	NA	NA	4619	NA	NA	NA	NA	4618	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Marantochloa_flexuosa	NA	NA	NA	324565	NA	NA	NA	4624	NA	NA	NA	4619	NA	NA	NA	NA	4618	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Marantochloa_incertifolia	NA	NA	NA	543965	NA	NA	NA	4624	NA	NA	NA	4619	NA	NA	NA	NA	4618	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Marantochloa_mannii	NA	NA	NA	543966	NA	NA	NA	4624	NA	NA	NA	4619	NA	NA	NA	NA	4618	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Marantochloa_microphylla	NA	NA	NA	543967	NA	NA	NA	4624	NA	NA	NA	4619	NA	NA	NA	NA	4618	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Marantochloa_mildbraedii	NA	NA	NA	543968	NA	NA	NA	4624	NA	NA	NA	4619	NA	NA	NA	NA	4618	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Marantochloa_monophylla	NA	NA	NA	543969	NA	NA	NA	4624	NA	NA	NA	4619	NA	NA	NA	NA	4618	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Maranta_leuconeura	NA	NA	NA	34203	NA	NA	NA	16300	NA	NA	NA	4619	NA	NA	NA	NA	4618	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Maranta_bicolor	NA	NA	NA	45001	NA	NA	NA	16300	NA	NA	NA	4619	NA	NA	NA	NA	4618	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Maranta_protracta	NA	NA	NA	94361	NA	NA	NA	16300	NA	NA	NA	4619	NA	NA	NA	NA	4618	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Maranta_ruiziana	NA	NA	NA	94362	NA	NA	NA	16300	NA	NA	NA	4619	NA	NA	NA	NA	4618	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Maranta_sobolifera	NA	NA	NA	94363	NA	NA	NA	16300	NA	NA	NA	4619	NA	NA	NA	NA	4618	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Maranta_arundinacea	NA	NA	NA	210060	NA	NA	NA	16300	NA	NA	NA	4619	NA	NA	NA	NA	4618	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
