clade	species	ts	te
0.0	1.0	25.55799147481283	2.5283686592125441
0.0	2.0	20.951379483463263	4.4904217683432872
0.0	3.0	21.105902236764756	7.4774038138203629
0.0	4.0	20.372452562444018	15.145034291735474
0.0	5.0	22.554090114181111	6.297178961823632
0.0	6.0	21.215397449497885	15.336342966622594
0.0	7.0	21.31498109284334	13.96258371561321
0.0	8.0	23.444072446965357	15.151506381738466
0.0	9.0	23.779203913897142	4.1718813005631192
0.0	10.0	21.136340519508245	14.719821283536712
0.0	11.0	21.658506239010929	15.028476774438538
0.0	12.0	23.329627138214054	4.627462815574682
0.0	13.0	11.350265110507703	3.4315324445073356
0.0	14.0	22.478362849484611	1.2496003893050867
0.0	15.0	9.8265246828818746	8.8459221189426778
0.0	16.0	23.917598210766766	6.3496074390532415
0.0	17.0	16.170512319626468	4.5354995495767483
0.0	18.0	23.783790891771176	6.3899025025759002
0.0	19.0	18.020551121816389	2.2406711223950944
0.0	20.0	9.7771936524931533	5.3347773891083854
0.0	21.0	23.744215626204788	4.668249498869967
0.0	22.0	22.19470056595889	6.3877188806088103
0.0	23.0	23.28143594198065	3.5560432218136566
0.0	24.0	18.987255581669757	4.6048885527903964
0.0	25.0	21.661255954744135	0.50190767027552263
0.0	26.0	14.18414976436341	10.435733255997301
0.0	27.0	18.055910848312461	4.6823596457358816
0.0	28.0	24.003189013068276	0.60742429934787179
0.0	29.0	11.955615807680037	10.398132354716013
0.0	30.0	12.85157884878053	9.657638616700762
0.0	31.0	14.785743241953494	8.5400441675325816
0.0	32.0	24.112869198010131	2.3723246209145286
0.0	33.0	16.986394953395706	12.608052668743403
0.0	34.0	11.156148440769895	10.243681721845608
0.0	35.0	21.46046007722299	12.600084345015647
0.0	36.0	21.025424007141986	15.739132944013104
0.0	37.0	17.006000449535623	0.75019149728790857
0.0	38.0	12.10537863161648	3.5553458343756565
0.0	39.0	12.904914926104784	2.4873520256547366
0.0	40.0	21.320351320822287	1.3973294524349262
0.0	41.0	0.5419483177264578	0.0032573329197944077
0.0	42.0	3.3292508247779433	0.0078489032344017141
0.0	43.0	3.9537384693966069	0.0
0.0	44.0	3.8813715478876927	0.0
0.0	45.0	8.4282907642244638	0.0026570844673887701
0.0	46.0	4.0148626070503344	0.0037355246364015652
0.0	47.0	3.9551540022281984	0.0013820138565662865
0.0	48.0	4.2382475683354111	0.31072961965905399
0.0	49.0	6.3159002919770479	0.66177057404529249
0.0	50.0	4.3910579645327434	0.0031021496035272236
0.0	51.0	5.0882820367002761	0.091398583429436978
0.0	52.0	4.2246215063875088	0.010205315239721461
0.0	53.0	5.0743224443508081	0.0049665305357233635
0.0	54.0	2.7300002935397374	0.0028429116040700158
0.0	55.0	4.6433824951394875	1.5436899257306373
0.0	56.0	4.9828015669509034	0.011556597536827137
0.0	57.0	3.8307009789780921	0.0
0.0	58.0	0.84488023022525738	0.0
0.0	59.0	5.8018310922389684	0.070912860099715855
0.0	60.0	2.1875062531402198	0.034079794050266732
0.0	61.0	0.28554194795178439	0.0
0.0	62.0	4.1711430523852586	0.002931348264502674
0.0	63.0	3.4027085494344873	0.61207964662126235
0.0	64.0	2.4912844990102956	0.14307286753960796
0.0	65.0	0.10470874555377831	0.034713731631372091
0.0	66.0	2.2864625813180566	1.1381136817125479
0.0	67.0	2.1071481963253573	0.0049894545522620832
0.0	68.0	5.2178470373599799	0.0023799858494553358
0.0	69.0	2.0830506683926089	0.0096208130265603032
0.0	70.0	1.4425696407754329	0.78065561263617544
0.0	71.0	0.4329851913647777	0.0
0.0	72.0	3.4417007712095566	0.0
0.0	73.0	5.1871642708773411	0.0
0.0	74.0	3.2047852327706834	0.030523442146831451
0.0	75.0	4.8406832380089959	0.0015718888986088909
0.0	76.0	6.5229680597610171	0.089857483738992022
0.0	77.0	2.9715900025243829	0.25268244733886813
0.0	78.0	3.3231663128304505	0.011012704490468071
0.0	79.0	3.466290718439736	0.015017154922314676
0.0	80.0	2.9128331526700428	0.0
0.0	81.0	4.1085685209964318	0.89508622332660936
0.0	82.0	20.880077322999362	1.3981200914310941
0.0	83.0	6.3051155911151806	0.35882564739803913
0.0	84.0	4.6092383384845377	0.14403957773915191
0.0	85.0	23.64597876063835	0.16404867262245784
0.0	86.0	9.8198380382854502	8.7439067771977861
0.0	87.0	12.639832994181686	5.8173997125646579
0.0	88.0	10.159973216669762	4.4300212035630588
0.0	89.0	13.318830504136992	12.409680255736562
0.0	90.0	11.533970297583696	0.45062954827234392
0.0	91.0	9.5794626241751057	6.0054384984761402
0.0	92.0	3.8791204081420947	3.1237434606199406
0.0	93.0	15.41634560740153	5.405126121148637
0.0	94.0	8.8320535423343571	5.5182981588125424
0.0	95.0	9.310364466409677	8.2473663690729708
0.0	96.0	5.0222011119631143	4.1793691435484055
0.0	97.0	10.492076425648632	7.1097374305396013
0.0	98.0	12.739423431663058	5.5176909102403879
0.0	99.0	11.869718306359761	6.2089558730592653
0.0	100.0	7.4018932607593264	6.4484634369281864
0.0	101.0	8.496245987089285	7.4240983383093733
0.0	102.0	7.0565268615400454	6.1725109493029864
0.0	103.0	5.3967545408780673	1.8601620474357887
0.0	104.0	24.74265018018469	1.1040201619066814
0.0	105.0	12.466995641179912	6.8278763392104258
0.0	106.0	3.7419075364013517	0.32942970824957446
0.0	107.0	3.135395319538345	0.30830884361905703
0.0	108.0	0.13834599570416797	0.042196564668682317
0.0	109.0	16.011968301206405	0.3303393573996391
0.0	110.0	24.125859861304686	4.6727399841775528
0.0	111.0	21.122754202154912	20.269859397072263
0.0	112.0	21.095371540841494	17.79467082522315
0.0	113.0	22.073713155602832	4.5170837761761895
0.0	114.0	20.109847174354719	13.853143468214533
0.0	115.0	14.893845479115358	9.5234297135442318
0.0	116.0	17.362843669357122	12.422530948388887
0.0	117.0	20.597011903650301	7.5405947262810171
0.0	118.0	16.44075012081883	11.97512108816978
0.0	119.0	21.066594124428292	6.7021920567868536
0.0	120.0	21.271440460398239	3.3118758388613765
0.0	121.0	23.251878271980189	2.7390911324967568
0.0	122.0	18.800836049449405	11.81125951520359
0.0	123.0	21.855952829294633	12.458169440660393
0.0	124.0	18.992115508084179	17.566327058478986
0.0	125.0	22.36289989063426	4.9598220124980568
0.0	126.0	17.076839184898745	12.918506465811962
0.0	127.0	21.050937608643487	6.1765096024307207
0.0	128.0	19.813406996367153	14.186739673154154
0.0	129.0	15.107694571951747	14.208233294403888
0.0	130.0	19.918151138351945	0.49015983304049621
0.0	131.0	2.3619397215158062	1.1912174453703894
0.0	132.0	11.094401363527584	4.8838147345137592
0.0	133.0	8.5645470828733448	0.10016796124757797
0.0	134.0	19.832606452517989	2.451873172755251
0.0	135.0	23.981426924810666	4.9587990834457809
0.0	136.0	19.742528127545658	0.38497505498796147
0.0	137.0	19.225577192496051	4.6483216003305916
0.0	138.0	13.123813863294268	2.9845027234122763
0.0	139.0	20.371558824062717	3.3946946512944089
0.0	140.0	0.076544684756385178	0.024400444304152537
0.0	141.0	21.243659078283581	11.17971098316459
0.0	142.0	19.527020989464162	11.741341847337862
0.0	143.0	24.755384102290552	5.2838282470626812
0.0	144.0	21.332880139751929	7.2432682594116127
0.0	145.0	22.252080912044132	10.42168366382541
0.0	146.0	24.42644481143952	14.581726781969257
0.0	147.0	24.844482806993742	5.2656240500314269
0.0	148.0	15.935639987059897	9.6509901670217335
0.0	149.0	18.906887804069616	8.3478026711330635
0.0	150.0	14.736469667166395	4.2931582646011082
0.0	151.0	21.87102882179958	2.1801759036232351
0.0	152.0	6.1611407863320657	5.3980652080684663
0.0	153.0	1.0882983349659208	0.56361664761140906
0.0	154.0	21.282769383274179	5.4246674794562679
0.0	155.0	21.82741527125048	5.4693261800027901
0.0	156.0	4.9786159220639199	4.2699944476696707
0.0	157.0	15.879924417920298	3.5499237801771115
0.0	158.0	7.4612761670968064	6.4719509629470027
0.0	159.0	22.520320466425474	3.7705138137946181
0.0	160.0	19.790393951380327	4.4961595949189084
0.0	161.0	24.055922563648071	4.221085150069861
0.0	162.0	23.006071282495252	6.5094713401512418
0.0	163.0	20.721957990095795	1.1140355770099137
0.0	164.0	15.473543899489458	4.9415618300389941
0.0	165.0	17.256815550883509	7.6840277146084581
0.0	166.0	10.985161967192868	3.3055003674110286
0.0	167.0	21.41451749559705	3.698426215391089
0.0	168.0	23.523216536148247	5.2713182948513575
0.0	169.0	22.193685482531524	4.2548033437604715
0.0	170.0	11.615699025261494	7.890867488123348
0.0	171.0	4.7185606027525537	3.5149377458233704
