Iteration	posterior	NumSpeciation	numExtinction	numMassExtinctions 
100	-161.675185060261	3	2	0
200	-167.297933338012	4	2	1
300	-170.142934821928	4	3	1
400	-162.102714351771	2	2	1
500	-157.974065809058	3	1	1
600	-175.228938219028	3	3	2
700	-178.520728041982	4	3	2
800	-172.045059645169	5	1	1
900	-189.284833835169	6	1	4
1000	-164.072386955356	4	1	1
1100	-161.771580739402	3	1	1
1200	-172.030981890126	4	4	0
1300	-172.297290969478	3	2	3
1400	-179.294314374888	3	2	4
1500	-175.621460023512	4	4	1
1600	-177.773140360049	5	2	2
1700	-179.710239900832	4	2	3
1800	-188.573906318054	6	1	4
1900	-158.990876177491	3	1	0
2000	-167.745491738467	3	2	2
2100	-163.428841335122	3	1	1
2200	-178.645495254025	5	1	4
2300	-173.837856921388	3	3	2
2400	-190.964055033855	4	2	5
2500	-178.744658574865	4	3	1
2600	-175.363043479548	3	3	2
2700	-177.062462082607	3	1	4
2800	-187.6871774598	3	4	3
2900	-184.135367100314	3	2	5
3000	-163.113011271024	1	2	0
3100	-167.584870429957	2	3	1
3200	-170.942208608163	4	2	0
3300	-189.33799491296	5	2	4
3400	-187.074049879593	7	3	1
3500	-173.38178400544	5	2	2
3600	-162.463512116899	3	1	1
3700	-171.719693612888	5	1	1
3800	-166.498655271712	2	1	2
3900	-164.50908696907	2	3	1
4000	-166.528013824494	2	2	2
4100	-174.625626512877	5	2	0
4200	-168.27407432623	3	1	2
4300	-171.523521881382	4	2	2
4400	-175.226258058872	4	4	0
4500	-174.495887931417	3	3	3
4600	-166.033066554113	3	2	1
4700	-176.904859447732	3	2	4
4800	-177.070003522703	3	1	3
4900	-201.620733930875	3	3	7
5000	-170.923624776726	4	2	2
5100	-183.791413286047	7	3	1
5200	-186.7625792113	6	3	2
5300	-175.739004800162	3	2	3
5400	-164.936444813416	3	2	1
5500	-170.348808466433	3	3	1
5600	-181.676149546697	3	3	4
5700	-162.612016933227	4	1	0
5800	-177.885898342678	3	4	2
5900	-181.277673136855	5	1	3
6000	-166.886187988138	3	1	2
6100	-173.00802923092	6	1	1
6200	-168.793184067415	5	1	1
6300	-175.509356504204	4	3	2
6400	-160.924344923869	3	1	0
6500	-188.972745822263	3	4	4
6600	-190.728437212517	5	3	4
6700	-171.920644138606	3	2	1
6800	-164.333874119871	2	1	0
6900	-171.960898478737	2	2	2
7000	-187.899022068659	2	3	5
7100	-173.247080136535	2	3	2
7200	-174.69063450611	2	2	3
7300	-184.297950766966	5	2	3
7400	-181.165671711568	4	5	1
7500	-174.072487831998	5	2	0
7600	-187.239155769965	6	5	1
7700	-171.165846480541	3	2	2
7800	-171.377563603188	3	2	1
7900	-174.305084821385	5	1	3
8000	-184.07516017411	5	4	2
8100	-175.860513831582	6	1	1
8200	-186.025237447557	6	6	0
8300	-167.955677120944	5	1	1
8400	-176.913583959388	5	1	2
8500	-176.873178728841	4	3	2
8600	-168.674093782298	4	1	1
8700	-193.882894676013	5	8	0
8800	-185.009747785094	4	4	3
8900	-180.257157847603	3	3	3
9000	-182.768105014793	4	4	2
9100	-179.624769747744	3	4	3
9200	-175.148296121708	4	4	0
9300	-169.129366364174	3	2	2
9400	-169.588042411582	3	2	2
9500	-178.187214647095	5	3	2
9600	-175.471185364142	4	2	3
9700	-186.144061036363	4	2	5
9800	-189.508713306793	6	2	3
9900	-184.072985317629	4	5	2
10000	-173.754788888056	3	3	2
10100	-173.571592662745	4	1	2
10200	-179.66390172603	8	2	0
10300	-185.236293849654	5	1	4
10400	-191.453909362811	4	3	4
10500	-183.349934465872	6	3	2
10600	-183.263764590836	5	6	0
10700	-168.792034014742	5	2	0
10800	-180.717666388403	5	3	2
10900	-177.78288993107	3	2	4
11000	-165.093649802839	3	3	0
11100	-169.739284166688	4	2	2
11200	-168.154421313997	3	3	2
11300	-182.293806233173	3	2	5
11400	-172.340737030462	5	1	2
11500	-173.546117522017	3	2	3
11600	-170.784931702209	4	1	3
11700	-156.429327074334	2	1	1
11800	-176.804357150789	4	1	4
11900	-168.781168230457	4	1	2
12000	-174.241721643462	3	5	1
12100	-180.941249684816	3	5	2
12200	-186.946028522503	6	3	2
12300	-162.194676029968	3	2	0
12400	-170.536800610942	3	2	3
12500	-161.319163534162	3	1	1
12600	-178.17867159617	3	1	4
12700	-163.846408114571	4	2	0
12800	-183.914211363266	3	4	3
12900	-169.035116938931	4	2	1
13000	-188.024805383169	6	3	2
13100	-170.316086818181	3	2	2
13200	-174.421055786739	3	2	3
13300	-190.882932402898	4	6	2
13400	-174.981532716633	5	1	2
13500	-180.793007593021	4	1	4
13600	-171.019933115048	3	2	2
13700	-175.778506616975	3	3	3
13800	-163.891567011886	4	1	0
13900	-168.25851333643	3	2	2
14000	-181.961845352255	5	1	4
14100	-187.300688729806	5	2	4
14200	-185.566285984392	2	4	4
14300	-180.795496767897	3	2	3
14400	-180.959386094377	4	3	2
14500	-181.077446806055	3	4	2
14600	-193.908235360818	1	5	4
14700	-196.763807997862	6	3	2
14800	-177.079643960088	2	4	2
14900	-168.523427364762	1	2	2
15000	-191.291811960401	6	2	3
15100	-180.115088421654	3	4	1
15200	-172.097229760391	3	1	2
15300	-187.165406322893	3	5	1
15400	-185.361582088839	2	5	3
15500	-170.538385521409	1	3	1
15600	-191.861977800817	5	4	2
15700	-168.453840769737	1	2	2
15800	-165.424984384849	1	3	0
15900	-192.242612535691	4	4	2
16000	-189.162066322421	3	3	5
16100	-163.78078295131	3	2	1
16200	-179.150159527331	1	4	4
16300	-166.077031186763	2	2	2
16400	-218.433486189174	2	5	10
16500	-187.045314208764	2	3	6
16600	-189.732270049922	2	5	4
16700	-172.98749476029	3	2	3
16800	-186.846062590647	3	2	5
16900	-178.429934286888	3	3	3
17000	-164.243815495485	2	3	1
17100	-164.204584724304	2	1	1
17200	-174.113522273531	1	4	1
17300	-170.22251638186	2	2	2
17400	-185.117986844285	1	4	4
17500	-188.337893075054	3	4	3
17600	-168.272641940706	3	2	2
17700	-176.596953173027	3	4	2
17800	-176.537652081401	3	2	4
17900	-158.565993209639	3	1	0
18000	-169.507706930016	3	2	2
18100	-168.433894473621	3	3	1
18200	-189.777419295116	6	2	4
18300	-170.160650418927	2	3	2
18400	-174.297552733045	5	2	2
18500	-156.372304182451	3	1	0
18600	-183.835769846468	3	4	4
18700	-173.644362149893	3	3	2
18800	-177.965961509511	4	1	3
18900	-174.685721615382	3	3	2
19000	-167.050833720577	3	2	2
19100	-163.781833527131	3	1	1
19200	-175.688352993458	6	1	2
19300	-176.935297332618	5	3	1
19400	-183.109951868614	4	1	5
19500	-168.132579236042	3	3	1
19600	-158.183170101089	3	1	0
19700	-173.74478788152	5	2	2
19800	-167.070454062505	3	2	2
19900	-182.382924641655	4	3	3
20000	-170.147722068618	3	2	2
20100	-163.536998413427	4	1	1
20200	-177.425034689587	5	2	2
20300	-173.705608445867	4	1	3
20400	-174.541065748639	3	4	1
20500	-174.365564684912	3	2	4
20600	-167.047253344316	4	1	2
20700	-174.629206492853	5	1	2
20800	-181.64769182696	7	2	1
20900	-194.361431581738	6	3	4
21000	-200.112276716438	4	9	1
21100	-168.314371339753	4	1	1
21200	-166.975047637021	2	3	1
21300	-168.196752686414	3	1	2
21400	-182.154423631763	3	3	3
21500	-175.774905118634	5	2	2
21600	-177.253365342067	5	3	0
21700	-174.947468638339	4	2	2
21800	-176.946277006335	3	4	1
21900	-166.664798802743	3	3	1
22000	-171.207222242895	5	1	2
22100	-170.232883123978	4	2	2
22200	-175.535663330815	5	2	2
22300	-173.309551885514	3	3	2
22400	-195.295094645396	7	3	3
22500	-182.027310947526	5	2	3
22600	-172.617885991992	4	1	2
22700	-164.542183350575	3	1	2
22800	-199.738244850676	3	3	6
22900	-185.918188746385	7	2	1
23000	-169.338371800355	1	3	2
23100	-186.20161433383	5	2	3
23200	-196.790093581013	3	2	5
23300	-191.973866811494	4	4	4
23400	-164.407659121184	3	2	1
23500	-181.217415776179	3	4	3
23600	-178.499729529353	6	3	0
23700	-204.680931928534	6	7	3
23800	-182.389649641012	5	1	4
23900	-163.025428564868	3	2	1
24000	-169.91085612664	3	2	2
24100	-165.623756498119	4	1	1
24200	-171.523971004749	4	2	1
24300	-166.463219871254	3	1	2
24400	-173.228337100547	4	4	0
24500	-186.969956103849	5	3	3
24600	-182.065434195518	3	3	3
24700	-178.460179296184	3	4	1
24800	-174.207349475135	4	3	1
24900	-166.683656182101	2	2	1
25000	-185.823157611681	1	3	5
25100	-186.679611165542	7	2	1
25200	-176.010671860666	6	3	0
25300	-179.402939205096	5	1	4
25400	-177.971789017379	3	4	2
25500	-184.454980007918	2	6	1
25600	-182.881651657551	4	2	3
25700	-163.03125411561	1	2	1
25800	-168.311103801942	1	3	1
25900	-180.306501092405	1	3	3
26000	-181.402746269777	1	5	2
26100	-176.227518584622	3	3	1
