clade	species	ts	te
0.0	1.0	2.7730835027721494	0.63595516311752376
0.0	2.0	1.4074843503733612	0.0
0.0	3.0	2.1956043178847287	0.036713712055861263
0.0	4.0	2.4272742068812896	0.0
0.0	5.0	2.6979498470440486	2.4974833755874357
0.0	6.0	0.16456573600281421	0.046350743203317633
0.0	7.0	2.5436843558897184	2.33981721434668
0.0	8.0	3.1205777045735368	0.0
0.0	9.0	1.3086896118765043	1.0998973231312983
0.0	10.0	2.7051831771192107	0.0081028092914489213
0.0	11.0	2.6103118758810706	0.0021645057681904663
0.0	12.0	4.1441366265676649	3.9446698345195981
0.0	13.0	1.2023829295662507	1.0140153959082103
0.0	14.0	2.1890413668092714	0.10298493118674203
0.0	15.0	5.3853839991532757	0.0
0.0	16.0	7.7541415786093708	2.8887672102890667
0.0	17.0	4.4793205629572928	4.2783433861140283
0.0	18.0	0.092816937698733601	0.0
0.0	19.0	1.6829445921158213	0.0
0.0	20.0	4.0552596412919897	3.8585438373087784
0.0	21.0	4.8960637428708562	0.1007364912763843
0.0	22.0	2.60411537301523	0.0
0.0	23.0	0.96830605877065024	0.0
0.0	24.0	18.656756451919591	7.3464582002062491
0.0	25.0	0.25911558614873109	0.0
0.0	26.0	0.16302007303827282	0.0
0.0	27.0	0.37635201797348261	0.21816947365873399
0.0	28.0	9.8323933385000366	7.3592187762263075
0.0	29.0	9.7126397787236254	9.5100548689468312
0.0	30.0	1.6007331785901155	0.0
0.0	31.0	0.087095112868209437	0.030049219987239566
0.0	32.0	0.19198977896596583	0.011869127997857125
0.0	33.0	0.62410693340617263	0.38176513955836172
0.0	34.0	1.2135551298686562	0.27626758071194751
0.0	35.0	2.0900328103192378	0.0
0.0	36.0	0.93515742038552374	0.0
0.0	37.0	0.69381903050630189	0.023175655063449603
0.0	38.0	2.1806483907406937	1.9805753235955796
0.0	39.0	1.2230437038730442	0.0
0.0	40.0	1.3458666482588706	0.43443228663811373
0.0	41.0	1.5002145113813732	0.43156235594842907
0.0	42.0	0.064244041301231708	0.022110229754129913
0.0	43.0	4.7879704152740654	0.0
0.0	44.0	0.94717734681402399	0.0
0.0	45.0	5.0886484532341116	2.3795498982265331
0.0	46.0	3.7112066060731794	3.5176181327616796
0.0	47.0	4.2099858860383153	4.0003989589904352
0.0	48.0	3.1294014752029815	0.0
0.0	49.0	2.4798484747557352	0.023852684312489644
