Iteration	posterior	NumSpeciation	numExtinction	numMassExtinctions 
100	-102.502720070247	4	3	3
200	-103.222161966452	1	3	4
300	-86.6675149304031	3	2	0
400	-95.0184205732351	1	2	3
500	-103.121029028765	1	5	1
600	-92.577582320544	1	2	3
700	-99.333108527739	2	1	4
800	-92.118024101166	2	1	3
900	-88.3509264802122	3	3	1
1000	-117.417539262044	2	6	5
1100	-99.1024546658974	5	2	1
1200	-96.4802290461621	3	2	2
1300	-94.3246397183838	4	1	1
1400	-93.9040368203118	2	3	2
1500	-108.228088950982	2	5	3
1600	-92.6180264822298	3	2	1
1700	-91.2526037601286	3	1	1
1800	-95.4259509953988	2	3	1
1900	-104.089314519894	2	2	4
2000	-106.987531911346	4	3	3
2100	-96.4173160759066	2	3	3
2200	-82.1004871230644	1	1	0
2300	-89.3766781886746	2	1	2
2400	-89.7344360884389	1	3	0
2500	-116.892648931107	3	3	4
2600	-92.080140967128	5	1	1
2700	-82.0134929849718	3	1	1
2800	-100.060412238637	3	2	3
2900	-103.930265477601	1	1	5
3000	-111.45270049215	5	2	4
3100	-91.7416588560556	2	1	3
3200	-87.0126856419854	1	1	2
3300	-101.618560604635	6	3	1
3400	-94.2667560451893	2	4	1
3500	-99.7489855945074	2	3	3
3600	-85.1843768650742	2	1	1
3700	-96.4854488702472	5	1	1
3800	-93.9440326272426	3	3	0
3900	-94.6061654393136	3	4	0
4000	-106.61989378532	3	5	1
4100	-97.3275191241078	4	2	2
4200	-103.582446555126	1	2	4
4300	-112.857506358216	3	5	3
4400	-94.1495128031522	4	3	1
4500	-97.0035183168934	2	2	3
4600	-88.3811271168486	3	1	1
4700	-109.868021833348	4	3	4
4800	-111.844267421707	4	2	5
4900	-100.50622598401	2	4	2
5000	-94.9037571893892	2	2	2
5100	-94.0026762936975	1	3	2
5200	-94.272950110062	2	3	1
5300	-99.6178264519217	2	4	2
5400	-90.3732175310881	2	2	2
5500	-102.404812650424	4	3	3
5600	-96.5651397320352	2	4	0
5700	-108.347970098823	4	3	4
5800	-107.590215203253	1	5	4
5900	-89.886701470526	2	1	1
6000	-101.616966745862	3	2	4
6100	-89.8849301554233	4	2	1
6200	-101.213692543735	2	2	3
6300	-93.6849906014507	2	3	1
6400	-112.73263431811	3	5	3
6500	-100.524536788692	2	3	3
6600	-109.356182615204	3	2	5
6700	-105.314839277727	2	3	4
6800	-107.135657564852	5	2	2
6900	-115.200967271911	3	5	4
7000	-110.663286917725	1	2	6
7100	-84.3973766501406	2	1	1
7200	-92.5738539068898	1	4	1
7300	-104.574870997946	4	3	3
7400	-95.8109741599843	3	1	2
7500	-110.485365593159	1	4	4
7600	-99.9729874603578	4	3	1
7700	-99.4697143431923	5	2	1
7800	-93.632613990949	1	3	1
7900	-93.2292749325312	2	1	2
8000	-98.5621021980665	3	1	2
8100	-84.8073656368808	1	2	0
8200	-99.305820835023	2	2	4
8300	-98.6122030380911	4	2	2
8400	-95.6970782871959	1	3	2
8500	-91.8140732886149	3	3	1
8600	-108.732212268028	3	2	5
8700	-95.8346023635589	1	5	0
8800	-95.7035014014248	5	1	0
8900	-86.7878295673185	3	3	0
9000	-97.9340137175966	5	4	1
9100	-89.6737932066079	4	1	2
9200	-84.8661795874933	3	1	2
9300	-89.0804925377018	3	2	2
9400	-90.5930615700513	5	1	1
9500	-102.29555555097	4	3	2
9600	-83.170783730485	4	1	0
9700	-95.4883408966029	4	4	1
9800	-108.238159578513	7	3	1
9900	-97.7547125844222	4	3	2
10000	-109.409468939431	4	6	1
10100	-94.378253786516	4	2	2
10200	-125.986545903093	7	4	5
10300	-93.9992658671425	4	3	1
10400	-104.336573561646	5	2	3
10500	-105.272038166304	6	2	3
10600	-96.6796753060368	5	2	2
10700	-92.5486207415709	5	3	0
10800	-81.451217699294	3	2	0
10900	-106.178867000515	1	5	3
11000	-90.9956655634621	3	2	1
11100	-89.4852132794392	1	3	1
11200	-87.3520991396333	2	2	1
11300	-118.466830825407	4	4	4
11400	-125.842874088682	5	4	5
11500	-90.9395113815157	2	1	2
11600	-91.2161133425823	3	4	1
11700	-110.571146376803	5	2	4
11800	-98.3794851545046	5	2	2
11900	-93.8241365202712	1	2	2
12000	-93.4340561452132	3	1	2
12100	-89.1354370338689	3	1	1
12200	-90.9523338947964	3	1	2
12300	-99.0635451222026	4	3	2
12400	-95.9884308256538	3	1	2
12500	-93.5332497723781	5	1	0
12600	-90.8199595206324	1	2	2
12700	-92.671487403671	1	2	2
12800	-103.7777078195	4	2	2
12900	-103.180302432017	6	2	1
13000	-100.202639288529	2	5	1
13100	-91.7227505247382	1	3	1
13200	-93.249517241304	2	1	2
13300	-104.242974412458	3	2	3
13400	-101.005235810078	1	3	3
13500	-86.2188514410517	2	2	0
13600	-96.708513033137	1	5	0
13700	-108.180210021622	5	3	2
13800	-107.573925814104	4	3	4
13900	-94.540694814187	3	3	2
14000	-88.6111885129664	4	1	2
14100	-103.128543689882	6	1	3
14200	-109.627835933292	3	3	3
14300	-88.7670823308477	3	1	2
14400	-86.9658724180784	4	1	1
