NFos	FossilName	CrownvsStem	CalibratedTaxon	MinAge	MaxAge	BestPracticeScore	NUsrcrFos	DcrFos
1	F_1	Crown	Rodentia	56	66
2	F_2		Cricetidae	37.2	48.6
3	F_3		Muridae	5.33	11.6
4	F_4		Nesomyidae	9.7	11.61
5	F_5		Spalacidae	15.97	23.03
