Iteration	posterior	NumSpeciation	numExtinction	numMassExtinctions 
100	-330.050343857913	2	5	1
200	-332.666124898969	4	3	1
300	-341.583690202291	7	4	1
400	-329.012656463229	5	2	0
500	-326.530618887976	3	5	0
600	-327.204300374707	2	3	0
700	-338.532540833048	6	3	1
800	-328.203241551259	2	3	0
900	-336.8829432322	3	1	2
1000	-332.07525273262	4	3	1
1100	-326.91130644097	1	1	0
1200	-326.676481127667	5	3	0
1300	-338.21276479297	5	5	1
1400	-332.386014493445	3	2	1
1500	-339.172803198859	7	3	1
1600	-337.210716251704	4	6	1
1700	-336.754639309397	5	2	1
1800	-333.825262386913	4	3	0
1900	-328.904182528831	2	5	1
2000	-329.631981421603	2	6	1
2100	-332.604310549564	4	1	0
2200	-331.456961013558	5	5	0
2300	-331.919092446147	6	7	0
2400	-331.107782163632	4	3	1
2500	-329.911335787068	2	1	0
2600	-337.144608374224	4	2	2
2700	-336.562066889198	2	5	3
2800	-334.854666484117	4	6	0
2900	-330.884095783575	4	2	0
3000	-325.164705132385	3	3	0
3100	-328.086875707348	3	3	1
3200	-330.712262607898	5	1	0
3300	-330.81302191861	4	6	1
3400	-330.51440445108	4	2	1
3500	-330.308942999586	5	3	0
3600	-325.315610090345	3	4	1
3700	-326.755350573652	4	1	0
3800	-334.314352853638	5	3	1
3900	-329.26258307993	2	1	1
4000	-333.95495903969	6	4	0
4100	-326.952642098382	2	4	0
4200	-328.799689595381	3	4	1
4300	-335.533096776565	4	5	1
4400	-327.89597568809	3	4	1
4500	-329.637150803095	2	2	1
4600	-328.255461435439	4	6	0
4700	-337.662634891868	4	3	0
4800	-331.737713456446	1	2	0
4900	-333.913675647805	6	3	1
5000	-332.089869181701	2	5	0
5100	-328.740002456872	3	2	0
5200	-332.869453547714	5	4	1
5300	-325.616802184329	2	3	0
5400	-332.647532450308	4	4	0
5500	-339.337319223407	7	2	2
5600	-329.635753621705	2	3	0
5700	-339.640343089917	6	2	1
5800	-323.470795943652	3	3	0
5900	-324.382634394343	4	3	0
6000	-333.127146633432	4	3	0
6100	-327.382547598947	1	2	0
6200	-331.379923490228	4	4	1
6300	-333.70213227483	5	1	2
6400	-350.751332033948	9	1	2
6500	-329.775421341486	4	2	1
6600	-324.178677104633	2	3	1
6700	-329.443865992376	4	2	0
6800	-327.427487715901	1	2	0
6900	-331.838875252587	2	2	2
7000	-331.903137270742	5	2	0
7100	-333.194903345845	5	5	0
7200	-335.874891841686	5	3	1
7300	-327.618256092994	4	1	0
7400	-324.742652134404	2	5	0
7500	-332.387637724984	3	3	2
7600	-332.348904926436	5	3	1
7700	-339.423634306185	4	2	2
7800	-335.057836107622	7	4	0
7900	-330.569752374211	5	3	0
8000	-329.656065832439	3	2	1
8100	-330.251025588931	4	2	0
8200	-333.02178739099	2	2	1
8300	-336.167620093039	2	4	1
8400	-333.384754564657	6	6	0
8500	-338.543928879869	6	3	3
8600	-327.942444891413	4	3	0
8700	-328.66357988037	4	2	0
8800	-329.595597136123	3	4	0
8900	-335.823439085742	3	1	2
9000	-334.35841493606	7	5	1
9100	-329.596174341751	2	3	1
9200	-339.648742400822	3	5	1
9300	-328.546694920643	1	2	1
9400	-330.800914937436	3	2	1
9500	-330.750346613168	4	4	0
9600	-344.783675618879	8	6	1
9700	-327.553819867816	2	6	2
9800	-327.540755984447	1	2	0
9900	-335.361381893304	6	3	0
10000	-333.118960562392	5	3	2
10100	-335.246634206956	2	5	2
10200	-332.910766974367	5	1	0
10300	-332.140654099144	4	1	0
10400	-327.655945313279	3	2	1
10500	-332.214731494104	4	5	1
10600	-333.992957269328	6	2	0
10700	-328.71328134791	2	4	0
10800	-332.525589304994	5	3	0
10900	-326.116685618666	2	2	0
11000	-332.662598076958	4	2	1
11100	-331.172131875934	3	1	1
11200	-330.717809039537	3	1	1
11300	-333.385102467291	4	4	2
11400	-329.784462092628	6	2	0
11500	-328.622109647135	3	2	2
11600	-332.199671138829	2	4	1
11700	-337.057783370429	3	4	3
11800	-331.973594532949	2	3	1
11900	-327.629754471027	1	3	0
12000	-332.696150666008	5	5	0
12100	-329.202609673838	2	3	1
12200	-330.045704876203	3	1	0
12300	-336.694131545595	6	2	1
12400	-329.155568569721	2	2	1
12500	-327.459011554932	3	2	0
12600	-325.077309439012	3	3	0
12700	-332.312328492783	5	2	0
