name	forma	varietas	subspecies	species	species subgroup	species group	subgenus	genus	subtribe	tribe	subfamily	family	superfamily	parvorder	infraorder	suborder	order	superorder	infraclass	subclass	class	superclass	subphylum	phylum	superphylum	subkingdom	kingdom	superkingdom
Zaedyus_pichiy	NA	NA	NA	183747	NA	NA	NA	183746	NA	NA	NA	9359	NA	NA	NA	NA	948951	9348	NA	NA	40674	7776	89593	7711	NA	NA	33208	2759
Chaetophractus_vellerosus	NA	NA	NA	340076	NA	NA	NA	29079	NA	NA	NA	9359	NA	NA	NA	NA	948951	9348	NA	NA	40674	7776	89593	7711	NA	NA	33208	2759
Chaetophractus_villosus	NA	NA	NA	29080	NA	NA	NA	29079	NA	NA	NA	9359	NA	NA	NA	NA	948951	9348	NA	NA	40674	7776	89593	7711	NA	NA	33208	2759
