name	forma	varietas	subspecies	species	species subgroup	species group	subgenus	genus	subtribe	tribe	subfamily	family	superfamily	parvorder	infraorder	suborder	order	superorder	infraclass	subclass	class	superclass	subphylum	phylum	superphylum	subkingdom	kingdom	superkingdom
Elaeis_guineensis	NA	NA	NA	51953	NA	NA	NA	51952	169729	169705	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Elaeis_oleifera	NA	NA	NA	80265	NA	NA	NA	51952	169729	169705	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Ceroxylon_quindiuense	NA	NA	NA	93267	NA	NA	NA	93266	NA	169743	169699	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Ceroxylon_parvifrons	NA	NA	NA	354135	NA	NA	NA	93266	NA	169743	169699	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Ceroxylon_alpinum	NA	NA	NA	416369	NA	NA	NA	93266	NA	169743	169699	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Ceroxylon_amazonicum	NA	NA	NA	416370	NA	NA	NA	93266	NA	169743	169699	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Ceroxylon_echinulatum	NA	NA	NA	416371	NA	NA	NA	93266	NA	169743	169699	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Ceroxylon_parvum	NA	NA	NA	416372	NA	NA	NA	93266	NA	169743	169699	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Ceroxylon_ventricosum	NA	NA	NA	416373	NA	NA	NA	93266	NA	169743	169699	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Ceroxylon_vogelianum	NA	NA	NA	416374	NA	NA	NA	93266	NA	169743	169699	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Oraniopsis_appendiculata	NA	NA	NA	115504	NA	NA	NA	115503	NA	169743	169699	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Ravenea_louvelii	NA	NA	NA	115511	NA	NA	NA	115510	NA	169743	169699	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Ravenea_hildebrandtii	NA	NA	NA	145707	NA	NA	NA	115510	NA	169743	169699	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Ravenea_rivularis	NA	NA	NA	154488	NA	NA	NA	115510	NA	169743	169699	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Ravenea_albicans	NA	NA	NA	416381	NA	NA	NA	115510	NA	169743	169699	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Ravenea_glauca	NA	NA	NA	416382	NA	NA	NA	115510	NA	169743	169699	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Ravenea_julietiae	NA	NA	NA	416383	NA	NA	NA	115510	NA	169743	169699	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Ravenea_krociana	NA	NA	NA	416384	NA	NA	NA	115510	NA	169743	169699	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Ravenea_lakatra	NA	NA	NA	416385	NA	NA	NA	115510	NA	169743	169699	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Ravenea_moorei	NA	NA	NA	416386	NA	NA	NA	115510	NA	169743	169699	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Ravenea_musicalis	NA	NA	NA	416387	NA	NA	NA	115510	NA	169743	169699	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Ravenea_robustior	NA	NA	NA	416388	NA	NA	NA	115510	NA	169743	169699	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Ravenea_sambiranensis	NA	NA	NA	416389	NA	NA	NA	115510	NA	169743	169699	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Ravenea_xerophila	NA	NA	NA	416390	NA	NA	NA	115510	NA	169743	169699	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Juania_australis	NA	NA	NA	292645	NA	NA	NA	292644	NA	169743	169699	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Pseudophoenix_sargentii	NA	NA	NA	115509	NA	NA	NA	115508	NA	169744	169699	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Pseudophoenix_vinifera	NA	NA	NA	131289	NA	NA	NA	115508	NA	169744	169699	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Pseudophoenix_ekmanii	NA	NA	NA	416379	NA	NA	NA	115508	NA	169744	169699	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Pseudophoenix_lediniana	NA	NA	NA	416380	NA	NA	NA	115508	NA	169744	169699	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Phytelephas_aequatorialis	NA	NA	NA	115506	NA	NA	NA	115505	NA	417015	169699	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Phytelephas_macrocarpa	NA	NA	NA	115507	NA	NA	NA	115505	NA	417015	169699	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Phytelephas_schottii	NA	NA	NA	416375	NA	NA	NA	115505	NA	417015	169699	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Phytelephas_seemannii	NA	NA	NA	416376	NA	NA	NA	115505	NA	417015	169699	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Phytelephas_tenuicaulis	NA	NA	NA	416377	NA	NA	NA	115505	NA	417015	169699	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Phytelephas_tumacana	NA	NA	NA	416378	NA	NA	NA	115505	NA	417015	169699	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Ammandra_decasperma	NA	NA	NA	131251	NA	NA	NA	131250	NA	417015	169699	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Aphandra_natalia	NA	NA	NA	131253	NA	NA	NA	131252	NA	417015	169699	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
