"Iteration"	"speciation"	"extinction"
2	0.298941283471173	0.245566488349888
3	0.270664076009978	0.214328204132434
4	0.29013842243493	0.229749170806117
5	0.29013842243493	0.229749170806117
6	0.264052240301515	0.209092552270895
7	0.258193538069347	0.200313301988797
8	0.236648478258922	0.178768242178372
9	0.284312815315021	0.22413009511232
10	0.275119130342649	0.2166556149092
11	0.269765502177223	0.212439646355029
12	0.269765502177223	0.212439646355029
13	0.285784584518473	0.228458728696279
14	0.270791278145419	0.216472946752465
15	0.270791278145419	0.216472946752465
16	0.27345488232486	0.219136550931906
17	0.252713218602526	0.194752984050875
18	0.229875572131344	0.175614842555208
19	0.245755377804543	0.187746316757751
20	0.245755377804543	0.187746316757751
21	0.247818636385841	0.189809575339048
22	0.238181012967907	0.182427914157653
23	0.274376683751877	0.218623584941623
24	0.273226034495677	0.217706746593841
25	0.273226034495677	0.217706746593841
26	0.273226034495677	0.217706746593841
27	0.273226034495677	0.217706746593841
28	0.26984826714293	0.215015338571634
29	0.26984826714293	0.215015338571634
30	0.295314701346803	0.240481772775507
31	0.295314701346803	0.240481772775507
32	0.283033108250106	0.230480579922827
33	0.283033108250106	0.230480579922827
34	0.283033108250106	0.230480579922827
35	0.250173088884351	0.195496697235479
36	0.260010027887402	0.204107957443811
37	0.256412398605714	0.201283817273943
38	0.256412398605714	0.201283817273943
39	0.280641777169186	0.225513195837415
40	0.260520182706208	0.209344237963567
41	0.294414052230673	0.243238107488031
42	0.258400380978717	0.207224436236076
43	0.28898300806315	0.238751949008481
44	0.288456931274929	0.238317314946923
45	0.288456931274929	0.238317314946923
46	0.31210702292801	0.26466066961827
47	0.250511270986956	0.203064917677216
48	0.250511270986956	0.203064917677216
49	0.301881600691659	0.25443524738192
50	0.268412990532666	0.220966637222927
51	0.247166829769637	0.199720476459898
52	0.272317069920472	0.223158618257108
53	0.318919323972898	0.261348272049444
54	0.294402609625233	0.241257294647157
55	0.294402609625233	0.241257294647157
56	0.25116517256725	0.198019857589174
57	0.25116517256725	0.198019857589174
58	0.294209481519575	0.231956202511684
59	0.252420641498875	0.195537960779281
60	0.252420641498875	0.195537960779281
61	0.280909996078638	0.224027315359043
62	0.278769142062033	0.221886461342439
63	0.277895961244098	0.221191452560725
64	0.277895961244098	0.221191452560725
65	0.244074781385705	0.187370272702333
66	0.244074781385705	0.187370272702333
67	0.244074781385705	0.187370272702333
68	0.246937816492008	0.18956815511189
69	0.292971203053719	0.231535954656352
70	0.281601623784768	0.225971254540799
71	0.281601623784768	0.225971254540799
72	0.284184010250377	0.228553641006408
73	0.240595745595203	0.184965376351235
74	0.263259014802574	0.202388461318595
75	0.275765199718446	0.212002975465384
76	0.264772107050786	0.203551697503226
77	0.259855451080163	0.198404401225372
78	0.246465626758131	0.188181024859462
79	0.267541711264694	0.204273001800173
80	0.267541711264694	0.204273001800173
81	0.267276458960103	0.204070476802344
82	0.267276458960103	0.204070476802344
83	0.264365297396104	0.201847751573472
84	0.246426627964339	0.183909082141708
85	0.246426627964339	0.183909082141708
86	0.27625969907614	0.214773540431684
87	0.27625969907614	0.214773540431684
88	0.27625969907614	0.214773540431684
89	0.274971842625038	0.217199591601115
90	0.274971842625038	0.217199591601115
91	0.337970719067717	0.280198468043793
92	0.284865825244025	0.236171251910772
93	0.284865825244025	0.236171251910772
94	0.290301512178197	0.241606938844944
95	0.290147880045894	0.241479076647757
96	0.3197042626233	0.266077732935409
97	0.292799960152876	0.243686302340148
98	0.292799960152876	0.243686302340148
99	0.292799960152876	0.243686302340148
100	0.292799960152876	0.243686302340148
101	0.280772837507639	0.233676584293468
102	0.305517000726372	0.256955247285763
103	0.305517000726372	0.256955247285763
104	0.318953149040575	0.268255727469961
105	0.318953149040575	0.268255727469961
106	0.329469916208869	0.278772494638255
107	0.29142014621956	0.246577660516869
108	0.291039029264769	0.246255188209053
109	0.271111795438143	0.225407829201185
110	0.271111795438143	0.225407829201185
111	0.316465740931812	0.262432569986393
112	0.262144492063891	0.208111321118473
113	0.262144492063891	0.208111321118473
114	0.262144492063891	0.208111321118473
115	0.297689695560145	0.243656524614727
116	0.285742520354701	0.231709349409282
117	0.285742520354701	0.231709349409282
118	0.246093365674151	0.192060194728732
119	0.266189592181476	0.210645400610086
120	0.26158371274628	0.207000602513971
121	0.246003488721828	0.186253090415827
122	0.269360512763053	0.209610114457051
123	0.269360512763053	0.209610114457051
124	0.244888385111366	0.185137986805365
