Iteration	posterior	NumSpeciation	numExtinction	numMassExtinctions 
100	-1077.06937747873	3	1	1
200	-1094.86086621741	5	2	3
300	-1090.75957517822	4	2	2
400	-1091.39549409093	2	4	2
500	-1082.63418689571	3	1	2
600	-1099.17455007348	5	5	2
700	-1084.62058544217	3	2	2
800	-1077.12373366324	3	1	1
900	-1096.50258320469	3	1	4
1000	-1106.46339229346	3	5	4
1100	-1091.0953006794	2	2	4
1200	-1095.83977707849	3	3	3
1300	-1084.92374111828	2	1	3
1400	-1085.84745018133	3	1	2
1500	-1081.0032985324	2	3	1
1600	-1086.29596934279	3	2	3
1700	-1076.02005322127	3	1	1
1800	-1087.42878059334	3	3	2
1900	-1086.94971959526	2	2	3
2000	-1080.73994782624	4	1	1
2100	-1083.26592957754	1	2	3
2200	-1089.8966029785	1	1	4
2300	-1087.74522593838	4	4	1
2400	-1086.87310733716	1	2	3
2500	-1086.64052216949	2	2	2
2600	-1088.23777212998	3	3	2
2700	-1090.84096487684	5	2	2
2800	-1090.94508122785	2	2	4
2900	-1090.99683081138	4	4	2
3000	-1092.70470499326	2	1	4
3100	-1090.58078896746	2	2	3
3200	-1088.77778248592	3	1	2
3300	-1085.20246215963	2	4	1
3400	-1086.27044439636	3	2	1
3500	-1094.54473276942	1	2	4
3600	-1085.7949102083	1	2	3
3700	-1089.60314396223	1	2	3
3800	-1081.05450951765	1	3	1
3900	-1083.09620839805	1	2	2
4000	-1084.34172062604	1	2	3
4100	-1091.71761652269	3	2	4
4200	-1077.32162027433	1	1	1
4300	-1088.84399452092	2	5	1
4400	-1085.48744058299	2	3	2
4500	-1084.3536084912	3	1	2
4600	-1084.15752625699	3	3	1
4700	-1097.3924045227	4	6	1
4800	-1086.42721296096	2	3	2
4900	-1084.0201968576	3	1	2
5000	-1079.5593171858	3	2	1
5100	-1077.03114975699	3	2	1
5200	-1094.34727647124	3	4	3
5300	-1079.47694494292	3	2	1
5400	-1090.54312860075	5	3	1
5500	-1089.64854080656	3	2	1
5600	-1075.00092873469	4	1	0
5700	-1088.75690334779	5	3	1
5800	-1082.01689837295	4	3	0
5900	-1079.3850790893	5	1	0
6000	-1075.47686673029	3	2	0
6100	-1078.296021804	3	3	0
6200	-1081.48920995212	3	2	2
6300	-1079.79316649765	4	1	1
6400	-1089.2015986116	4	4	1
6500	-1086.31129977413	4	1	2
6600	-1094.12597357407	4	4	1
6700	-1088.88113319388	3	2	2
