NFos	FossilName	CrownvsStem	CalibratedTaxon	MinAge	MaxAge	BestPracticeScore	NUsrcrFos	DcrFos
1	F_1	Crown	Sciurognathi	56	56.1
2	F_2	Crown	Dipodidae	28.4	33.9
3	F_3	Crown	Geomyidae	33.3	33.9
4	F_4	Crown	Gliridae	7.25	11.61
5	F_5	Crown	Sciuridae	55.8	56.8
6	F_6	Crown	Muroidea	55	56
