name	forma	varietas	subspecies	species	species subgroup	species group	subgenus	genus	subtribe	tribe	subfamily	family	superfamily	parvorder	infraorder	suborder	order	superorder	infraclass	subclass	class	superclass	subphylum	phylum	superphylum	subkingdom	kingdom	superkingdom
Petaurus_norfolcensis	NA	NA	NA	122272	NA	NA	NA	34898	NA	NA	NA	9331	NA	NA	NA	NA	38609	NA	NA	NA	40674	7776	89593	7711	NA	NA	33208	2759
Petaurus_breviceps	NA	NA	NA	34899	NA	NA	NA	34898	NA	NA	NA	9331	NA	NA	NA	NA	38609	NA	NA	NA	40674	7776	89593	7711	NA	NA	33208	2759
Petaurus_abidi	NA	NA	NA	661127	NA	NA	NA	34898	NA	NA	NA	9331	NA	NA	NA	NA	38609	NA	NA	NA	40674	7776	89593	7711	NA	NA	33208	2759
Petaurus_australis	NA	NA	NA	282342	NA	NA	NA	34898	NA	NA	NA	9331	NA	NA	NA	NA	38609	NA	NA	NA	40674	7776	89593	7711	NA	NA	33208	2759
Petaurus_gracilis	NA	NA	NA	122273	NA	NA	NA	34898	NA	NA	NA	9331	NA	NA	NA	NA	38609	NA	NA	NA	40674	7776	89593	7711	NA	NA	33208	2759
