Iteration	posterior	NumSpeciation	numExtinction	numMassExtinctions 
100	-1799.25368094995	12	1	2
200	-1803.99192892687	11	4	3
300	-1806.26228722081	10	4	3
400	-1800.72744354204	9	3	3
500	-1799.16108501287	10	2	3
600	-1801.6088548619	11	1	3
700	-1789.2951241529	10	1	0
800	-1788.87512046837	9	1	1
900	-1807.07184004727	10	3	2
1000	-1789.77370114204	8	2	3
1100	-1795.32330878271	10	3	2
1200	-1779.22829542741	9	2	0
1300	-1792.83624641649	8	3	3
1400	-1797.00653830975	10	2	3
1500	-1786.59305871268	9	2	2
1600	-1813.32823798105	8	3	4
1700	-1812.82529859937	11	4	4
1800	-1796.96516778071	9	4	2
1900	-1786.09660322896	8	3	2
2000	-1791.91075666619	10	4	0
2100	-1796.24060973066	9	5	2
2200	-1807.20044810009	9	5	5
2300	-1815.36922992259	9	5	5
2400	-1805.64745381188	10	4	2
2500	-1806.12916337857	9	6	1
2600	-1788.47998305777	9	5	0
2700	-1799.88635601335	10	4	2
2800	-1802.79260371483	8	4	4
2900	-1814.18095942294	9	5	2
3000	-1800.54285260709	10	4	2
3100	-1789.76993754975	7	3	3
3200	-1791.50811336785	7	4	4
3300	-1782.34906631046	7	3	3
3400	-1799.17201302884	7	5	3
3500	-1787.00301620919	7	5	1
3600	-1792.16434414001	9	3	1
3700	-1789.10835022568	10	3	2
3800	-1782.36065310562	10	2	1
3900	-1789.15358181244	10	3	2
4000	-1785.91021912055	9	3	2
4100	-1787.31848312006	11	3	1
4200	-1783.62623166497	10	2	2
4300	-1793.34048338262	10	2	3
4400	-1788.96418808815	9	2	3
4500	-1794.55315916889	8	4	3
4600	-1790.32936728333	10	3	1
4700	-1797.80154479029	10	3	3
4800	-1787.52606520006	11	2	2
4900	-1799.86414753786	11	2	4
5000	-1791.5883280682	10	1	3
5100	-1804.33817687618	9	4	3
5200	-1794.23032585986	9	5	1
5300	-1800.90477202581	8	3	4
5400	-1790.36102998652	11	2	1
5500	-1799.38163707199	11	3	1
5600	-1808.43363992907	13	4	3
5700	-1798.26611026242	11	4	3
5800	-1786.28294484326	11	4	1
5900	-1803.38262273609	13	3	4
6000	-1786.38785611897	12	2	2
6100	-1788.08063182248	12	4	1
6200	-1792.5678291071	10	3	4
6300	-1785.41355463826	11	2	2
6400	-1790.07292302754	11	3	2
6500	-1788.14685197096	10	2	2
6600	-1800.31359200199	12	5	2
6700	-1795.24502551844	12	3	2
6800	-1789.61823517708	11	3	2
6900	-1799.53460854929	12	4	2
7000	-1789.80735852462	11	3	1
7100	-1794.89126914088	12	3	3
7200	-1787.42253363288	11	2	2
7300	-1791.42283524283	11	2	3
7400	-1801.11896321054	13	2	4
7500	-1805.85358219749	13	5	3
7600	-1807.09918152017	14	2	5
7700	-1774.7921966056	10	2	1
7800	-1785.17046120627	10	3	1
7900	-1796.27016566239	12	2	1
8000	-1786.05560724107	13	1	0
8100	-1784.42950602697	10	2	1
8200	-1789.50988741516	10	3	1
8300	-1787.10132534316	10	3	2
8400	-1789.81469262076	12	2	2
8500	-1796.17123130535	11	3	2
8600	-1802.6486974128	11	5	3
8700	-1784.74570024281	11	3	2
8800	-1786.17060690373	11	1	1
8900	-1787.66161110602	10	3	1
9000	-1796.6756033616	12	3	1
9100	-1800.1409312505	10	4	3
9200	-1792.27418359897	10	4	1
9300	-1784.2509106814	10	1	0
9400	-1814.69665911364	11	5	2
9500	-1802.01753057859	10	7	1
9600	-1802.20350215994	10	5	2
9700	-1793.91414001306	9	2	3
9800	-1779.71040068157	9	1	2
9900	-1787.72350507115	10	2	2
10000	-1780.65764946146	9	2	3
10100	-1794.46384911195	11	2	3
10200	-1794.51224606063	10	2	5
10300	-1790.45699827806	11	2	3
10400	-1789.21805781317	9	3	3
10500	-1808.11769385104	14	2	2
10600	-1786.89293513975	11	2	3
10700	-1776.82858911624	10	1	2
10800	-1796.91837574685	12	1	4
10900	-1788.1980243395	10	2	2
11000	-1805.24362425528	11	1	5
11100	-1798.00933555626	11	2	3
11200	-1781.97226197029	9	1	1
11300	-1785.13568684478	11	2	1
11400	-1783.99105952263	10	3	1
11500	-1792.91784273991	8	1	5
11600	-1786.11933254801	9	2	3
11700	-1788.50290594755	10	2	1
11800	-1785.58119997226	11	1	1
11900	-1783.46357923911	11	2	1
12000	-1792.96984120877	10	2	1
12100	-1791.34841993491	11	3	1
12200	-1778.76431301803	10	1	1
12300	-1783.16303528358	11	1	0
12400	-1799.04731628651	10	3	3
12500	-1802.09773460562	11	2	2
12600	-1804.21274946674	12	3	2
12700	-1794.26569066186	13	1	1
12800	-1798.84208899385	13	1	2
12900	-1782.42871561619	10	2	1
13000	-1781.93716069748	10	3	1
13100	-1796.36290939783	13	5	0
13200	-1775.27272278431	10	2	1
13300	-1799.80731821658	13	2	4
13400	-1787.0628216042	10	3	1
13500	-1789.33716567498	11	3	0
13600	-1788.15491241159	10	2	3
13700	-1787.69555778598	10	4	4
13800	-1802.95276559459	12	6	2
13900	-1803.72720280346	11	5	2
14000	-1781.86723630773	9	3	2
14100	-1785.99741268655	10	4	1
14200	-1789.69387511711	10	3	2
14300	-1785.39167208878	9	4	1
14400	-1809.86278867578	12	4	1
14500	-1804.9393835958	13	3	2
14600	-1798.49015662568	12	4	2
14700	-1795.52184376726	12	3	0
14800	-1806.54472474395	11	3	4
14900	-1791.67345357509	11	3	3
15000	-1794.19929634956	11	5	2
15100	-1806.47643079484	13	4	1
15200	-1806.24406414345	14	5	1
15300	-1795.7916990427	13	4	1
15400	-1821.20805274934	12	7	4
15500	-1792.80589443261	10	5	2
15600	-1790.58547942474	10	4	2
15700	-1777.25427086969	9	3	1
15800	-1800.31286125922	8	2	4
15900	-1793.68628655771	9	4	2
16000	-1786.39277566741	10	2	2
16100	-1793.13247228075	10	3	3
16200	-1795.91187284798	10	4	3
16300	-1790.49531539147	10	5	1
16400	-1788.65260521335	10	4	1
16500	-1786.83979912981	9	3	2
16600	-1798.87834287118	11	4	2
16700	-1798.73262684866	12	4	1
16800	-1789.76398937452	10	5	1
16900	-1802.41100900657	12	4	3
17000	-1792.92709765372	11	3	1
17100	-1787.99840143112	12	2	1
17200	-1789.44719239182	12	2	2
17300	-1788.89146973265	10	2	3
17400	-1791.40050202201	11	2	1
17500	-1799.76104410091	13	2	3
17600	-1792.49626642019	10	2	3
17700	-1781.48798675746	10	2	1
17800	-1800.28614561537	11	2	1
17900	-1783.12143978485	10	3	1
18000	-1789.77722683451	9	3	3
18100	-1798.26403504209	12	3	1
18200	-1785.78290742164	11	3	1
18300	-1793.25942217761	10	2	3
18400	-1785.2993609978	11	2	0
18500	-1790.34544074595	10	4	2
18600	-1775.5120509347	9	2	1
18700	-1782.86562279627	9	3	2
18800	-1803.41712286462	11	2	3
18900	-1784.06763500949	10	3	1
19000	-1789.74143273977	12	2	1
19100	-1794.91994006056	11	3	2
19200	-1792.50197392471	9	4	3
19300	-1793.56823965345	11	4	2
19400	-1791.13610211887	10	2	2
19500	-1780.35913383288	10	2	3
19600	-1795.76171312943	13	3	0
19700	-1784.38994664641	10	2	1
19800	-1788.64289308912	10	4	1
19900	-1782.0081505705	10	2	1
20000	-1810.39025760453	11	2	4
20100	-1804.90690306732	11	8	3
20200	-1781.99653346243	11	4	0
20300	-1806.64688240251	13	6	2
20400	-1786.11400266645	10	3	1
20500	-1798.56908774876	10	6	0
20600	-1786.86558142165	12	3	1
20700	-1785.80216776351	12	2	0
20800	-1797.88881461191	13	2	2
20900	-1789.45478121336	11	3	1
21000	-1800.76736786676	13	2	0
21100	-1809.37439331553	13	3	4
21200	-1812.10899464492	13	5	2
21300	-1789.11659868586	12	3	1
21400	-1780.30828418202	11	3	1
21500	-1786.46874649472	14	1	1
21600	-1794.60334373163	13	2	2
21700	-1784.98021208604	13	2	1
21800	-1797.71582245199	13	5	1
21900	-1797.03309557609	13	3	2
22000	-1801.85030721909	12	2	4
22100	-1791.32859119236	11	3	3
22200	-1781.22429096335	12	1	1
22300	-1787.71151277521	11	2	1
22400	-1786.5853386804	11	5	0
22500	-1782.43673803389	10	3	2
22600	-1786.27142653296	10	3	2
22700	-1785.85556190053	10	4	1
22800	-1786.54655782221	10	4	1
22900	-1783.18194257963	10	3	1
23000	-1797.02274980498	10	4	2
23100	-1793.51208792798	11	3	3
23200	-1789.28869604826	11	1	3
23300	-1793.91982956287	12	3	0
23400	-1795.24031629484	11	5	0
23500	-1782.05619235695	10	1	0
23600	-1785.7778888249	10	2	1
23700	-1777.42927900445	10	1	1
23800	-1775.84501593207	10	1	0
23900	-1777.412113438	11	1	1
24000	-1783.74913415335	11	2	2
24100	-1787.33761410811	13	2	1
24200	-1789.88143596717	12	5	2
24300	-1798.32396714994	13	2	3
24400	-1785.16470806114	12	2	2
24500	-1800.11692781881	12	2	6
24600	-1779.7844368202	12	2	1
24700	-1784.12093420222	12	3	1
24800	-1780.09405782593	12	2	4
24900	-1777.02087708028	11	3	1
25000	-1779.65940557322	12	1	2
25100	-1786.52305454209	12	3	1
25200	-1789.99705723021	13	2	2
25300	-1784.46224169317	12	2	0
25400	-1793.19993032084	12	2	2
25500	-1826.24790945139	12	3	4
25600	-1800.27339339821	11	3	2
25700	-1797.80209257771	13	3	1
25800	-1800.25540901945	11	5	2
25900	-1779.88152177843	12	2	0
26000	-1794.98590466356	12	3	0
26100	-1793.04091763186	12	3	1
26200	-1783.07757786342	10	2	0
26300	-1799.89383619962	12	4	3
26400	-1800.94812260035	12	2	4
26500	-1805.00623829171	12	7	1
26600	-1797.20243795985	12	5	0
26700	-1795.78618984957	14	3	2
26800	-1786.62622376776	12	3	2
26900	-1797.92363497083	12	2	3
27000	-1802.00324644543	12	4	2
27100	-1795.163819369	12	3	3
27200	-1805.06099967414	14	2	3
27300	-1792.26847577946	11	2	3
27400	-1794.93576381387	11	3	2
27500	-1806.08405108825	12	3	3
27600	-1825.30897378618	15	3	5
27700	-1792.4431882852	11	3	2
27800	-1815.77724023833	16	4	1
27900	-1807.37920547105	14	3	3
28000	-1797.59826924544	13	2	3
28100	-1811.00982625067	14	5	2
28200	-1800.02262348829	15	3	2
28300	-1797.10528394985	12	5	3
28400	-1782.64709096093	11	4	1
28500	-1795.58058143366	15	4	1
28600	-1787.79768534202	13	4	0
28700	-1794.59123708882	12	5	1
28800	-1795.93261996538	12	4	4
28900	-1789.9085380179	13	4	1
29000	-1813.95687143982	14	6	2
29100	-1813.59912806556	14	5	3
29200	-1790.8956080602	11	4	3
29300	-1778.34630178481	11	4	2
29400	-1795.85650995742	11	4	3
29500	-1786.4542836253	12	4	1
29600	-1794.78961078634	13	5	1
29700	-1790.77451265615	12	4	3
29800	-1789.9215625592	11	4	2
29900	-1788.58296692291	11	4	3
30000	-1814.53228840228	12	5	4
30100	-1790.5434447777	11	5	1
30200	-1798.12275411287	10	5	0
30300	-1791.57305745443	11	4	1
30400	-1785.57807410988	12	4	0
30500	-1797.68225120206	12	7	1
30600	-1788.51753582905	12	4	1
30700	-1796.35223108724	13	5	2
30800	-1796.44589980551	12	4	3
30900	-1810.82941886169	15	5	2
31000	-1806.49425117758	11	9	0
31100	-1787.55073157713	13	4	1
31200	-1792.3135171804	11	4	2
31300	-1798.16968362016	11	4	2
31400	-1783.16984241245	11	5	2
31500	-1779.54061538198	11	4	1
31600	-1798.98446570895	13	5	1
31700	-1796.20580972065	14	5	0
31800	-1784.24057453677	12	6	0
31900	-1791.51784683036	11	4	2
32000	-1785.33550166622	12	5	0
32100	-1775.0872460748	10	4	0
32200	-1796.0739256413	11	5	2
32300	-1780.78556219754	10	5	0
32400	-1790.86538505165	10	5	2
32500	-1834.500763947	11	10	5
32600	-1800.69375443019	11	5	3
32700	-1813.65255447618	13	6	2
32800	-1808.80091046887	12	5	4
32900	-1794.4593014458	11	5	1
33000	-1808.34086615466	13	5	1
33100	-1804.68303077342	10	4	4
33200	-1795.54122411495	10	6	1
33300	-1814.25881340749	13	7	0
33400	-1823.69106566617	15	5	2
33500	-1803.90035000068	11	4	3
33600	-1791.73753890877	9	5	0
33700	-1801.62079902744	11	6	0
33800	-1809.93458288398	13	4	2
33900	-1808.03939391758	11	4	3
34000	-1807.37664009582	11	9	0
34100	-1802.70205589733	11	7	2
34200	-1800.12119840364	13	4	3
34300	-1790.10590785972	11	3	2
34400	-1792.38593989323	11	4	2
34500	-1803.29724426002	11	4	3
34600	-1793.52447038186	10	4	3
34700	-1809.74520249394	11	7	3
34800	-1805.33789337209	12	4	2
34900	-1815.42699116946	13	6	1
