it	l_0	l_1	l_2	l_3	l_4	l_5	l_6	l_7	l_8	l_9	l_10	l_11	l_12	l_13	l_14	l_15	l_16	l_17	l_18	l_19	l_20	l_21	l_22	l_23	l_24	l_25	l_26	l_27	l_28	l_29	l_30	l_31	l_32	l_33	l_34	l_35	l_36	l_37	l_38	l_39	l_40	l_41	l_42	l_43	l_44	l_45	l_46	l_47	l_48	l_49	l_50	l_51	l_52	l_53	l_54	l_55	l_56	l_57	l_58	l_59	l_60	l_61	l_62	l_63	l_64	l_65	m_0	m_1	m_2	m_3	m_4	m_5	m_6	m_7	m_8	m_9	m_10	m_11	m_12	m_13	m_14	m_15	m_16	m_17	m_18	m_19	m_20	m_21	m_22	m_23	m_24	m_25	m_26	m_27	m_28	m_29	m_30	m_31	m_32	m_33	m_34	m_35	m_36	m_37	m_38	m_39	m_40	m_41	m_42	m_43	m_44	m_45	m_46	m_47	m_48	m_49	m_50	m_51	m_52	m_53	m_54	m_55	m_56	m_57	m_58	m_59	m_60	m_61	m_62	m_63	m_64	m_65	r_0	r_1	r_2	r_3	r_4	r_5	r_6	r_7	r_8	r_9	r_10	r_11	r_12	r_13	r_14	r_15	r_16	r_17	r_18	r_19	r_20	r_21	r_22	r_23	r_24	r_25	r_26	r_27	r_28	r_29	r_30	r_31	r_32	r_33	r_34	r_35	r_36	r_37	r_38	r_39	r_40	r_41	r_42	r_43	r_44	r_45	r_46	r_47	r_48	r_49	r_50	r_51	r_52	r_53	r_54	r_55	r_56	r_57	r_58	r_59	r_60	r_61	r_62	r_63	r_64	r_65	
0	0.42389373102039585	0.42389373102039585	0.42389373102039585	0.24344858414246118	0.24344858414246118	0.24344858414246118	0.34356774199722917	0.34356774199722917	0.34356774199722917	0.34356774199722917	0.34356774199722917	0.34356774199722917	0.34356774199722917	0.34356774199722917	0.34356774199722917	0.34356774199722917	0.34356774199722917	0.34356774199722917	0.34356774199722917	0.34356774199722917	0.34356774199722917	0.34356774199722917	0.34356774199722917	0.34356774199722917	0.33637198289082382	0.33637198289082382	0.33637198289082382	0.33637198289082382	0.33637198289082382	0.33637198289082382	0.33637198289082382	0.33637198289082382	0.33637198289082382	0.33637198289082382	0.18353517909153472	0.18353517909153472	0.18353517909153472	0.18353517909153472	0.18353517909153472	0.18353517909153472	0.18353517909153472	0.18353517909153472	0.18353517909153472	0.18353517909153472	0.18353517909153472	0.18353517909153472	0.18353517909153472	0.18353517909153472	0.18353517909153472	0.18353517909153472	0.18353517909153472	0.18353517909153472	0.18353517909153472	0.18353517909153472	0.18353517909153472	0.18353517909153472	0.18353517909153472	0.10309275198735725	0.10309275198735725	0.10309275198735725	0.10309275198735725	0.10309275198735725	0.10309275198735725	0.10309275198735725	0.10309275198735725	0.10309275198735725	0.55552546494106103	0.55552546494106103	0.55552546494106103	0.31598719459484037	0.31598719459484037	0.31598719459484037	0.2735621500540405	0.2735621500540405	0.2735621500540405	0.2735621500540405	0.2735621500540405	0.2735621500540405	0.2735621500540405	0.2735621500540405	0.2735621500540405	0.2735621500540405	0.2735621500540405	0.2735621500540405	0.2735621500540405	0.2735621500540405	0.2735621500540405	0.2735621500540405	0.2735621500540405	0.2735621500540405	0.23820446624280006	0.23820446624280006	0.23820446624280006	0.23820446624280006	0.23820446624280006	0.23820446624280006	0.23820446624280006	0.23820446624280006	0.23820446624280006	0.23820446624280006	1.2664417067076079	1.2664417067076079	1.2664417067076079	1.2664417067076079	1.2664417067076079	1.2664417067076079	1.2664417067076079	1.2664417067076079	1.2664417067076079	1.2664417067076079	1.2664417067076079	1.2664417067076079	1.2664417067076079	1.2664417067076079	1.2664417067076079	1.2664417067076079	1.2664417067076079	1.2664417067076079	1.2664417067076079	1.2664417067076079	1.2664417067076079	1.2664417067076079	1.2664417067076079	0.11627165831918171	0.11627165831918171	0.11627165831918171	0.11627165831918171	0.11627165831918171	0.11627165831918171	0.11627165831918171	0.11627165831918171	0.11627165831918171	-0.13163173392066518	-0.13163173392066518	-0.13163173392066518	-0.072538610452379193	-0.072538610452379193	-0.072538610452379193	0.070005591943188672	0.070005591943188672	0.070005591943188672	0.070005591943188672	0.070005591943188672	0.070005591943188672	0.070005591943188672	0.070005591943188672	0.070005591943188672	0.070005591943188672	0.070005591943188672	0.070005591943188672	0.070005591943188672	0.070005591943188672	0.070005591943188672	0.070005591943188672	0.070005591943188672	0.070005591943188672	0.098167516648023756	0.098167516648023756	0.098167516648023756	0.098167516648023756	0.098167516648023756	0.098167516648023756	0.098167516648023756	0.098167516648023756	0.098167516648023756	0.098167516648023756	-1.0829065276160732	-1.0829065276160732	-1.0829065276160732	-1.0829065276160732	-1.0829065276160732	-1.0829065276160732	-1.0829065276160732	-1.0829065276160732	-1.0829065276160732	-1.0829065276160732	-1.0829065276160732	-1.0829065276160732	-1.0829065276160732	-1.0829065276160732	-1.0829065276160732	-1.0829065276160732	-1.0829065276160732	-1.0829065276160732	-1.0829065276160732	-1.0829065276160732	-1.0829065276160732	-1.0829065276160732	-1.0829065276160732	-0.013178906331824461	-0.013178906331824461	-0.013178906331824461	-0.013178906331824461	-0.013178906331824461	-0.013178906331824461	-0.013178906331824461	-0.013178906331824461	-0.013178906331824461
10000	0.4830542698413931	0.4830542698413931	0.4830542698413931	0.36935909794331767	0.36935909794331767	0.36935909794331767	0.37356721877604304	0.37356721877604304	0.37356721877604304	0.37356721877604304	0.37356721877604304	0.37356721877604304	0.37356721877604304	0.37356721877604304	0.37356721877604304	0.37356721877604304	0.37356721877604304	0.37356721877604304	0.37356721877604304	0.37356721877604304	0.37356721877604304	0.37356721877604304	0.37356721877604304	0.37356721877604304	0.13764880036261296	0.13764880036261296	0.13764880036261296	0.13764880036261296	0.13764880036261296	0.13764880036261296	0.13764880036261296	0.13764880036261296	0.13764880036261296	0.13764880036261296	0.21581245027134602	0.21581245027134602	0.21581245027134602	0.21581245027134602	0.21581245027134602	0.21581245027134602	0.21581245027134602	0.21581245027134602	0.21581245027134602	0.21581245027134602	0.21581245027134602	0.21581245027134602	0.21581245027134602	0.21581245027134602	0.21581245027134602	0.21581245027134602	0.21581245027134602	0.21581245027134602	0.21581245027134602	0.21581245027134602	0.21581245027134602	0.21581245027134602	0.21581245027134602	0.326181182299216	0.326181182299216	0.326181182299216	0.326181182299216	0.326181182299216	0.326181182299216	0.326181182299216	0.326181182299216	0.326181182299216	0.68737651770419095	0.68737651770419095	0.68737651770419095	0.10362919750958761	0.10362919750958761	0.10362919750958761	0.29635382422906065	0.29635382422906065	0.29635382422906065	0.29635382422906065	0.29635382422906065	0.29635382422906065	0.29635382422906065	0.29635382422906065	0.29635382422906065	0.29635382422906065	0.29635382422906065	0.29635382422906065	0.29635382422906065	0.29635382422906065	0.29635382422906065	0.29635382422906065	0.29635382422906065	0.29635382422906065	0.38915316052547655	0.38915316052547655	0.38915316052547655	0.38915316052547655	0.38915316052547655	0.38915316052547655	0.38915316052547655	0.38915316052547655	0.38915316052547655	0.38915316052547655	0.23543526260721168	0.23543526260721168	0.23543526260721168	0.23543526260721168	0.23543526260721168	0.23543526260721168	0.23543526260721168	0.23543526260721168	0.23543526260721168	0.23543526260721168	0.23543526260721168	0.23543526260721168	0.23543526260721168	0.23543526260721168	0.23543526260721168	0.23543526260721168	0.23543526260721168	0.23543526260721168	0.23543526260721168	0.23543526260721168	0.23543526260721168	0.23543526260721168	0.23543526260721168	0.16309664461006035	0.16309664461006035	0.16309664461006035	0.16309664461006035	0.16309664461006035	0.16309664461006035	0.16309664461006035	0.16309664461006035	0.16309664461006035	-0.20432224786279785	-0.20432224786279785	-0.20432224786279785	0.26572990043373007	0.26572990043373007	0.26572990043373007	0.077213394546982395	0.077213394546982395	0.077213394546982395	0.077213394546982395	0.077213394546982395	0.077213394546982395	0.077213394546982395	0.077213394546982395	0.077213394546982395	0.077213394546982395	0.077213394546982395	0.077213394546982395	0.077213394546982395	0.077213394546982395	0.077213394546982395	0.077213394546982395	0.077213394546982395	0.077213394546982395	-0.25150436016286359	-0.25150436016286359	-0.25150436016286359	-0.25150436016286359	-0.25150436016286359	-0.25150436016286359	-0.25150436016286359	-0.25150436016286359	-0.25150436016286359	-0.25150436016286359	-0.019622812335865658	-0.019622812335865658	-0.019622812335865658	-0.019622812335865658	-0.019622812335865658	-0.019622812335865658	-0.019622812335865658	-0.019622812335865658	-0.019622812335865658	-0.019622812335865658	-0.019622812335865658	-0.019622812335865658	-0.019622812335865658	-0.019622812335865658	-0.019622812335865658	-0.019622812335865658	-0.019622812335865658	-0.019622812335865658	-0.019622812335865658	-0.019622812335865658	-0.019622812335865658	-0.019622812335865658	-0.019622812335865658	0.16308453768915565	0.16308453768915565	0.16308453768915565	0.16308453768915565	0.16308453768915565	0.16308453768915565	0.16308453768915565	0.16308453768915565	0.16308453768915565
20000	0.59694986109285397	0.59694986109285397	0.59694986109285397	0.58398176424159154	0.58398176424159154	0.58398176424159154	0.4017812796027504	0.4017812796027504	0.4017812796027504	0.4017812796027504	0.4017812796027504	0.4017812796027504	0.4017812796027504	0.4017812796027504	0.4017812796027504	0.4017812796027504	0.4017812796027504	0.4017812796027504	0.4017812796027504	0.4017812796027504	0.4017812796027504	0.4017812796027504	0.4017812796027504	0.4017812796027504	0.14237476367299079	0.14237476367299079	0.14237476367299079	0.14237476367299079	0.14237476367299079	0.14237476367299079	0.14237476367299079	0.14237476367299079	0.14237476367299079	0.14237476367299079	0.20892871534083166	0.20892871534083166	0.20892871534083166	0.20892871534083166	0.20892871534083166	0.20892871534083166	0.20892871534083166	0.20892871534083166	0.20892871534083166	0.20892871534083166	0.20892871534083166	0.20892871534083166	0.20892871534083166	0.20892871534083166	0.20892871534083166	0.20892871534083166	0.20892871534083166	0.20892871534083166	0.20892871534083166	0.20892871534083166	0.20892871534083166	0.20892871534083166	0.20892871534083166	0.42526725734994536	0.42526725734994536	0.42526725734994536	0.42526725734994536	0.42526725734994536	0.42526725734994536	0.42526725734994536	0.42526725734994536	0.42526725734994536	0.53432700761878793	0.53432700761878793	0.53432700761878793	0.23579388607876273	0.23579388607876273	0.23579388607876273	0.324448470216122	0.324448470216122	0.324448470216122	0.324448470216122	0.324448470216122	0.324448470216122	0.324448470216122	0.324448470216122	0.324448470216122	0.324448470216122	0.324448470216122	0.324448470216122	0.324448470216122	0.324448470216122	0.324448470216122	0.324448470216122	0.324448470216122	0.324448470216122	0.28018840580276944	0.28018840580276944	0.28018840580276944	0.28018840580276944	0.28018840580276944	0.28018840580276944	0.28018840580276944	0.28018840580276944	0.28018840580276944	0.28018840580276944	0.27149423883399976	0.27149423883399976	0.27149423883399976	0.27149423883399976	0.27149423883399976	0.27149423883399976	0.27149423883399976	0.27149423883399976	0.27149423883399976	0.27149423883399976	0.27149423883399976	0.27149423883399976	0.27149423883399976	0.27149423883399976	0.27149423883399976	0.27149423883399976	0.27149423883399976	0.27149423883399976	0.27149423883399976	0.27149423883399976	0.27149423883399976	0.27149423883399976	0.27149423883399976	0.20856380423383072	0.20856380423383072	0.20856380423383072	0.20856380423383072	0.20856380423383072	0.20856380423383072	0.20856380423383072	0.20856380423383072	0.20856380423383072	0.062622853474066043	0.062622853474066043	0.062622853474066043	0.34818787816282881	0.34818787816282881	0.34818787816282881	0.077332809386628398	0.077332809386628398	0.077332809386628398	0.077332809386628398	0.077332809386628398	0.077332809386628398	0.077332809386628398	0.077332809386628398	0.077332809386628398	0.077332809386628398	0.077332809386628398	0.077332809386628398	0.077332809386628398	0.077332809386628398	0.077332809386628398	0.077332809386628398	0.077332809386628398	0.077332809386628398	-0.13781364212977865	-0.13781364212977865	-0.13781364212977865	-0.13781364212977865	-0.13781364212977865	-0.13781364212977865	-0.13781364212977865	-0.13781364212977865	-0.13781364212977865	-0.13781364212977865	-0.062565523493168101	-0.062565523493168101	-0.062565523493168101	-0.062565523493168101	-0.062565523493168101	-0.062565523493168101	-0.062565523493168101	-0.062565523493168101	-0.062565523493168101	-0.062565523493168101	-0.062565523493168101	-0.062565523493168101	-0.062565523493168101	-0.062565523493168101	-0.062565523493168101	-0.062565523493168101	-0.062565523493168101	-0.062565523493168101	-0.062565523493168101	-0.062565523493168101	-0.062565523493168101	-0.062565523493168101	-0.062565523493168101	0.21670345311611464	0.21670345311611464	0.21670345311611464	0.21670345311611464	0.21670345311611464	0.21670345311611464	0.21670345311611464	0.21670345311611464	0.21670345311611464
30000	0.70494099310756086	0.70494099310756086	0.70494099310756086	0.51134069523364611	0.51134069523364611	0.51134069523364611	0.36774515859489054	0.36774515859489054	0.36774515859489054	0.36774515859489054	0.36774515859489054	0.36774515859489054	0.36774515859489054	0.36774515859489054	0.36774515859489054	0.36774515859489054	0.36774515859489054	0.36774515859489054	0.36774515859489054	0.36774515859489054	0.36774515859489054	0.36774515859489054	0.36774515859489054	0.36774515859489054	0.17917379135776301	0.17917379135776301	0.17917379135776301	0.17917379135776301	0.17917379135776301	0.17917379135776301	0.17917379135776301	0.17917379135776301	0.17917379135776301	0.17917379135776301	0.26465384033135592	0.26465384033135592	0.26465384033135592	0.26465384033135592	0.26465384033135592	0.26465384033135592	0.26465384033135592	0.26465384033135592	0.26465384033135592	0.26465384033135592	0.26465384033135592	0.26465384033135592	0.26465384033135592	0.26465384033135592	0.26465384033135592	0.26465384033135592	0.26465384033135592	0.26465384033135592	0.26465384033135592	0.26465384033135592	0.26465384033135592	0.26465384033135592	0.26465384033135592	0.44541346046647895	0.44541346046647895	0.44541346046647895	0.44541346046647895	0.44541346046647895	0.44541346046647895	0.44541346046647895	0.44541346046647895	0.44541346046647895	0.81265539600637982	0.81265539600637982	0.81265539600637982	0.16371507540629737	0.16371507540629737	0.16371507540629737	0.35969711268219062	0.35969711268219062	0.35969711268219062	0.35969711268219062	0.35969711268219062	0.35969711268219062	0.35969711268219062	0.35969711268219062	0.35969711268219062	0.35969711268219062	0.35969711268219062	0.35969711268219062	0.35969711268219062	0.35969711268219062	0.35969711268219062	0.35969711268219062	0.35969711268219062	0.35969711268219062	0.2290380446361166	0.2290380446361166	0.2290380446361166	0.2290380446361166	0.2290380446361166	0.2290380446361166	0.2290380446361166	0.2290380446361166	0.2290380446361166	0.2290380446361166	0.26812655150479259	0.26812655150479259	0.26812655150479259	0.26812655150479259	0.26812655150479259	0.26812655150479259	0.26812655150479259	0.26812655150479259	0.26812655150479259	0.26812655150479259	0.26812655150479259	0.26812655150479259	0.26812655150479259	0.26812655150479259	0.26812655150479259	0.26812655150479259	0.26812655150479259	0.26812655150479259	0.26812655150479259	0.26812655150479259	0.26812655150479259	0.26812655150479259	0.26812655150479259	0.22109549349830607	0.22109549349830607	0.22109549349830607	0.22109549349830607	0.22109549349830607	0.22109549349830607	0.22109549349830607	0.22109549349830607	0.22109549349830607	-0.10771440289881895	-0.10771440289881895	-0.10771440289881895	0.34762561982734874	0.34762561982734874	0.34762561982734874	0.0080480459126999193	0.0080480459126999193	0.0080480459126999193	0.0080480459126999193	0.0080480459126999193	0.0080480459126999193	0.0080480459126999193	0.0080480459126999193	0.0080480459126999193	0.0080480459126999193	0.0080480459126999193	0.0080480459126999193	0.0080480459126999193	0.0080480459126999193	0.0080480459126999193	0.0080480459126999193	0.0080480459126999193	0.0080480459126999193	-0.049864253278353587	-0.049864253278353587	-0.049864253278353587	-0.049864253278353587	-0.049864253278353587	-0.049864253278353587	-0.049864253278353587	-0.049864253278353587	-0.049864253278353587	-0.049864253278353587	-0.0034727111734366711	-0.0034727111734366711	-0.0034727111734366711	-0.0034727111734366711	-0.0034727111734366711	-0.0034727111734366711	-0.0034727111734366711	-0.0034727111734366711	-0.0034727111734366711	-0.0034727111734366711	-0.0034727111734366711	-0.0034727111734366711	-0.0034727111734366711	-0.0034727111734366711	-0.0034727111734366711	-0.0034727111734366711	-0.0034727111734366711	-0.0034727111734366711	-0.0034727111734366711	-0.0034727111734366711	-0.0034727111734366711	-0.0034727111734366711	-0.0034727111734366711	0.22431796696817288	0.22431796696817288	0.22431796696817288	0.22431796696817288	0.22431796696817288	0.22431796696817288	0.22431796696817288	0.22431796696817288	0.22431796696817288
40000	0.64320100000851199	0.64320100000851199	0.64320100000851199	0.50046420997696106	0.50046420997696106	0.50046420997696106	0.42722657740432762	0.42722657740432762	0.42722657740432762	0.42722657740432762	0.42722657740432762	0.42722657740432762	0.42722657740432762	0.42722657740432762	0.42722657740432762	0.42722657740432762	0.42722657740432762	0.42722657740432762	0.42722657740432762	0.42722657740432762	0.42722657740432762	0.42722657740432762	0.42722657740432762	0.42722657740432762	0.16519536439098034	0.16519536439098034	0.16519536439098034	0.16519536439098034	0.16519536439098034	0.16519536439098034	0.16519536439098034	0.16519536439098034	0.16519536439098034	0.16519536439098034	0.23404982833715227	0.23404982833715227	0.23404982833715227	0.23404982833715227	0.23404982833715227	0.23404982833715227	0.23404982833715227	0.23404982833715227	0.23404982833715227	0.23404982833715227	0.23404982833715227	0.23404982833715227	0.23404982833715227	0.23404982833715227	0.23404982833715227	0.23404982833715227	0.23404982833715227	0.23404982833715227	0.23404982833715227	0.23404982833715227	0.23404982833715227	0.23404982833715227	0.23404982833715227	0.39208824120353447	0.39208824120353447	0.39208824120353447	0.39208824120353447	0.39208824120353447	0.39208824120353447	0.39208824120353447	0.39208824120353447	0.39208824120353447	0.75447077960533371	0.75447077960533371	0.75447077960533371	0.2983220560269163	0.2983220560269163	0.2983220560269163	0.32913075822476484	0.32913075822476484	0.32913075822476484	0.32913075822476484	0.32913075822476484	0.32913075822476484	0.32913075822476484	0.32913075822476484	0.32913075822476484	0.32913075822476484	0.32913075822476484	0.32913075822476484	0.32913075822476484	0.32913075822476484	0.32913075822476484	0.32913075822476484	0.32913075822476484	0.32913075822476484	0.27439507398383906	0.27439507398383906	0.27439507398383906	0.27439507398383906	0.27439507398383906	0.27439507398383906	0.27439507398383906	0.27439507398383906	0.27439507398383906	0.27439507398383906	0.24382137131250792	0.24382137131250792	0.24382137131250792	0.24382137131250792	0.24382137131250792	0.24382137131250792	0.24382137131250792	0.24382137131250792	0.24382137131250792	0.24382137131250792	0.24382137131250792	0.24382137131250792	0.24382137131250792	0.24382137131250792	0.24382137131250792	0.24382137131250792	0.24382137131250792	0.24382137131250792	0.24382137131250792	0.24382137131250792	0.24382137131250792	0.24382137131250792	0.24382137131250792	0.23911982187750283	0.23911982187750283	0.23911982187750283	0.23911982187750283	0.23911982187750283	0.23911982187750283	0.23911982187750283	0.23911982187750283	0.23911982187750283	-0.11126977959682172	-0.11126977959682172	-0.11126977959682172	0.20214215395004476	0.20214215395004476	0.20214215395004476	0.098095819179562782	0.098095819179562782	0.098095819179562782	0.098095819179562782	0.098095819179562782	0.098095819179562782	0.098095819179562782	0.098095819179562782	0.098095819179562782	0.098095819179562782	0.098095819179562782	0.098095819179562782	0.098095819179562782	0.098095819179562782	0.098095819179562782	0.098095819179562782	0.098095819179562782	0.098095819179562782	-0.10919970959285871	-0.10919970959285871	-0.10919970959285871	-0.10919970959285871	-0.10919970959285871	-0.10919970959285871	-0.10919970959285871	-0.10919970959285871	-0.10919970959285871	-0.10919970959285871	-0.0097715429753556515	-0.0097715429753556515	-0.0097715429753556515	-0.0097715429753556515	-0.0097715429753556515	-0.0097715429753556515	-0.0097715429753556515	-0.0097715429753556515	-0.0097715429753556515	-0.0097715429753556515	-0.0097715429753556515	-0.0097715429753556515	-0.0097715429753556515	-0.0097715429753556515	-0.0097715429753556515	-0.0097715429753556515	-0.0097715429753556515	-0.0097715429753556515	-0.0097715429753556515	-0.0097715429753556515	-0.0097715429753556515	-0.0097715429753556515	-0.0097715429753556515	0.15296841932603164	0.15296841932603164	0.15296841932603164	0.15296841932603164	0.15296841932603164	0.15296841932603164	0.15296841932603164	0.15296841932603164	0.15296841932603164
50000	0.60140070843124649	0.60140070843124649	0.60140070843124649	0.69450835407744282	0.69450835407744282	0.69450835407744282	0.41644514720713871	0.41644514720713871	0.41644514720713871	0.41644514720713871	0.41644514720713871	0.41644514720713871	0.41644514720713871	0.41644514720713871	0.41644514720713871	0.41644514720713871	0.41644514720713871	0.41644514720713871	0.41644514720713871	0.41644514720713871	0.41644514720713871	0.41644514720713871	0.41644514720713871	0.41644514720713871	0.17287137777335418	0.17287137777335418	0.17287137777335418	0.17287137777335418	0.17287137777335418	0.17287137777335418	0.17287137777335418	0.17287137777335418	0.17287137777335418	0.17287137777335418	0.24889647222364736	0.24889647222364736	0.24889647222364736	0.24889647222364736	0.24889647222364736	0.24889647222364736	0.24889647222364736	0.24889647222364736	0.24889647222364736	0.24889647222364736	0.24889647222364736	0.24889647222364736	0.24889647222364736	0.24889647222364736	0.24889647222364736	0.24889647222364736	0.24889647222364736	0.24889647222364736	0.24889647222364736	0.24889647222364736	0.24889647222364736	0.24889647222364736	0.24889647222364736	0.44718595662773614	0.44718595662773614	0.44718595662773614	0.44718595662773614	0.44718595662773614	0.44718595662773614	0.44718595662773614	0.44718595662773614	0.44718595662773614	0.6991993929251884	0.6991993929251884	0.6991993929251884	0.18392774456748945	0.18392774456748945	0.18392774456748945	0.35167906494373524	0.35167906494373524	0.35167906494373524	0.35167906494373524	0.35167906494373524	0.35167906494373524	0.35167906494373524	0.35167906494373524	0.35167906494373524	0.35167906494373524	0.35167906494373524	0.35167906494373524	0.35167906494373524	0.35167906494373524	0.35167906494373524	0.35167906494373524	0.35167906494373524	0.35167906494373524	0.28455948286268534	0.28455948286268534	0.28455948286268534	0.28455948286268534	0.28455948286268534	0.28455948286268534	0.28455948286268534	0.28455948286268534	0.28455948286268534	0.28455948286268534	0.26787611953532653	0.26787611953532653	0.26787611953532653	0.26787611953532653	0.26787611953532653	0.26787611953532653	0.26787611953532653	0.26787611953532653	0.26787611953532653	0.26787611953532653	0.26787611953532653	0.26787611953532653	0.26787611953532653	0.26787611953532653	0.26787611953532653	0.26787611953532653	0.26787611953532653	0.26787611953532653	0.26787611953532653	0.26787611953532653	0.26787611953532653	0.26787611953532653	0.26787611953532653	0.29768346891312658	0.29768346891312658	0.29768346891312658	0.29768346891312658	0.29768346891312658	0.29768346891312658	0.29768346891312658	0.29768346891312658	0.29768346891312658	-0.097798684493941912	-0.097798684493941912	-0.097798684493941912	0.51058060950995343	0.51058060950995343	0.51058060950995343	0.064766082263403468	0.064766082263403468	0.064766082263403468	0.064766082263403468	0.064766082263403468	0.064766082263403468	0.064766082263403468	0.064766082263403468	0.064766082263403468	0.064766082263403468	0.064766082263403468	0.064766082263403468	0.064766082263403468	0.064766082263403468	0.064766082263403468	0.064766082263403468	0.064766082263403468	0.064766082263403468	-0.11168810508933116	-0.11168810508933116	-0.11168810508933116	-0.11168810508933116	-0.11168810508933116	-0.11168810508933116	-0.11168810508933116	-0.11168810508933116	-0.11168810508933116	-0.11168810508933116	-0.018979647311679171	-0.018979647311679171	-0.018979647311679171	-0.018979647311679171	-0.018979647311679171	-0.018979647311679171	-0.018979647311679171	-0.018979647311679171	-0.018979647311679171	-0.018979647311679171	-0.018979647311679171	-0.018979647311679171	-0.018979647311679171	-0.018979647311679171	-0.018979647311679171	-0.018979647311679171	-0.018979647311679171	-0.018979647311679171	-0.018979647311679171	-0.018979647311679171	-0.018979647311679171	-0.018979647311679171	-0.018979647311679171	0.14950248771460956	0.14950248771460956	0.14950248771460956	0.14950248771460956	0.14950248771460956	0.14950248771460956	0.14950248771460956	0.14950248771460956	0.14950248771460956
60000	0.58342922438337852	0.58342922438337852	0.58342922438337852	0.556085609967786	0.556085609967786	0.556085609967786	0.40864842334092377	0.40864842334092377	0.40864842334092377	0.40864842334092377	0.40864842334092377	0.40864842334092377	0.40864842334092377	0.40864842334092377	0.40864842334092377	0.40864842334092377	0.40864842334092377	0.40864842334092377	0.40864842334092377	0.40864842334092377	0.40864842334092377	0.40864842334092377	0.40864842334092377	0.40864842334092377	0.16409726808374478	0.16409726808374478	0.16409726808374478	0.16409726808374478	0.16409726808374478	0.16409726808374478	0.16409726808374478	0.16409726808374478	0.16409726808374478	0.16409726808374478	0.2594557304575405	0.2594557304575405	0.2594557304575405	0.2594557304575405	0.2594557304575405	0.2594557304575405	0.2594557304575405	0.2594557304575405	0.2594557304575405	0.2594557304575405	0.2594557304575405	0.2594557304575405	0.2594557304575405	0.2594557304575405	0.2594557304575405	0.2594557304575405	0.2594557304575405	0.2594557304575405	0.2594557304575405	0.2594557304575405	0.2594557304575405	0.2594557304575405	0.2594557304575405	0.49239154056388668	0.49239154056388668	0.49239154056388668	0.49239154056388668	0.49239154056388668	0.49239154056388668	0.49239154056388668	0.49239154056388668	0.49239154056388668	0.69503677678786069	0.69503677678786069	0.69503677678786069	0.21022685808108177	0.21022685808108177	0.21022685808108177	0.37299006022392167	0.37299006022392167	0.37299006022392167	0.37299006022392167	0.37299006022392167	0.37299006022392167	0.37299006022392167	0.37299006022392167	0.37299006022392167	0.37299006022392167	0.37299006022392167	0.37299006022392167	0.37299006022392167	0.37299006022392167	0.37299006022392167	0.37299006022392167	0.37299006022392167	0.37299006022392167	0.18843816504026184	0.18843816504026184	0.18843816504026184	0.18843816504026184	0.18843816504026184	0.18843816504026184	0.18843816504026184	0.18843816504026184	0.18843816504026184	0.18843816504026184	0.26704409080731956	0.26704409080731956	0.26704409080731956	0.26704409080731956	0.26704409080731956	0.26704409080731956	0.26704409080731956	0.26704409080731956	0.26704409080731956	0.26704409080731956	0.26704409080731956	0.26704409080731956	0.26704409080731956	0.26704409080731956	0.26704409080731956	0.26704409080731956	0.26704409080731956	0.26704409080731956	0.26704409080731956	0.26704409080731956	0.26704409080731956	0.26704409080731956	0.26704409080731956	0.28354483972884237	0.28354483972884237	0.28354483972884237	0.28354483972884237	0.28354483972884237	0.28354483972884237	0.28354483972884237	0.28354483972884237	0.28354483972884237	-0.11160755240448217	-0.11160755240448217	-0.11160755240448217	0.34585875188670423	0.34585875188670423	0.34585875188670423	0.035658363117002101	0.035658363117002101	0.035658363117002101	0.035658363117002101	0.035658363117002101	0.035658363117002101	0.035658363117002101	0.035658363117002101	0.035658363117002101	0.035658363117002101	0.035658363117002101	0.035658363117002101	0.035658363117002101	0.035658363117002101	0.035658363117002101	0.035658363117002101	0.035658363117002101	0.035658363117002101	-0.024340896956517061	-0.024340896956517061	-0.024340896956517061	-0.024340896956517061	-0.024340896956517061	-0.024340896956517061	-0.024340896956517061	-0.024340896956517061	-0.024340896956517061	-0.024340896956517061	-0.0075883603497790553	-0.0075883603497790553	-0.0075883603497790553	-0.0075883603497790553	-0.0075883603497790553	-0.0075883603497790553	-0.0075883603497790553	-0.0075883603497790553	-0.0075883603497790553	-0.0075883603497790553	-0.0075883603497790553	-0.0075883603497790553	-0.0075883603497790553	-0.0075883603497790553	-0.0075883603497790553	-0.0075883603497790553	-0.0075883603497790553	-0.0075883603497790553	-0.0075883603497790553	-0.0075883603497790553	-0.0075883603497790553	-0.0075883603497790553	-0.0075883603497790553	0.20884670083504431	0.20884670083504431	0.20884670083504431	0.20884670083504431	0.20884670083504431	0.20884670083504431	0.20884670083504431	0.20884670083504431	0.20884670083504431
