NFos	FossilName	CrownvsStem	CalibratedTaxon	MinAge	MaxAge	BestPracticeScore	NUsrcrFos	DcrFos
1	F_1		Antilopinae	16	28.1
2	F_2		Bovinae	16	28.1

