Iteration	posterior	NumSpeciation	numExtinction	numMassExtinctions 
100	-281.747854522105	3	2	2
200	-287.159673776056	3	1	4
300	-297.333117030267	6	3	3
400	-286.507939503048	3	1	2
500	-288.635783810529	4	2	2
600	-310.042909719439	6	3	4
700	-286.332121326733	4	2	2
800	-294.951428027775	6	1	3
900	-297.526405588306	7	2	3
1000	-277.821603427283	3	1	2
1100	-275.709137103837	4	2	1
1200	-289.852989425123	4	1	2
1300	-290.57025069188	4	2	3
1400	-282.267996693826	2	3	2
1500	-283.963304938966	2	3	2
1600	-297.280369694505	2	2	6
1700	-282.118033022124	4	2	1
1800	-285.288507887807	7	2	1
1900	-295.964018739719	5	2	3
2000	-291.894793665207	5	2	1
2100	-286.310316389622	3	3	2
2200	-288.251142278301	5	2	2
2300	-294.165977949741	5	4	2
2400	-282.065615749508	5	2	1
2500	-289.96406927803	6	2	1
2600	-286.096918294618	3	1	2
2700	-280.459052936142	4	1	2
2800	-281.466357999864	5	2	1
2900	-304.535804096004	7	4	3
3000	-284.490569797722	3	1	2
3100	-283.906230199921	3	2	2
3200	-283.409682911218	3	2	2
3300	-280.995683895866	5	1	1
3400	-286.450288726452	5	1	2
3500	-290.860139311559	4	1	3
3600	-281.849492526583	5	2	1
3700	-280.688277478136	3	2	2
3800	-294.68471386361	4	2	4
3900	-306.230492818694	4	2	7
4000	-286.009933750079	4	2	2
4100	-289.266404139949	4	4	2
4200	-298.673354300767	3	3	4
4300	-298.085085778568	5	2	4
4400	-306.59449961505	4	4	5
4500	-283.436015912495	3	1	2
4600	-282.311908269688	2	1	3
4700	-287.25778929501	2	3	3
4800	-283.936895558967	2	1	3
4900	-295.273076381974	3	2	3
5000	-284.532663402478	2	1	2
5100	-283.727727575755	2	1	3
5200	-313.749664584144	3	4	6
5300	-304.397754579809	2	3	4
5400	-312.250144117933	3	3	6
5500	-284.021921220033	3	3	1
5600	-289.203691749219	4	5	1
5700	-290.318559337521	4	1	2
5800	-300.305160150753	5	2	3
5900	-304.87715484063	5	4	3
6000	-290.993870344131	4	3	3
6100	-302.354121609932	2	5	3
6200	-292.043548397324	3	3	2
6300	-290.880630126065	3	3	2
6400	-291.06196504975	3	1	2
6500	-295.369257322015	2	2	3
6600	-282.371782765006	4	2	2
6700	-296.012777776443	4	2	4
6800	-288.514207687646	4	3	2
6900	-276.851109918102	4	2	1
7000	-283.334999524663	6	1	1
7100	-291.439455518789	5	3	2
7200	-291.964288732024	7	3	2
7300	-298.926131932184	4	5	3
7400	-290.706316462902	6	2	2
7500	-277.662100263366	4	1	1
7600	-291.612666645813	3	3	2
7700	-280.565967973943	4	2	1
7800	-278.080795161853	4	1	1
7900	-281.169628423853	4	1	2
8000	-275.633207565661	4	1	1
8100	-280.473888933977	3	3	2
8200	-290.336190479431	6	2	1
8300	-296.404141839954	6	1	3
8400	-284.162011094157	2	1	2
8500	-286.205259108018	5	1	3
