clade	species	ts	te
0.0	1.0	10.032645120376841	9.2981569871705041
0.0	2.0	14.223794265375139	5.5510715907817572
0.0	3.0	9.4859700569024366	8.7358768094557462
0.0	4.0	17.244209202611508	16.529528377670594
0.0	5.0	18.740420220016865	2.6323587902726593
0.0	6.0	27.608090975456417	0.46102763479490866
0.0	7.0	12.527366180028126	2.8081899203062677
0.0	8.0	23.99822070574637	15.025179240949601
0.0	9.0	23.875097088547765	6.4741569704644322
0.0	10.0	17.963120116634133	17.246182984664188
0.0	11.0	3.2803305608084057	1.6210166403429525
0.0	12.0	7.9980503940872358	5.6923257314079638
0.0	13.0	16.962621376057367	0.0
0.0	14.0	18.211848592852988	10.332749168135948
0.0	15.0	8.8197062854680048	4.8257175418654707
0.0	16.0	2.8833597968711544	0.0021785824225637189
0.0	17.0	4.0051453130939585	3.3662280960653646
0.0	18.0	3.1873439661499705	0.74217206927763668
0.0	19.0	22.475002622755024	10.008280609074211
0.0	20.0	23.012753465951604	17.728715945361159
0.0	21.0	16.496907785325085	15.8059256018021
0.0	22.0	21.046958141028703	15.448318833651406
0.0	23.0	12.93545350916536	12.225280474245407
0.0	24.0	13.882304101825456	13.170536298803041
0.0	25.0	8.5985815755197379	7.8146089788430144
0.0	26.0	15.975794100233726	0.0
0.0	27.0	19.610897049780259	0.0
0.0	28.0	4.592492520264372	0.0016838777969167948
0.0	29.0	12.3194821129826	0.10105329250443593
0.0	30.0	10.03706032893029	6.1972399416667558
0.0	31.0	13.794494686817433	1.1386479227669528
0.0	32.0	21.027846967187354	15.713351400510005
0.0	33.0	18.254632009661304	17.549950926816031
0.0	34.0	22.847511876455776	22.239954633779661
0.0	35.0	19.259630227862722	5.2282181741645655
0.0	36.0	15.527240714880111	13.683210314606152
0.0	37.0	19.803095917947729	19.061916881794247
0.0	38.0	25.869313157410843	4.5922210427118264
0.0	39.0	19.89353749541451	19.121687721962591
0.0	40.0	23.397325839882381	4.1058073863159299
0.0	41.0	22.802003952501799	6.4768468988445527
0.0	42.0	21.46873373639929	6.6704755930241042
0.0	43.0	9.4601238882127436	8.7340231865038618
0.0	44.0	17.05199144338383	7.4656548813310808
0.0	45.0	17.113739760794093	16.412537049696766
0.0	46.0	17.919382843577164	13.031156276399422
0.0	47.0	6.0331938056963867	2.0137159759019716
0.0	48.0	2.3285267002143724	1.7171049048505387
0.0	49.0	2.11185742340452	0.0
0.0	50.0	2.0165783131250206	0.0
0.0	51.0	9.5300904994891251	2.7652845270892739
0.0	52.0	5.5976652474703554	0.0035279005125912234
0.0	53.0	2.4174999116489215	0.0083220808953197549
0.0	54.0	2.0501026459250307	0.019904897161715059
0.0	55.0	7.7495675974403389	6.8769642668748814
0.0	56.0	17.105747557012037	16.413861345748511
0.0	57.0	21.527283320370298	14.599325011735258
0.0	58.0	22.640564044643696	3.6937236893829182
0.0	59.0	21.956056228268555	1.7406120568949279
0.0	60.0	10.457685329122281	5.8022236968857301
0.0	61.0	21.401468353853101	0.43772619635062748
0.0	62.0	21.517617102975272	2.488980166524541
0.0	63.0	24.78511170298794	4.6276442105171087
0.0	64.0	24.06295933768666	5.1564178069395199
0.0	65.0	13.590053255975494	6.2089381907054051
0.0	66.0	16.488699459386488	15.741028858421293
