clade	species	ts	te
0.0	1.0	3.0785799921187538	2.6719053156602994
0.0	2.0	5.938429275019339	2.7783412812172874
0.0	3.0	5.1507529269998882	4.7183669683120817
0.0	4.0	0.1060237967939382	0.0
0.0	5.0	0.18138675433301224	0.0
0.0	6.0	0.11362733121464956	0.0
0.0	7.0	0.29084047267626739	0.0
0.0	8.0	5.5089178508010317	0.0
0.0	9.0	15.115136402190208	3.9155330992557347
0.0	10.0	4.4931827524653016	4.0895121699977786
0.0	11.0	8.8060073452567789	8.3367734744031008
0.0	12.0	5.9368301230046736	2.1042552194457049
0.0	13.0	3.6270456357217356	3.2280829085629157
0.0	14.0	0.3114283004859873	0.0
0.0	15.0	3.0439715859773928	2.6420452991956651
0.0	16.0	1.4720712894085117	0.0
0.0	17.0	0.29948462711608737	0.0
0.0	18.0	13.114631494150425	1.6329908463069052
0.0	19.0	3.2787874582898531	2.877693312323836
0.0	20.0	5.3735632408555629	0.0
0.0	21.0	12.012876329866147	0.62806590718716537
0.0	22.0	5.5840896622667602	5.0911944654580861
0.0	23.0	0.31667576508600381	0.0
0.0	24.0	0.27447868154092842	0.0
0.0	25.0	0.22689451896497828	0.0
0.0	26.0	0.19299966622714981	0.0
0.0	27.0	5.0773981052944341	4.6523589871418842
0.0	28.0	0.27362002099261146	0.0
0.0	29.0	2.4266626644163605	0.0
0.0	30.0	0.22957035124864153	0.0
0.0	31.0	0.29540845657133091	0.0
0.0	32.0	2.1213050829494451	0.53522343548307627
0.0	33.0	0.27130175716934668	0.0
0.0	34.0	0.23587346878088669	0.0
0.0	35.0	5.5417287970987692	1.7189516550684207
0.0	36.0	5.1696038080528117	0.0
0.0	37.0	0.31840217014016331	0.0
0.0	38.0	3.7671301186900341	3.3552000970033173
0.0	39.0	3.7665190887415911	3.3587001886062797
0.0	40.0	0.62583716551495217	0.0
0.0	41.0	3.4051676671741542	1.0588113920407123
0.0	42.0	5.49294816551033	5.0251836413998934
0.0	43.0	0.25606165982386619	0.0
0.0	44.0	0.257462573566276	0.0
0.0	45.0	0.099220931678676239	0.0
0.0	46.0	0.089715703740274405	0.0
0.0	47.0	0.18573419213110889	0.0
0.0	48.0	0.1157413236957745	0.0
0.0	49.0	0.11898202143710326	0.0
0.0	50.0	0.2595301417697225	0.0
0.0	51.0	4.205632275051526	3.7925557159041348
0.0	52.0	0.31518519115388027	0.0
0.0	53.0	0.23548148588320769	0.0
0.0	54.0	3.9859200552905079	2.2446073551746841
0.0	55.0	4.3939483004488915	2.9825000650455711
0.0	56.0	1.9839755706487605	1.5883552705755246
0.0	57.0	2.6602236578046163	0.0
0.0	58.0	0.067078952310723819	0.0
