NFos	FossilName	CrownvsStem	CalibratedTaxon	MinAge	MaxAge	BestPracticeScore	NUsrcrFos	DcrFos
1	F_1	Crown	Metatheria	47.6	131.3
2	F_2	Crown	Dasyuromorphia	47.8	56
3	F_3	Crown	Paucituberculata	55.8	58.7


