NFos	FossilName	CrownvsStem	CalibratedTaxon	MinAge	MaxAge	BestPracticeScore	NUsrcrFos	DcrFos
1	F_1		Diprotodontia	23.03	28.4
2	F_2		Petauridae	23.03	28.4
3	F_3		Burramyidae	5.33	11.61
4	F_4		Phalangeridae	11.61	15.97
5	F_5		Hypsiprymnodontidae	11.61	15.97
6	F_6		Macropodidae	23.03	28.4
7	F_7		Phascolarctidae	23.03	28.4
8	F_8		Vombatidae	23.03	28.4

