Iteration	posterior	NumSpeciation	numExtinction	numMassExtinctions 
100	-328.915974778358	4	2	1
200	-326.759599989326	2	3	0
300	-339.52762247349	3	2	2
400	-326.898162103745	2	3	1
500	-334.453246334176	3	3	3
600	-325.944483755182	1	3	0
700	-331.089662282449	2	3	0
800	-339.386944710131	5	2	1
900	-335.495989114811	2	4	1
1000	-329.036624216201	1	3	1
1100	-338.212665348264	6	2	1
1200	-330.861107217158	4	4	0
1300	-333.28337255955	4	1	1
1400	-338.268387836346	4	2	2
1500	-333.949530195587	4	2	1
1600	-338.854305823194	6	3	1
1700	-327.508456530842	3	1	0
1800	-336.85325159972	5	3	1
1900	-343.459589148301	3	8	2
2000	-329.730330655272	4	6	0
2100	-329.387704452761	4	2	0
2200	-330.743625648846	1	6	0
2300	-329.735080765991	2	1	1
2400	-327.866811901206	4	2	0
2500	-338.406372336097	5	2	1
2600	-333.344595610341	5	3	1
2700	-326.966541475515	4	3	0
2800	-325.476777260844	2	1	0
2900	-330.909033152296	3	2	0
3000	-335.367253820568	2	3	3
3100	-332.366777481118	4	4	2
3200	-335.128381740725	4	2	1
3300	-338.91212880614	3	7	1
3400	-329.826818779229	2	1	0
3500	-342.188960175148	5	2	3
3600	-326.499548054078	1	2	0
3700	-330.821606192114	5	4	0
3800	-328.006290368113	1	3	0
3900	-337.801460086361	3	4	1
4000	-340.416698178514	6	3	1
4100	-335.529041226937	4	4	2
4200	-334.597585419817	3	4	1
4300	-337.898736406887	4	2	3
4400	-332.388926102713	3	3	1
4500	-338.388744236365	6	4	1
4600	-330.367624548286	4	2	1
4700	-333.976288752093	3	1	2
4800	-330.191604773346	4	1	1
4900	-332.479123256194	3	2	1
5000	-328.304550810162	3	2	1
5100	-336.911434690435	4	2	1
5200	-326.539887864719	4	3	0
5300	-328.800566648667	3	4	1
5400	-334.060788433673	5	2	0
5500	-335.462194389685	2	2	2
5600	-327.380295423073	1	1	0
5700	-331.070713262479	3	2	1
5800	-330.551697587625	3	2	0
5900	-325.994659002847	1	3	0
6000	-335.695317011187	5	2	0
6100	-329.396292386695	3	1	0
6200	-330.924703428728	5	3	1
6300	-337.395154545799	6	3	2
6400	-335.296631774633	3	6	0
6500	-332.412881820001	6	3	1
6600	-336.32920490117	3	7	1
6700	-333.918652435271	5	1	2
6800	-332.967727864778	3	3	0
6900	-332.297406248662	3	2	1
7000	-330.57580521919	2	4	0
7100	-328.036278356597	2	1	0
7200	-340.854800268563	2	2	3
7300	-327.255878038	1	2	0
7400	-332.831211006312	4	1	1
7500	-326.95907533546	4	4	0
7600	-338.905276457545	3	4	2
7700	-340.061994974446	7	1	2
7800	-332.145597357134	5	4	0
7900	-338.032721723914	2	3	3
8000	-343.02317934759	2	1	4
8100	-330.099176329861	3	4	0
8200	-328.613299183467	4	3	0
8300	-331.733432245224	4	4	0
8400	-339.399305637118	5	4	1
8500	-343.497483400504	6	2	2
8600	-335.987230156132	4	5	0
8700	-330.680664539844	5	3	1
8800	-329.866959681817	4	4	1
8900	-332.863791691024	1	1	2
9000	-328.123796301686	1	2	1
9100	-334.046975138826	4	2	2
9200	-328.745870923785	2	1	0
9300	-325.117685003587	1	4	0
9400	-336.302495046897	6	3	1
9500	-334.350084904445	2	3	2
9600	-335.332328124889	3	4	2
9700	-333.34704213261	4	5	1
9800	-335.359635687197	2	5	0
9900	-328.482566679038	4	2	0
10000	-328.315065211845	5	5	0
10100	-334.693544846418	2	3	2
10200	-334.399253440079	1	4	2
10300	-344.788754162648	4	5	3
10400	-345.707979797616	7	4	1
10500	-330.31567620719	5	6	1
10600	-344.523511187112	7	6	1
10700	-327.000703209565	1	1	0
10800	-329.956184820831	4	3	1
10900	-330.251215185182	4	4	0
11000	-326.338408438438	1	2	0
11100	-327.657106159917	2	3	0
11200	-329.161732673891	1	2	0
11300	-330.094774373293	4	3	1
11400	-335.283009208714	4	3	1
11500	-343.188665901459	5	4	3
11600	-333.649013975476	2	2	2
11700	-326.779073028336	2	2	1
11800	-338.099755168611	7	5	1
11900	-326.624538773263	3	4	0
12000	-331.775044538164	2	2	2
12100	-337.45447261481	6	2	0
12200	-334.322835820766	5	2	2
12300	-329.147856112847	2	3	1
12400	-333.706901178771	2	4	1
12500	-331.468537637324	4	2	0
12600	-328.811127522419	3	2	0
12700	-332.189823409455	4	6	0
12800	-330.777642353681	6	2	1
12900	-328.434926597616	3	1	0
